REVIEW_ID,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
66013,2,253,白豆腐,3.0,2019-05-13,Not Available,佛牙寺就在牛车水那里，从牛车水美食街走出来就看到了，通体红色的建筑！对于没信仰的人都不知道进去干嘛！只是在外围拍照，欣赏欣赏建筑的美妙！！晚上亮起灯笼，还是挺好看的，可惜技术不好，拍出来很阴森！！给大家附上时间表，要进去参拜的留意一下！,2020-02-16 18:06:20.410070
66014,2,253,M22****6414,5.0,2018-08-08,Not Available,在牛车水广场上，去的时候刚好还有人在诵经！禁止穿背心，短裤，迷你裙进入，但是门口都有免费的披肩和裹布！对面就是牛车水大厦，二楼有好多本地美食,2020-02-16 18:06:20.417946
66015,2,253,旅游交友,5.0,2019-04-19,Not Available,牛车水的华人寺庙，非常有名，已经有历史了。周围是牛车水，很多华人聚居在这里，商铺很多，售卖各种各样的物品。特别是新年时，这里就变成专门卖年货的地方。,2020-02-16 18:06:20.425184
66016,2,253,星海湾北,5.0,2019-07-05,Not Available,新加坡牛车水（唐人街）地区汇集了众多性价比超高、很有特色的食阁（大排档），值得去逛吃逛吃。,2020-02-16 18:06:20.431944
66017,2,253,社会阿杰,4.0,2019-06-13,Not Available,地方还不错 和朋友一起来的 各种姿势的拍照 不错不错推荐,2020-02-16 18:06:20.439005
66018,2,253,M32****866,5.0,2019-01-14,Not Available,很漂亮的建筑，亭台楼阁特别美。,2020-02-16 18:06:20.443417
66019,2,253,adriana天之女蒲公英,5.0,2019-05-12,Not Available,这是佛牙寺 值得去拜拜 会给你增运气 的,2020-02-16 18:06:20.448221
66020,2,253,qingqing11,5.0,2018-10-03,Not Available,美食中心，吃貨的天堂，福音福音啦，簡直太開心了！,2020-02-16 18:06:20.454719
66021,2,253,M21****710,4.0,2018-06-20,Not Available,感觉还算不错的好像是这几年新造的。,2020-02-16 18:06:20.460442
66022,2,253,有身份厚,4.0,2017-12-12,Not Available,最後に私たちの前にあまりにも多くの障害物が来ないように、私たちが話す前に、,2020-02-16 18:06:20.463954
66023,2,253,sunnycccc,5.0,2019-04-03,Not Available,新加坡很多的建筑都是中式风格的,2020-02-16 18:06:22.599086
66024,2,253,_ceai****5795,4.0,2018-02-02,Not Available,走马观花般地体验狮城新加坡的魅力。,2020-02-16 18:06:22.605222
66025,2,253,coldwar,5.0,2017-10-22,Not Available,文化和美食之旅。如果你去新加坡旅游，有时间的话，利奥是你的向导。我们花了4个小时走在唐人街上，经历了许多景点，包括对新加坡历史的洞察，我们欣赏建筑，我们尝试了美味的食物，蔬菜泡芙，鸡肉米饭，清新的冰果冻等等。,2020-02-16 18:06:22.613398
66026,2,253,134****8042,5.0,2018-04-26,Not Available,牛车水标志性建筑，里面金碧辉煌，佛音环绕，很多人在里面围坐吟颂，很像集体会议，周边小商品就没什么意思了，中国制造，人烟稀少,2020-02-16 18:06:22.619821
66027,2,253,杨坤,4.0,2018-08-26,Not Available,建筑还是很有特色的，和宁波的钟楼也很像。,2020-02-16 18:06:22.627261
66028,2,253,M48****310,4.0,2018-09-11,Not Available,很传统的建筑，外观的颜色庄重。,2020-02-16 18:06:22.634504
66029,2,253,帅翻全场就是我,5.0,2018-05-06,Not Available,不错的选择，风情漂亮，另一种建筑特色，异国风情，很好玩,2020-02-16 18:06:22.642067
66030,2,253,M15****577,5.0,2018-06-28,Not Available,一个非常知名的景点也很热闹，值得逛一逛,2020-02-16 18:06:22.649867
66031,2,253,吴的放夭,4.0,2018-04-18,Not Available,这个建筑是最具特色的，反含建筑之一,2020-02-16 18:06:22.656562
