REVIEW_ID,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
39539,2,25,袔樂,4.0,2020-02-09,Not Available,金沙酒店，虽然有人对他失望，可我还是要用力推荐，因为体验很不错啊！ 无边泳池就不用说了，必须要来的！ 白天和夜晚景色都值得看，进来需要刷房卡。 酒店很干净，就是一面大大的镜子对着床，就风水来说，不算太好。 其他都很不错。,2020-02-16 14:13:24.607453
39540,2,25,M48****413,5.0,2019-12-02,Not Available,滨海湾金沙酒店无边泳池位于金沙大酒店的顶层观光平台上。入住金沙酒店的游客可以免费进入游泳，而一般的观光客是不能下水的，只能在空中花园观看无边泳池。无边泳池的边上直接可以眺望整个新加坡的美景，真的是又美又惊险，一定要前来感受一下。,2020-02-16 14:13:24.613765
39541,2,25,BetTerDAY,5.0,2020-01-15,Not Available,滨海湾金沙酒店是来新加坡旅游的游客的dreamland，能上无边泳池游泳拍照是所有人的梦想，而且金沙酒店有一个政策，泳池不对非住客开放，这一点我很喜欢,2020-02-16 14:13:24.620031
39542,2,25,错了,5.0,2018-05-26,Not Available,滨海湾金沙酒店的无边泳池一定是要去看一看的，四周的指示牌很是清晰，只需要顺着箭头方向走就行了，就可以找到乘坐SKYPARK的电梯，我们去的时候风比较大，无边泳池区域，没有什么人在游泳。,2020-02-16 14:13:24.629543
39543,2,25,辉哥_,5.0,2020-02-15,Not Available,金沙酒店的无边泳池是全球最出名的无边泳池了。这泳池无论早中晚都是那么多人在这里打卡。泳池只有酒店的住客才能刷房卡进入，小孩也有专属的房卡。这里除了无边泳池，还有几个看海德温泉池哦！,2020-02-16 14:13:24.635705
39544,2,25,BetTerDAY,5.0,2019-11-29,Not Available,金沙酒店是新加坡当之无愧的地标，在我见过的所有酒店里，只有加拿大魁北克的城堡酒店和迪拜的帆船酒店才能媲美，当然说实话，房间是很一般的,2020-02-16 14:13:24.642169
39545,2,25,BetTerDAY,5.0,2019-12-25,Not Available,金沙酒店是新加坡的打卡景点，无边泳池是金沙酒店的打卡景点，无边泳池有一个很好的规则，就是非住客不允许就进入泳池，这一点我深以为然,2020-02-16 14:13:24.648011
39546,2,25,BetTerDAY,5.0,2019-11-23,Not Available,金沙酒店无边泳池是新加坡最高端的体验，在新加坡的最高点俯瞰市区，真的是超级惊艳的体验，尤其是晚上看夜景，真的是能被美到窒息,2020-02-16 14:13:24.651519
39547,2,25,新-云,3.0,2019-08-09,Not Available,无边泳池还是很值得去的。很有视觉效果，泳池边有bar，晚上天没那么热去喝一杯还是很美妙的。新加坡滨海湾金沙酒店无边泳池 无边泳池 这个地方超适合拍照,2020-02-16 14:13:24.654820
39548,2,25,老白手摄,5.0,2019-10-29,Not Available,虽然酒店价格不便宜，但是毕竟是世界著名酒店之一，再说57楼顶层的无边际泳池是全球最高最大的泳池，所以一切都是值得的。在顶层泳池，可以一览新加坡美丽夜景。,2020-02-16 14:13:24.658028
