REVIEW_ID,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
66312,2,283,转角晴空雨,0.0,2019-09-13,Not Available,结庐在人境，而无车马喧 在小印度乱逛突然发现了一个中式建筑，白色外墙上缀着几缕红线，正门对着的墙体上写着几个中文。出于好奇，我走了进去：原来是一座真光堂。听里面的信徒介绍，它建立于1952年，至今仍在使用。附近的信徒们时常在这里礼拜。 喧闹中的一方静土 几十米外，就是热闹非凡的小印度，而这座真光堂就这样静谧地伫立在这片喧嚣之中，独守本真。据信徒介绍，原本只有三轮车车夫这些当时地位比较低的人在这里礼拜，后来小印度热闹起来，来的人就多了。 教堂是典型的基督新教教堂，外部装修比较中国风，内部则是典型的西方教堂风格。教堂里的琉璃窗在阳光下非常好看，彩色的影子落在教堂的长椅上。 走的时候，教堂里面正在礼拜唱歌，歌声在喧嚣的闹市之中不怎么明显，却一下子就传到了我的心里。我想，是虔诚的心使得这里都安静了。 Tips： 1.教堂里有汉语和英语服务，信教的朋友可以前去。 2.教堂外就有公交车站点，十分方便。,2020-02-16 18:21:56.494929
66313,2,283,莱茵河畔吕德斯海姆正德皇帝,5.0,2018-02-07,Not Available,真光堂静立于喧闹繁华的小印度一隅，建立于1952年，在1963年被认定为圣公会教堂，是一个可让人沉思、宁静的平和之地。因早期的成员大多来自在附近居住和工作的三轮车夫，因此建筑结构反映了浓厚的中国特色和教堂文化。,2020-02-16 18:21:56.499670
66314,2,283,煊煊煊煊,4.0,2017-12-06,Not Available,是一个可让人沉思、宁静的平和之地。因早期的成员大多来自在附近居住和工作的三轮车夫，因此建筑结构反映了浓厚的中国特色和教堂文化。真光堂的历史可以追溯至1911年，当时一个传教士来此向居住于此的中国人传教，得到了一个21岁记者的帮助，开始在一个理发店讲授圣经。,2020-02-16 18:21:56.504352
66315,2,283,tai****000,5.0,2016-10-17,Not Available,真光堂是新加坡的一座是一座圣公会教堂，建成至今已经有七十多年的历史了，就在小印度的一条小街上，而且教堂也很有中国的特色，有很多的信徒到此，也很适合游客参观。,2020-02-16 18:21:56.508653
66316,2,283,望天树宝贝,4.0,2018-07-09,Not Available,真光堂位于小印度一角，建立于1952年，在1963年被认定为圣公会教堂，是一个可让人沉思、宁静的平和之地。,2020-02-16 18:21:56.512750
66317,2,283,_ceai****5795,4.0,2018-01-21,Not Available,中国历史上传统元素在此显现无遗。,2020-02-16 18:21:56.516694
66318,2,283,爱爱李,4.0,2016-01-19,Not Available,真光堂是这里最好玩的一个地方，也是一个典型的教堂区，这里的很多老居民都是外国人的后裔，基本上都是说英语的社区，教堂的内部有着好多基督教的物品。,2020-02-16 18:21:56.520617
66319,2,283,圣马力诺柚子,5.0,2017-01-10,Not Available,记得去新加坡时候，路过这里，名气还算大。位于小印度区域，但是不一定要特意去，就一个建筑而已。,2020-02-16 18:21:56.524494
66320,2,283,冰凉的,5.0,2017-12-20,Not Available,这也是当地十分有名的建筑 很多游客都会来这里拍照和参观 很壮观 也很特别 很有年代感,2020-02-16 18:21:56.528103
66321,2,283,206****159,4.0,2018-02-09,Not Available,非常朴实的白色建筑，其实是一所宁静的教堂,2020-02-16 18:21:56.531511
66322,2,283,筱筱,4.0,2017-12-08,Not Available,真光堂真的很不错的，可以去看看,2020-02-16 18:22:00.385046
66323,2,283,cd****ei,3.0,2015-08-30,Not Available,真光堂建筑结构反映了浓厚的中国特色和教堂文化，主要服务对象估计是下层人的宗教生活。很小的，外观也普通。,2020-02-16 18:22:00.391011
66324,2,283,游在这方天地,4.0,2015-10-11,Not Available,真光堂在小印度地区的一个小街上，很小的。建筑很有中国的风格。,2020-02-16 18:22:00.397178
66325,2,283,530057681,4.0,2016-09-08,Not Available,導遊帶去的景點，走馬觀花有點可惜,2020-02-16 18:22:00.403364
66326,2,283,吴的放夭,4.0,2018-04-17,Not Available,这真的是正观堂啊，正观堂游泳争冠的,2020-02-16 18:22:00.409506
66327,2,283,乐乐嘻嘻哈哈,4.0,2016-07-04,Not Available,一个简单安静的地方，默默地在行使其职责似的。令人吃惊的是这里可提供英语、汉语及泰米尔语的服务，可见其虔诚。,2020-02-16 18:22:00.415542
