REVIEW_ID,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
66292,2,281,Todemmy,5.0,2019-05-08,Not Available,林谋盛纪念塔，伫立于海滨公园的这座纪念塔，是为纪念二战时期新加坡一位英勇抗日民族烈士林谋盛，现已列为国家古迹。陆军少将林谋盛 (Lim Bo Seng) 是新加坡在二战时期的一位抗日烈士，海滨公园（Esplanade Park）内的这座林谋盛纪念塔，正是为了纪念这位民族英雄的丰功伟绩。,2020-02-16 18:21:00.706994
66293,2,281,小芯欣,0.0,2019-02-20,Not Available,林谋盛纪念塔——一位英雄的纪念碑 这次去新加坡找朋友玩，她带我去了这么些地方，对于我一个没事就到处溜达的人而言，新加坡并没有让我非常为之眼前一亮的景点。不过基于对于历史的尊重以及本人的兴趣爱好，我每到一个地方都会有意无意的寻找那些与历史相关的景点走走看看。朋友知道我的这个爱好，于是带我来到了滨海湾景区内的一个公园。 缅怀先人珍惜和平 一开始我并没有想到这还是个有故事的公园，不过当我看到纪念塔的时候我才知道原来这里也有一段历史。林谋盛纪念塔顾名思义是为了林谋盛这个人才建立的，它是一座非常典型的中式建筑纪念塔。虽然整个纪念塔不大，但是可以看得出建造的十分用心，底部有四座铜狮子，顶端是三层铜制的塔顶，匾额用几种不同的语言撰写了这位英雄的光辉一生。这里让我感觉到，有这些人的付出才有了现在的和平年代，纪念碑的存在让我们铭记过去，更要珍惜现在。 推荐 纪念塔的位置很好，滨江绿化环绕，周围偶尔有人经过，有的驻足停留有的散步路过，有机会路过的话，一定要去看看哦。,2020-02-16 18:21:00.713078
66294,2,281,M515shunyi1618,5.0,2019-06-28,Not Available,林谋盛纪念塔一座中式风格的白塔，林谋盛是一名福建商人，为了纪念他在抗日战争中做出的贡献而建立的。,2020-02-16 18:21:00.720305
66295,2,281,千山任我行,4.0,2017-04-10,Not Available,林谋盛纪念塔位于滨海湾景区，在一个小公园里。这塔是为纪念二战时期抗日英雄林谋盛而建。这是一座中式风格的小白塔，塔面上有描述林谋盛的英雄事迹。,2020-02-16 18:21:00.726804
66296,2,281,煊煊煊煊,4.0,2017-12-06,Not Available,林谋盛纪念塔是一座中式风格的白塔，是为纪念抗日英雄林谋盛而建。林谋盛曾是一名杰出的福建商人，在二战期间积极领导抗日战斗，1944年6月他在日军的严刑拷打下壮烈牺牲。,2020-02-16 18:21:00.733396
66297,2,281,tai****000,5.0,2016-10-19,Not Available,林谋盛纪念塔是一座很素雅的白塔，它是属于典型的中式的风格，主要是为了纪念抗日英雄林谋盛而建立的，他是一名来自中国福建的杰出商人，在第二次世界大战气站领导人们和日本进行战斗。,2020-02-16 18:21:00.739612
66298,2,281,不甜少侠,0.0,2018-09-11,Not Available,最易被忽略的往往故事很多 在家憋了大半年，男票一直没假期，只能约闺蜜跟我一起开始期待已久的新加坡之旅。新加坡的交通便利我认为是仅次于日本的，因为城市很小，完全符合我出门不做攻略的旅游习惯，不用怕走丢。所以在短短的几天假期里，我却发现了一个很有故事的纪念塔—林谋盛纪念塔，没有花费很多时间，但是回家后念念不忘的又查了许多资料来了解。 林谋盛纪念塔历史背景： 在新加坡看到了这个纪念塔，我一下子就被吸引了，因为这个塔是一个很正的中式风格的白塔，林谋盛纪念塔是建于伊丽莎白皇径内的。听旁边旅游团的导游说这是为了纪念在二战期间牺牲的烈士林谋盛，他是一名爱过的福建商人，生前被授予中国军衔的。 个人感受： 林谋盛纪念塔是在海滨公园内，公园里有很多很有名的纪念塔，也吸引很多游客，但是林谋盛纪念塔确实最矮小，也最不显眼的，非常容易被忽略，这上面记载了林谋盛的生平以及壮举，可能是真的对二战的感受颇深，看到这座塔，我总有些哽咽，如果大家来到海滨公园，要记得来看看这座塔，相信你也会颇有感受。,2020-02-16 18:21:00.745576
66299,2,281,_ceai****5795,3.0,2018-01-23,Not Available,纪念二战华人英雄，知名度还真不太知道。,2020-02-16 18:21:00.751719
66300,2,281,爱爱李,4.0,2016-01-19,Not Available,林谋盛纪念塔是纪念新加坡的一个传奇人物建造的，整个纪念塔非常的高大，大约四五米的高度，非常的雄伟，这个人牺牲了自己成就了大业。,2020-02-16 18:21:00.757662
66301,2,281,牛牛jack,5.0,2015-09-17,Not Available,为纪念二战时期的民族英雄而建，塔身本白色，大气雄壮,2020-02-16 18:21:00.762675
66302,2,281,sunnycccc,5.0,2018-03-03,Not Available,纪念塔在一棵很大的大树下面的。,2020-02-16 18:21:09.849458
66303,2,281,游在这方天地,4.0,2015-10-11,Not Available,是为纪念林谋盛而造的一座白塔，在二战时期为抗日而牺牲的英烈。,2020-02-16 18:21:09.855641
66304,2,281,coldwar,4.0,2017-10-24,Not Available,林谋盛纪念塔比新加坡的其他纪念碑要小，而且很容易被路过的人错过，纪念碑纪念在二战期间被日本人折磨致死的，林谋盛是抗日战争的积极领袖，在巴图高杰监狱中，被刑讯逼供，并被中国政府授予少将军衔。,2020-02-16 18:21:09.862048
