REVIEW_ID,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
61265,2,114,马铃薯妹妹,0.0,2019-10-27,Not Available,跟着自然呼吸，新加坡还有这样的地方 双溪布洛湿地保护区坐落于岛屿西北部，孕育了众多野生动物与繁茂的植物，螃蟹、弹涂鱼、异形海蛄虾等均栖息于此，貌似还有鳄鱼 游客们游走于此不仅可以近距离的感受自然之美，还可以通过特殊的景观台看到各种鸟类与动物 由于气候的关系，在这里的观景台还可以看到成群结队的西伯利亚候鸟 但如果不凑巧，刚好赶上了大雨滂沱，那大概就只能赏雨了 敲黑板 开放时间： 7:30～19:00（周一至周五）； 7:00～19:00（周六、日） 门票：成人1新币；儿童0.5新币 如何到达：乘搭地铁至Woodlands或Kranji，后乘搭925C路公共汽车至Sg Buloh Wetland Reserve下车,2020-02-16 16:45:52.679229
61266,2,114,chi****08,5.0,2015-12-12,Not Available,非常喜欢的地方，第一次看到这么大的蜥蜴。还有很多水上小动物，候鸟。配套做的很好，两个游客中心，有厕所，可以接过滤水，还有饮料售卖机。有好些观鸟的地方，可以折下来好好观鸟。里面很多介绍，学习了很多知识。做的非常好。对面就是马拉西亚。里面很多高树，不觉得很晒。按地图走一圈不到10公里，慢慢看的话，一个上午可以。,2020-02-16 16:45:52.685567
61267,2,114,坡上谷哥,4.0,2018-01-05,Not Available,新加坡受保护的沼泽自然公园。保护区面积87公顷，自然保护区里栖居着超过500种热带动植物，是候鸟途经东亚的主要中途停留站。坐地铁到NS7克兰芝（ Kranji）站，之后换乘巴士925C到Sg Buloh Wetland Reserve站，巴士间隔的时间比较长。在公园里或许遇见特别的野生动物，带给你以外的惊喜。,2020-02-16 16:45:52.691796
61268,2,114,馨馨宁宁,4.0,2019-03-15,Not Available,双溪布洛湿地保护区有大量的野生动物，我们看到了鳄鱼，水獭和大量的鸟类。 保护区就在马来西亚的海边，搭乘火车可很快抵达克兰芝，蝉鸣和树荫走道为徒步旅行提供了完美的氛围。,2020-02-16 16:45:52.698178
61269,2,114,肥肥安大王,4.0,2018-02-11,Not Available,双溪布洛湿地保护区坐落于岛屿西北部，在这片占地 87 公顷的沼泽地区，游客可以观赏到独特的候鸟群，可以和裕廊牛蛙场一起玩。有穿梭巴士。,2020-02-16 16:45:52.704379
61270,2,114,sff222,5.0,2019-08-15,Not Available,人少，有地图，自然环境保护的很好并且铺有很好平坦的路供游客。里面有指示牌和地图，很不错的体验 【趣味】 【性价比】 【景色】,2020-02-16 16:45:52.710510
61271,2,114,M49****970,5.0,2019-07-30,Not Available,新加坡第一个也是唯一的受保护的沼泽自然公园。保护区面积87公顷，自然保护区里栖居着超过500种热带动植物，是候鸟途经东亚的主要中途停留站。,2020-02-16 16:45:52.716877
61272,2,114,素素77,4.0,2017-02-23,Not Available,新加坡最大的湿地公园，比起香港湿地公园要大太多了，而且更加原生态。这里靠近马来西亚柔佛州，已是在新加坡的最西北部。各种动物非常多，当然蚊子也非常多。,2020-02-16 16:45:52.723026
61273,2,114,M25****4707,5.0,2019-05-19,Not Available,双溪布洛湿地保护区坐落于岛屿西北部，在这片占地 87 公顷的沼泽地区，游客可以观赏到独特的候鸟群；每当冬天到来，候鸟由远至西伯利亚的北国飞向南半球温暖的澳大利亚，这里就成为了它们漫长旅途中的休息站。这片湿地地区还孕育了众多野生动物与繁茂的植物。游客可以看到栖息于此的螃蟹、弹涂鱼、异形海蛄虾等小动物，还可以从分布于公园各处的观察站观赏到各种鸟类与动物。,2020-02-16 16:45:52.727907
61274,2,114,豌豆豆,4.0,2015-11-26,Not Available,新加坡唯一的受保护的沼泽自然公园，和杭州的西溪湿地不同，风景完全不一样。坐MRT到NS7 Kranji站，之后换乘925C到Sg Buloh Wetland Reserve，非周末是不要钱的，周末收点小钱。所以无所谓，自己安排时间。,2020-02-16 16:45:52.732073
61275,2,114,紫色的毛衣,5.0,2017-04-11,Not Available,新加坡双溪布洛湿地保护区，来这里的交通不是特别的方便，但是这里的环境非常得好可以在这里看到非常珍贵的动物种类而且非常的多,2020-02-16 16:45:59.547435
61276,2,114,穆穆大猫,5.0,2014-12-31,Not Available,早晨进入的时候，水是浅浅的，能看到沼泽里的弹涂鱼“手脚并用”爬行的样子。让人不禁想到了一个词语，就是“相濡以沫”。很形象。树根都是裸露的，很原始的自然的风貌。走在路上，一条很大的蜥蜴慢悠悠的横穿道路。我有点紧张，从它身边走过。它淡淡地扭头看看我，没有一点要攻击的意思。路边有高大的树木，树上接着波罗蜜……到了中午离开的时候，水已经涨潮上来了。刚才看到的沼泽里面的弹涂鱼不知道去了哪里。看着波光粼粼的水面，让你想不到刚才这里发生了那么多事情。值得去的一个地方，静静的，但充满了自然的味道。,2020-02-16 16:45:59.552130
61277,2,114,M26****1357,5.0,2018-02-27,Not Available,可以去还有很多蜥蜴．还有很多鸟,2020-02-16 16:45:59.556719
61278,2,114,taxuewuheng,5.0,2017-01-08,Not Available,双溪布洛湿地保护区里面特别的大，有很多停在这里的候鸟，很适合带小朋友过去玩，而且眼前基本上都是一片绿意，空气也非常的好，还能闻到一股泥土的味道。,2020-02-16 16:45:59.561130
61279,2,114,wangjue888,4.0,2017-06-19,Not Available,sungei boloh natural reserve环境很不错，捷运就可以到达哦，真的是比较方便了，而且周边比较适合bird observers,2020-02-16 16:45:59.565434
