REVIEW_ID,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
60078,2,102,当地向导日月鑫潜水,5.0,2017-01-08,Not Available,虎豹别墅准确来说是一处私人住宅花园区，新加坡华人 万金油的创始人胡文豹 胡文虎兄弟建的，一处有教育意义的公园区，沿着主干道都是中国的传统小说和神话故事里的人物雕塑和绘画，封神榜，西游记，八仙过海，愚公移山，白蛇传，孟婆汤，宣扬的是中华传统美德，仁义礼智信，和做人的基本道德修养 其实中国的这些古文化和神话，也根深蒂固在有些华人和东南亚的心里，朋友是地道新加坡人，懂得这些比我都多，他们读书时也会以这些历史神话故事来说明道理，教育学生做人 这里是很有教育意义的地方，很值得一来 十八层地狱一定要进去玩，鬼神怪都在里面，还有做了恶事会遭到的各种报应和酷刑都通过雕塑的形式或灵活性的显示出来，告诫人们生前一定要多行善事,2020-02-16 16:35:24.152389
60079,2,102,M30****8811,5.0,2019-09-27,Not Available,在我看来，这并不是一个理想的地方。但它是你在新加坡可以游览的最不寻常的地方之一。不适合神经质或笃信宗教的人。这个地方很干净，保存得也很好，但是有一些地形可能不适合年幼的孩子。,2020-02-16 16:35:24.160177
60080,2,102,M30****3276,5.0,2019-09-27,Not Available,基本每个新加坡人都会诚心推荐你去虎豹别墅。这里有历史 也是比较特别的遗址。题外话~新加坡建国到现在就50周年，我是很敬仰李光耀的~虽然虎豹别墅与李光耀没多大关系。,2020-02-16 16:35:24.166851
60081,2,102,M30****9258,5.0,2019-09-27,Not Available,虎豹别墅的设计独出新材，别具一格，它的特色是把中国历史故事、神话故事和建筑、雕塑艺术熔于一炉，有着浓厚的中国色彩和情调。园中最引人注目的是大量的人物群雕塑和景物雕塑。,2020-02-16 16:35:24.175023
60082,2,102,186****3288,2.0,2019-10-09,Not Available,怎么说，如果去过丰都鬼城。那么虎豹园就是一个mini版的鬼城。里面是很多经典的劝善的故事的塑像。以及十阎罗殿表达的罪与罚。如果作为景区专程来这里，价值不大。这本是由私人别墅改建的公园。如果在新国大附近或西海岸附近，可以来这里顺带看看。,2020-02-16 16:35:24.181435
60083,2,102,东张西望望东西,4.0,2019-10-19,Not Available,老实说虎豹别墅就建筑而言，我觉得是一点子不精致的，而且做得不够中式风格，反倒有点觉得怪怪的，但也可能就是这点怪怪的感觉更吸引人过来参观吧。,2020-02-16 16:35:24.190157
60084,2,102,M30****2777,5.0,2019-09-28,Not Available,这个地方类似于迷你高尔夫课程，一家主题公园，佛法教诲，随意的动物和一座自由女神雕像。如果你喜欢媚俗的艺术，佛教或者想看看别的地方没有的东西，这是你在新加坡必去的景点。,2020-02-16 16:35:24.197425
60085,2,102,M30****3226,5.0,2019-02-17,Not Available,新加坡的虎豹别墅是著名的虎标风油精的创始人：胡文虎为他的弟弟胡文豹建造的。能见到西游记、八仙大闹海龙宫、十八层地狱及其他故事里的人物，他们以鲜艳夺目的色彩活灵活现地展现出来，巧妙地将中国民间传统及文化长久地保存下来，供后代参观了解。,2020-02-16 16:35:24.203764
60086,2,102,M30****5169,5.0,2019-09-27,Not Available,这儿没有让我们失望。正如这首歌传达给我们一些处世的道德观，虎豹别墅教人诚实，不要伤害他人的道理。虎豹别墅建于1937年，最初叫“虎香园”。公园就靠近虎豹别墅地铁站，很容易找到而且不收门票。,2020-02-16 16:35:24.211112
60087,2,102,齐步走123,4.0,2019-06-10,Not Available,别墅的面积很大的，都是仿中国风格的建筑，要说多精致的话真心不能跟国内的比，不过离乡别井的还是挺有中国建筑的味道的，比较偏广东潮汕地区的建筑风格，不是江南园林那种,2020-02-16 16:35:24.217391
60088,2,102,肥肥安大王,4.0,2017-08-12,Not Available,“虎标万金油大王”胡氏兄弟将事业迁到狮城，胡文虎花了100多万建造别墅花园送给胡文豹，取名虎豹别墅。地铁：Haw Par Villa站（虎豹别墅）开放时间：9:00-19:00；十殿阎罗（18层地狱）9:00-18:00 免费参观。,2020-02-16 16:35:26.763557
60089,2,102,M30****8293,5.0,2019-03-06,Not Available,基本每个新加坡人都会诚心推荐你去虎豹别墅。这里有历史 也是比较特别的遗址。这里好多塑像，还有西游记，阎罗殿，印象最深的是阎罗殿，十重地狱的反思，我们都要好好的做个好人，哪怕为了自己。,2020-02-16 16:35:26.770396
60090,2,102,M30****2342,5.0,2019-09-28,Not Available,这是一个游览和了解亚洲文化概念的很好的地方，尤其是对地球上生活和来世持有传统观点的人。 孩子们还有热爱历史和传统的学生都会很有兴趣。,2020-02-16 16:35:26.776822
60091,2,102,M30****4954,5.0,2019-09-28,Not Available,这是一座有关中国文化的有着很多在故事或传说中的人物和雕塑的老旧的公园。这在很多年前一定是个不错的地方，但是没有跟上时代的步伐，而且年久失修。,2020-02-16 16:35:26.783472
