REVIEW_ID,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
63663,2,149,M49****970,5.0,2019-08-03,Not Available,这里曾经是二战期间日军关押和埋葬盟军战俘的地方，战俘们还建立了一座小型的礼拜堂，以寻求心灵上的慰藉。现在在这里可以看到当年战俘们的照片、故事介绍以及信件，还能参与“战争之旅”，,2020-02-16 17:16:46.296004
63664,2,149,馨馨宁宁,4.0,2019-03-18,Not Available,樟宜博物馆位于樟宜监狱的修复的建筑内，日本占领下的一些囚犯遭受的痛苦的个人故事非常值得一看，原始图纸提供了监狱生活的粗略图解，囚犯制作的文物和器具展示了囚犯的聪明才智，以应对他们不得不忍受的恶劣条件。,2020-02-16 17:16:46.303255
63665,2,149,wangjue888,4.0,2017-06-23,Not Available,tenah merah站就可以到达啦，是当时二战时期的一个关押英军的战俘营，礼拜堂是临时搭建的，看起来比较简陋，但是体现了信念的重要性,2020-02-16 17:16:46.311368
63666,2,149,之昂,4.0,2014-01-02,Not Available,这里曾经是二战期间日军关押和埋葬盟军战俘的地方，战俘们还建立了一座小型的礼拜堂，以寻求心灵上的慰藉。现在在这里可以看到当年战俘们的照片、故事介绍以及信件，还能参与“战争之旅”，更直观的了解那段历史。,2020-02-16 17:16:46.317800
63667,2,149,一米q,5.0,2017-01-27,Not Available,樟宜博物馆，位于新加坡市区，是一座木头结构的平房，博物馆占地不大，博物馆内陈列展示了很多二战时期的照片，博物馆内部也有纪念品销售,2020-02-16 17:16:46.326961
63668,2,149,tai****000,5.0,2016-10-16,Not Available,樟宜博物馆是樟宜监狱入口的一个木结构的小屋，在第二次世界大战期间为了关押在这里的英军战俘所建的礼拜堂，里面陈列着很多战俘使用过的物品及书信、照片等，很有纪念价值。,2020-02-16 17:16:46.333296
63669,2,149,蓝木的旅行态度,4.0,2014-03-12,Not Available,这里虽没有圣淘沙岛纪念馆大，但众多鲜灵活现的照片，也很令人震惊，可从乌节路乘出租车40分钟抵达。坐公汽的话，可从维多利亚街乘坐1、2路，在樟宜监狱站下车,2020-02-16 17:16:46.341934
63670,2,149,YanLeeC腌鱼,4.0,2013-12-10,Not Available,了解一下那段难忘的历史，了解一下二战时日本的侵略行为，了解人们即时在监狱中仍然坚持折自己的理念和信仰。来的人不多，交通没那么便利。,2020-02-16 17:16:46.348072
63671,2,149,wangmnn,5.0,2015-07-22,Not Available,"着实的令人振奋……不需用太多的言语去形容。我们很难理解过去英烈的壮举,然而,他们是心甘情愿的为了大多数人的利益而牺牲,这正是我觉得其所令我感到振奋之处",2020-02-16 17:16:46.355648
63672,2,149,yifulan,4.0,2016-10-31,Not Available,没有讲解的话就是一堆我看不懂的东西。还是要租吧。 人少，保安在那边给我讲解说就是有钱人建的。,2020-02-16 17:16:46.360377
