REVIEW_ID,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
63212,2,140,明慈,5.0,2019-08-13,Not Available,"Canopy is Changi Airport&#39;&#39;s first forest-themed indoor playground on the third floor of Terminal 1. The toy facilities here are fun and safe, and 18-month-olds and 12-year-olds can choose to play bounce on a trampoline or a tunnel slide, while parents can take a break or take an airport tour.",2020-02-16 17:10:56.902173
63213,2,140,旅游交友,5.0,2019-04-24,Not Available,樟宜机场非常干净整洁，冷气嗖嗖，很强烈，最好带件外套，呆久了不然有点冷，很多人在玩。机场交通非常方便，有地铁到，直接出站就是航空楼了。,2020-02-16 17:10:56.906862
63214,2,140,M25****4707,5.0,2019-05-23,Not Available,Canopy是樟宜机场首家以森林为主题的室内游乐场，位于1号航站楼三层。这里的玩具设施设计得既有趣又安全，18个月到12岁的孩子都可以选择在蹦蹦床上玩弹跳或者玩隧道滑梯，而家长们则可以休息一下或进行机场观光。,2020-02-16 17:10:56.911649
63215,2,140,子龙糖糖,5.0,2018-10-09,Not Available,作为著名的花园国度樟宜机场自然也少不了花园机场的美誉。樟宜机场可以算是一个mini&#160;的花园城市，有小时酒店，电影室，小花园，儿童乐园，游泳池，游戏区等。除了常规的这些3个航站楼还有五个花园，1号航站楼的仙人掌花园、2号航站楼的兰花园、向日葵园、梦幻花园和3号航站楼的蝴蝶园，特别是T3的蝴蝶园，一进去满园的蝴蝶便在身边飞舞，不敢相信这样的景象会出现在客流如潮的机场。办理登机牌的地方就可以进行退税，使用电子退税，刷刷发票、护照、信用卡，几分钟搞定，非常方便。,2020-02-16 17:10:56.916263
63216,2,140,tai****000,5.0,2016-10-16,Not Available,新加坡樟宜机场拥有很多的娱乐设施，比较好玩的就有Canopy游乐场，它的主题是森林设计主题的室内游乐场，它就在一号航站楼的三层，有蹦蹦床、滑梯等等，吸引了很多的过境游客。,2020-02-16 17:10:56.920719
63217,2,140,wangjue888,4.0,2017-06-24,Not Available,canopy游乐场还是比较有意思的，很适合来转机的带孩子的乘客前来体验，环境比较不错了，而且性价比比较高,2020-02-16 17:10:56.925990
63218,2,140,杰森斯坦丶达,4.0,2016-08-24,Not Available,可玩的项目也很多，咖啡杯孩子很喜欢，感觉过山车最好玩。卡丁车跑的也算可以，每次玩摆大锤腿都哆嗦。,2020-02-16 17:10:56.930550
63219,2,140,笑点坏掉了,4.0,2016-09-02,Not Available,玩儿什么都不用怎么排队 无论风格还是设施都是一流的，孩子都开心的要疯了！,2020-02-16 17:10:56.934923
63220,2,140,yifulan,4.0,2016-10-31,Not Available,最好错开节假日高峰，高峰时期好玩的项目都要排很久的队。 够刺激，就是人超多，每个项目都得排队,2020-02-16 17:10:56.942158
63221,2,140,鹄立头,4.0,2016-10-25,Not Available,非常满意，项目可以免费玩好几次，宝贝玩得很开心，地方很大玩的也挺多的。小朋友们玩得很开心,2020-02-16 17:10:56.948787
63222,2,140,BigBag大背包,4.0,2016-07-23,Not Available,带孩子去的首选，show都很好，演员大多是新加坡工作人员，面带微笑的 这边的机场可真好啊！,2020-02-16 17:11:01.893887
63223,2,140,闪瞎眼的2连,4.0,2016-09-11,Not Available,工作人员也很亲切，下次有机会还会去的！最喜欢碰碰车^_^中午吃完饭去的，人不是很多,2020-02-16 17:11:01.904793
63224,2,140,_U3****8223,5.0,2018-02-07,Not Available,游乐场异常热闹，人头攒动，欢歌笑语。,2020-02-16 17:11:01.913410
63225,2,140,破坏死光,4.0,2016-09-09,Not Available,环境不错，特别喜欢玩旋转木马，一天在那玩也能玩，下次还要去，宝贝玩得很开心,2020-02-16 17:11:01.921050
63226,2,140,_ceai****5795,4.0,2018-01-03,Not Available,新加坡机场永远不会觉得单调枯燥。,2020-02-16 17:11:01.932271
63227,2,140,爱爱李,4.0,2016-01-21,Not Available,樟宜机场Canopy游乐场是一个孩子们喜欢的地方，这里家长可以陪同进入，项目都是很安全的，有换鞋的区域哦。,2020-02-16 17:11:01.940747
63228,2,140,牛牛jack,5.0,2015-11-01,Not Available,森林主题的游乐场，这里的蹦床很好玩，孩子玩得挺开心的,2020-02-16 17:11:01.945315
63229,2,140,望天树宝贝,4.0,2018-06-04,Not Available,樟宜机场Canopy游乐场是一个孩子们喜欢的地方，这里家长可以陪同进入，项目都是很安全的，有换鞋的区域哦。,2020-02-16 17:11:01.949256
63230,2,140,shup****bert,5.0,2018-05-08,Not Available,在新加坡转机最大的好处是，机场有各种设施，针对不同的人群，让等待的无味变成游戏的乐趣。,2020-02-16 17:11:01.954009
63231,2,140,M48****310,3.0,2018-08-29,Not Available,适合小孩子玩的地方，这里很热闹。,2020-02-16 17:11:01.960379
63232,2,140,sunnycccc,5.0,2018-09-06,Not Available,小朋友会很喜欢这里的哦 可以玩很久的呢,2020-02-16 17:11:04.944410
63233,2,140,吴的放夭,4.0,2018-04-20,Not Available,这个游乐场非常的好玩设施什么都很齐全，很大很好,2020-02-16 17:11:04.950341
63234,2,140,M15****577,5.0,2018-06-14,Not Available,非常人性化的设计，给小朋友打发无聊的时间,2020-02-16 17:11:04.956861
63235,2,140,180****3723,5.0,2018-06-15,Not Available,蛮好的旅游景点，喜欢，质量不错,2020-02-16 17:11:04.962986
63236,2,140,_CFT01****9833497,5.0,2017-07-20,Not Available,机场三个候机楼，大同小异，有穿梭巴士，很人性化的机场，可玩可逛，头等舱候机室里面有电脑和三星平板电脑，吃的东西也不错，就是化妆品的销售人员态度不怎么样，一问三不知,2020-02-16 17:11:04.970345
63237,2,140,娑娜,4.0,2016-07-23,Not Available,樟宜机场Canopy游乐场在樟宜机场里面 冷气开的很足 设备擦拭的也比较干净 工作人员很热情,2020-02-16 17:11:04.976886
63238,2,140,沈亮s,4.0,2016-07-27,Not Available,樟宜机场Canopy游乐场里面很好玩滴，一早就去了 可玩的项目也很多，咖啡杯很喜欢 好极了,2020-02-16 17:11:04.983775
63239,2,140,东双河第一皮匠,4.0,2016-07-26,Not Available,樟宜机场Canopy游乐场里面有很多大孩子和小孩子 大家都晚的很开心 里面就像热带雨林一样,2020-02-16 17:11:04.990591
63240,2,140,小二B日月,4.0,2016-07-25,Not Available,樟宜机场Canopy游乐场在新加坡机场航站楼的三楼 过来安检之后就可以玩了 可以玩好久,2020-02-16 17:11:04.996685
63241,2,140,IBABY99,4.0,2016-07-27,Not Available,带孩子来到这边玩超级不错，刺激的娱乐设施也比较多，完了一下午，儿子还没尽兴，有机会再去一下,2020-02-16 17:11:05.003887
63242,2,140,愤怒的喵喵,4.0,2016-11-01,Not Available,玩的还可以，就是工作人员态度不怎么好，很好玩的游乐场，宝宝很喜欢，可惜自己时间太仓促,2020-02-16 17:11:10.043424
