REVIEW_ID,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
59690,2,99,山水人生,5.0,2016-12-20,Not Available,在位于新加坡河口的附近有两座跨河桥，其中一座是加文纳桥，是首座连接新加坡河南北两岸的桥梁，堪称新加坡河上第一桥。兴建于1868年的老桥现在已经不让机动车通行，但游客可以漫步桥上，观赏河畔景致。在这座老桥的桥墩上可发现几只猫的雕塑，这种体型迷你的猫咪据说是《吉尼斯世界纪录》里最娇小的猫咪，仅生长在新加坡。 另一座则是钢构大桥，名称叫安德逊桥，主要供汽车通行，目前因道路施工原因暂时不让行人通行。这两座桥之间的河畔是著名的浮尔顿酒店，古老的酒店因为矗立于新加坡河口的独特位置和悠久历史而闻名。如今这座酒店的建筑在周边现代的高楼大厦俯视下，显得有点矮小，但其貌不凡的外表还是彰显贵族的风范。在这两座距离不远的桥梁旁，可以看到河畔周边的高楼大厦，这里是新加坡城区的中心地带，也是新加坡历史发展繁荣富裕的窗口。,2020-02-16 16:32:05.547223
59691,2,99,M30****9258,5.0,2019-09-30,Not Available,加文纳桥建于1868年，是以陆军中将威廉&#183;卡夫纳爵士的名字命名的，这是新加坡最古老的浮桥。当前主要供人们步行，不过也经常用于通过驳船，涨潮时桥会吊起。无论白天还是黑夜，这都是个适合拍照的好地方。,2020-02-16 16:32:05.555424
59692,2,99,M30****2342,5.0,2019-09-30,Not Available,这座桥有150年的历史，非常基础但又很华丽，它以新加坡的前总督——加文纳上校的名字命名。现在的天桥，设计是一个问题，因为吊桥的风格，桥只具备轻承载力，这是为了允许帆船的高大桅杆在桥下面通过。桥的另一个魅力在于可以在上面欣赏到新加坡河的美丽景色。,2020-02-16 16:32:05.562146
59693,2,99,M30****2777,5.0,2019-09-29,Not Available,加文纳桥位于新加坡富勒顿广场的驳船码头附近。距离Rattles Place地铁站仅有5分钟步行路程。这是一座古老的桥梁，其历史可以追溯到19世纪70年代，架于新加坡河之上，现在主要是非机动车道。,2020-02-16 16:32:05.568477
59694,2,99,M30****8811,5.0,2019-09-30,Not Available,加纳文桥是新加坡最古老的桥，是为纪念总督加纳文而命名的。大桥横跨河流两岸，连接市中心商业区，对面是浮尔顿酒店。站在桥上，看着河面上来往的驳船，心旷神怡。,2020-02-16 16:32:05.575461
59695,2,99,M30****5169,5.0,2019-09-30,Not Available,"加文纳桥是位于博物馆旁边的古桥, 听说是新加坡最古老我桥之一。 古色古香特别有风味, 一起来感受一下150年历史的桥梁。",2020-02-16 16:32:05.581923
59696,2,99,M48****413,5.0,2019-12-07,Not Available,加文纳桥是新加坡河上的一座著名的桥梁，它位于著名的克拉码头，因为它的形状类似于一座巨大的钢琴，因此也被称为钢琴桥，它连接着新加坡河的两岸，晚上整个桥面会亮起变幻的霓虹灯，显得分外的漂亮。,2020-02-16 16:32:05.588191
59697,2,99,M30****5232,5.0,2019-09-29,Not Available,加文纳大桥是新加坡唯一的悬索桥，也是新加坡最古老的桥梁之一，横跨新加坡河的下游，就位于市中心。这座桥于1870年开放通行，以纪念新加坡在1867年由海峡殖民地过渡为英国（皇家）直辖殖民地，是新加坡现存的最古老的、仍保持原有形态的桥梁。,2020-02-16 16:32:05.593907
59698,2,99,旅游交友,5.0,2019-08-17,Not Available,白色的加文纳桥非常漂亮，在蓝天、白云、高楼的衬托下美美的，特别是远处的新加坡的打卡胜地金沙酒店也能与加文纳桥组合成一副风景靓丽的自然画 ，非常赞。,2020-02-16 16:32:05.598802
59699,2,99,juki235,5.0,2016-11-04,Not Available,新加坡加文纳桥横跨新加坡河两岸，它是新加坡唯一的悬索桥，是这里最古老的桥梁之一。现在这座桥是一座人行桥，站在桥上看着两岸的新旧建筑，以及新加坡河面波光粼粼的水波，富有诗情画意。,2020-02-16 16:32:05.602823
59700,2,99,蓝忍忍kate,4.0,2019-02-12,Not Available,加文纳桥位于新加坡浮尔顿酒店（Fullerton Hotel）大门前，是一座具有百年历史的老桥。从鱼尾狮公园散步会经过这座桥。白天和夜晚的景色其实没什么区别，在富丽堂皇的浮尔顿酒店前，这座桥倒显得有点儿小巧了~ 据说这是做“乌龙桥”，原先的作用是通车，但是现在只允许行人通过。建筑风格简约，桥边有跳水男孩的雕像~,2020-02-16 16:32:08.113153
59701,2,99,M30****3226,5.0,2019-02-21,Not Available,加纳文桥已经有百年历史，是被古迹保留局唯一宣布为值得保留的桥梁。非常有历史感有特色的一座桥，连接了新加坡河两岸，现在是一座人行桥，也是新加坡河上最特别的一座桥梁。,2020-02-16 16:32:08.119269
59702,2,99,摩小亚,4.0,2019-06-26,Not Available,这个是浮尔顿酒店门口的两座大桥之一，因为去新加坡住的是这家酒店，所以每天会看见这两座大桥无数次。 初见觉得很漂亮很有特色，看多了还是觉得修挺好的。两座桥离得很近。 在酒店吃早餐的时候，坐户外的位置，有桥有河水，景色很漂亮，还有朝霞哦。 这座桥横跨新加坡河，于1870年通车，是新加坡唯一的悬索桥，也是新加坡最古老且依旧保持原貌的桥梁，连接了新加坡北岸和南岸的商业区。 最初它叫做“爱丁堡桥”，是对爱丁堡公爵到访的纪念。,2020-02-16 16:32:08.125720
59703,2,99,juki235,5.0,2019-06-13,Not Available,加文纳桥是新加坡河上一座非常有名的桥梁，它位于著名的克拉码头附近。是新加坡河游船的起点，整座桥是通体白色，两岸拉锁高度并不高，但非常的优雅，是新加坡河上一道美丽的风景。,2020-02-16 16:32:08.132080
59704,2,99,M30****3276,5.0,2019-03-06,Not Available,加文纳桥是唯一被新加坡古迹保留局宣布为值得保留的桥梁，成为新加坡市区和新加坡河的著名标志，新加坡市民因拥有这样一座百年老桥而自豪。,2020-02-16 16:32:08.138415
59705,2,99,yangyangff,5.0,2017-12-02,Not Available,新加坡河上有十来座桥，其中安德逊桥、加文纳桥和埃尔金桥是最著名的3座桥。 加文纳桥（Cavenagh Bridge）桥身离水面较低，是新加坡唯一的悬索桥，也是该地区最古老的桥梁之一，建于1869年，起初名叫爱丁堡桥，纪念建成那年英国爱丁堡公爵访问新加坡，稍后就以当时的海峡职民地总督加文纳上校（任期1859-1867年）的名字来命名。 加文纳桥附近有一系列形态各异、名为“河的子民”的雕塑群，由古晋塔猫Kucinta Cats（这是新加坡的特产，世界上体积最小的猫咪）、第一代、河畔商人等雕塑组组成。每一组雕塑都展示了新加坡早期居民简单纯朴的生活方式，比如“河畔商人”是苦力们忙碌地搬运着一包包货物。“第一代”组雕是五名赤裸的男孩正兴奋地从桥上准备跃入水中，惟妙惟肖，充满童趣，这是第一代新加坡移民的孩子常做的体育活动，如今再也难觅的一景。,2020-02-16 16:32:08.144796
59706,2,99,e11****47,5.0,2015-11-21,Not Available,地铁出来去鱼尾狮公园的路上，发现这座别致的桥，现在才知道原来就是加文纳桥。桥边有几组雕像也是很特别。还有幢大楼是中国银行，看着好亲切。还有流动冷饮摊，那对老爷爷老奶奶，他们卖的威化冰淇淋价格好实惠，才1.2新元每个，味道超赞。,2020-02-16 16:32:08.151180
59707,2,99,馨馨宁宁,4.0,2019-03-10,Not Available,加文纳大桥是新加坡河上唯一的吊桥，同时也是最古老，最漂亮的桥梁之一。安德森桥就在不远处，曾经加文纳桥是准备被拆除的，现在加文纳被改建成了一座仅限行人的桥梁。,2020-02-16 16:32:08.157145
59708,2,99,^_^2,5.0,2017-09-12,Not Available,新加坡加文纳桥，据说这里是新加坡最古老的索桥之一，跟朋友在桥上面看风景非常的漂亮迷人而且来这里的游客也很多感兴趣的不要错过这里哟,2020-02-16 16:32:08.162269
59709,2,99,M515shunyi1618,5.0,2019-06-11,Not Available,加文纳桥连接新加坡河两岸的桥梁，也是最快通过河两岸的交通方式。,2020-02-16 16:32:08.166489
59710,2,99,千山任我行,4.0,2017-02-01,Not Available,加文纳桥是新加坡第一座连接新加坡河南北两岸的桥梁。这桥已有百多年历史，现只通人不通车。桥的一端接近浮尔顿酒店，另一端是新加坡文化博物馆。,2020-02-16 16:32:11.512524
59711,2,99,maychen,5.0,2016-01-26,Not Available,新加坡河上两座古老的桥毗临而建，一是加文纳桥，也是新加坡唯一的悬索桥；一是安德逊桥。在加文纳桥头有三只铜猫，新加坡河畔曾是粮仓所在，硕鼠猖獗，因此铸了这三只铜猫，从此鼠患消失,2020-02-16 16:32:11.517735
59712,2,99,小Y同学,3.0,2018-02-02,Not Available,这是新加坡闻名的桥梁之一，除了拥有悠久的历史以外，还因为他的的特殊性而出名的，桥是悬索支撑，不过禁止一切车辆通过，白天就没什么特别，晚上应该会漂亮很多，逛逛还是可以的。,2020-02-16 16:32:11.523807
59713,2,99,鱼眼看天下,5.0,2016-10-15,Not Available,建于19世纪中期，他是新加坡少有的不通车的桥，桥连接着新加坡河两岸，一边是旧邮政总局，现在是富丽顿酒店，另一边是博物馆还有莱佛士得塑像，中间隔着美丽的新加坡河。,2020-02-16 16:32:11.528499
59714,2,99,KyleShi,5.0,2014-06-04,Not Available,加文纳桥是古老的浪漫之桥，也是新加坡唯一的悬索桥，也是该地区跨最古老的桥梁之一。桥身离水面较低，紧跨流经新加坡金融区的新加坡河而筑。在新加坡河众桥之中，被古迹保留局宣布为“值得保留的桥梁”。,2020-02-16 16:32:11.533115
59715,2,99,星海湾北,5.0,2019-07-24,Not Available,新加坡河上一道亮丽风景线，白天和晚上观赏都有不错的感觉。,2020-02-16 16:32:11.538083
59716,2,99,宫主爱,4.0,2016-11-22,Not Available,加文纳桥的悬索都漆成白色，与新加坡的蓝天白云以及桥头的浮尔顿酒店及旧邮政总局很是相衬。加文纳桥并不大，仅限行人通过，桥两岸是典型的新加坡河风光，不仿在桥上走走停停，多看看美景,2020-02-16 16:32:11.542850
59717,2,99,灰姑娘的南瓜车,5.0,2015-12-31,Not Available,新加坡古老的浪漫之桥，是新加坡唯一的悬索桥，也是最古老的桥梁之一。加文纳桥上不少早起的老人在慢跑，两边绿意盎然，一路行至鱼尾狮公园。,2020-02-16 16:32:11.547208
59718,2,99,hiluoling,4.0,2016-10-20,Not Available,有上百年历史的一座小桥了 但是很小巧精美。而且还在使用。被政府宣布为唯一值得保留的桥。连着河两岸。桥身陪着桥上的路灯很美。喜欢。,2020-02-16 16:32:11.551195
59719,2,99,朵妈,3.0,2016-03-02,Not Available,浮尔顿酒店门口，位于河畔小摊的榴莲雪糕，好吃的不要不要的，这个，我会想念的，非尝不可！,2020-02-16 16:32:11.556031
59720,2,99,_shai****33503,5.0,2015-08-24,Not Available,住在FULLERTON，每天进出最爱的就是这座兼具历史与美貌的古桥，怎么拍都拍不腻。,2020-02-16 16:32:14.387095
59721,2,99,wangjue888,4.0,2017-06-15,Not Available,cavenagh bridge位于Fullerton hotel and resorts的旁边，环境看起来还是比较不错了，感觉很棒,2020-02-16 16:32:14.392653
