REVIEW_ID,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
61048,2,112,东张西望望东西,5.0,2019-10-22,Not Available,冲浪区人不是很多，可能是我们过来的时候没太阳的缘故吧，我是不会冲浪这么刺激的运动的，所以我们就在海边的沙滩上虽然饮料欣赏海景看别人玩的,2020-02-16 16:44:05.747614
61049,2,112,福特本德蒋琬,5.0,2019-02-20,Not Available,这个项目相对圣淘沙岛上的游乐项目来说知名度不高，大都是成年人买票游玩，给孩子订了这个项目（11岁），没想到出乎意料的好玩，在携程商家这边预定了特惠票，买一送一（两人）165元一小时，通过现场和店家协商，改成了一人两小时，因为场地所限，每个小时会安排8位客人，教练依次带领客人趴、蹲、站几个方式感受冲浪的刺激，一个小时稍短了点，如果想真正学会，建议买两小时，第一个小时孩子在水浪上还站不稳，第二个小时就能自如的冲浪了，到这里订真是相当划算的，现场买票40新币一小时，无任何优惠！,2020-02-16 16:44:05.754203
61050,2,112,申申爱熊猫,5.0,2019-11-15,Not Available,很好玩，听朋友介绍去玩的，确实值得来玩，体验一下，很刺激。,2020-02-16 16:44:05.760700
61051,2,112,m35****7524,4.0,2020-01-02,Not Available,人有点多，不过很好玩，特别是有一个动力飞行器，很刺激,2020-02-16 16:44:05.766973
61052,2,112,小魅力蘑菇,5.0,2019-08-14,Not Available,我朋友好喜欢这里，我每次就是陪着去不玩，看着也好玩。,2020-02-16 16:44:05.773390
61053,2,112,will_小屁孩,5.0,2019-09-02,Not Available,非常不错 超级划算而且很好吃呢 下次有机会还是要去玩的呢！赞,2020-02-16 16:44:05.780199
61054,2,112,will_小屁孩,5.0,2019-07-10,Not Available,非常值得一去 很好玩很刺激对于第一次玩的人来说超级棒！而且买一送一的活动很划算呢性价比超级高下次有机会还会再去！非常不错的体验！,2020-02-16 16:44:05.786360
61055,2,112,will_小屁孩,5.0,2019-09-02,Not Available,非常不错 超级划算而且很好吃呢 下次有机会还是要去玩的呢！赞,2020-02-16 16:44:05.791909
61056,2,112,M25****4707,5.0,2019-05-17,Not Available,亚洲首个人造滑浪区，拥有FlowRider和FlowBarrel两台人共制浪器，能制造10英尺高的人工浪，从腹板冲浪到立式冲浪，flowriding项目能使新手和专业冲浪者都能很快上手。现场教练会使游客迅速掌握冲浪技能。,2020-02-16 16:44:05.796761
61057,2,112,yaoyao-love,5.0,2020-01-05,Not Available,不错挺好的体验、不过颈椎不好的慎玩哦,2020-02-16 16:44:05.800881
