REVIEW_ID,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
66724,2,347,138****4689,5.0,2018-11-27,Not Available,新加坡的洲际，保持了洲际酒店一贯的服务。在国内都是住洲际，感觉新加坡洲际的服务太好了，迎宾水果新鲜，有刀叉有餐巾。隔一天都有洲际大使专用的水，在新加坡两周都没有买过一瓶矿泉水。水足够。而且七夕节还准备了布置，很好，今年春节准备去新加坡还住洲际Bugis店。酒店也很干净，真的比国内干净。而且见到你都有问好，有笑脸的。,2020-02-16 18:42:06.793291
66725,2,347,Changzhi-,5.0,2019-05-29,Not Available,今天，踏着春天充满活力的步伐，顶着春天明媚的阳光，我们学校又组织了一年一度的研学旅行。我们坐上大巴车，经过40多分钟的车程，来到了本次研学的目的地。,2020-02-16 18:42:06.799390
66726,2,347,小魅力蘑菇,5.0,2019-03-14,Not Available,环境景色都非常好，适合一家人旅游。,2020-02-16 18:42:06.807624
66727,2,347,M25****8528,5.0,2018-01-10,Not Available,酒店的房间还比较大的 比较舒适,2020-02-16 18:42:06.815339
66728,2,347,_ceai****5795,4.0,2018-01-30,Not Available,洲际的品牌值得信赖，不会另你失望。,2020-02-16 18:42:06.821908
66729,2,347,sunnycccc,5.0,2018-01-25,Not Available,酒店很不错 定位也是非常高的哦,2020-02-16 18:42:06.829004
66730,2,347,coldwar,4.0,2017-10-21,Not Available,洲际酒店毗邻枢纽购物中心，如果自己的经济比较宽裕，是比较推荐住好的酒店，尤其是金沙。每天都可以在休息室里吃早餐，下午茶和鸡尾酒会，包括作为会员的一部分，以及免费的房间升级。,2020-02-16 18:42:06.835309
66731,2,347,蓝色星球的行者,5.0,2018-06-26,Not Available,五星级酒店，标准是非常高大上的，当然价格也高大上，环境非常好，里面的餐厅和咖啡馆也非常有特色。,2020-02-16 18:42:06.843063
66732,2,347,206****159,4.0,2018-04-30,Not Available,值得逛逛，环境一级棒。游人很多,2020-02-16 18:42:06.849444
66733,2,347,M15****577,5.0,2018-06-28,Not Available,一个不错的地方，也可以体验一下,2020-02-16 18:42:06.856672
