REVIEW_ID,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
49897,2,39,好玩的贪吃鬼,5.0,2019-05-07,Not Available,如果想在新加坡渡过一个非购物但又能够放松心情优哉休哉感受热带岛国‘气氛’的时光的话，那么位于新加坡东部这个拥有约7.5公里的洁白沙滩，个别15公里和12公里的慢跑步道和脚踏车道的东海岸公园可能是就是游友们一个不错的选择。 在这里，除了能远离城市的喧嚣和亲近大自然，东海岸公园更是有着各种适合全家老小的户外活动设备和选择如：骑脚踏车，轮滑，带小朋友到海滩堆城堡，嬉水，喜欢刺激还可以选择多种水上活动。 除了公共措施，这里的餐饮选择从快餐店麦当劳，星巴克的下午茶，各种当地美食供选择的东海岸人工湖美食村和多间海鲜餐馆绝对不会让你在享受着大自然时饿到肚子。 对于我们而言，骑脚踏车游览这个公园是最佳的选择，在十多公里的脚踏车或慢步跑道，处处可见供游客歇息的石凳或亭子以及几乎每公里的距离就会有一个带淋浴设备的公共洗手间（有些也提供免费的清水饮水机）保证给公园游客最窝心的服务。 新加坡是热带岛国，所以建议到这里游玩的游友们记得做好防晒准备，尤其是像我们一样准备以骑着脚踏车慢慢游览这个公园的游友，除了防晒霜，穿上防晒手套，运动鞋并把鞋带塞进鞋舌里避免鞋带在骑行时脱开而卡到自行车链条造成安全隐忧是不可忽略的环节。 有意到东海岸公园玩的游友可以搭乘地铁到勿落地铁站（Bedok Station），然后在地铁站对面的勿落巴士转换站（新加坡口中的巴士就是我们俗称的公交车）搭乘16路，196路或197路到马林百列下车再通过地下道步行前往，如果是在公共假日，周六或星期天，也可选择搭乘401直接到东海岸公园的铺路（East Coast Park Service Road），由于这些路段有几个车站都可以到达东海岸公园，所以在上公交车时可以要求车长提醒到目的地步行最少的车站下车。 另外建议在新加坡旅游时会经常搭乘公共交通的游友不妨考虑购买一张公共交通使用的易通卡（EZ-Link），虽然购卡时会收取5新元不可退回的卡费，但是使用易通卡搭乘公共交通除了票价几乎是现款购票的一半（左右），还可以享受‘连程’优惠，也就是说如果搭乘地铁或公交车时需要转换，那么第二程的‘基本费用’将不会再‘收取’，以第二程只是两或三个站来计算，现款购票的票价大约是1元5角新币，使用易通卡却只需少于1角新币（视车站与车站的距离而定），同时如果不是连程，使用易通卡搭乘三个站的费用也不过8角3分新币。,2020-02-16 15:16:31.984978
49898,2,39,M48****413,5.0,2019-12-09,Not Available,新加坡的东海岸公园离新加坡樟宜机场非常的近，这里离新加坡的市区还有一定的距离。东海岸公园非常的安静，可以远眺对岸繁华的新加坡港，是新加坡人休闲度假的好去处。,2020-02-16 15:16:31.993032
49899,2,39,M30****8811,5.0,2019-09-15,Not Available,新加坡最著名的海滩之一，与其他海滩相比，这里环境更好，交通也较为便利。整条海滩一直通向新加坡最东边的樟宜机场。可以乘搭巴士到达，但是下车后需要走一段路。,2020-02-16 15:16:31.999463
49900,2,39,齐步走123,5.0,2019-11-20,Not Available,东海岸公园离城区有点儿距离，我们是租了自行车骑行过来的，风景特别的好的，加上可能是位置的关系，这边的人非常的少，海水不错海滩也很干净,2020-02-16 15:16:32.005946
49901,2,39,christina薇薇,5.0,2019-11-05,Not Available,新加坡东海岸公园，是新加坡人爱来的地方，有公园大草坪，有大海和沙滩，当然也是吃海鲜的好地方，比市区便宜很多，好吃极啦！,2020-02-16 15:16:32.012236
49902,2,39,M30****4954,5.0,2019-09-14,Not Available,一直没有找到时间来这里，但是还是要推荐一下，这个公园是西海岸公园的好几倍，是新加坡人周末带孩子出游的好地方，我同事说这里的很漂亮。有海滩，还可以骑脚踏车。以后如果有机会，我一定要去看看。,2020-02-16 15:16:32.018485
49903,2,39,_ceair****74837,5.0,2019-10-29,Not Available,喜欢这里的幽静，天然氧吧，有郁郁葱葱的大树，甜美静谧的大海，远处星星点点的海岸线，海水轻轻拍岸的声音，细洁的沙滩，休闲好去处,2020-02-16 15:16:32.024852
49904,2,39,海韵伊人,0.0,2019-10-21,Not Available,新加坡东海岸公园原在计划行程之外，因去珍宝海鲜（东海岸店）吃饭时间尚早，于是，无意间拐进了东海岸公园，却发现，这里的确是一个消磨时光的好地方。 东海岸公园是新加坡最大的海滨度假区，马六甲的海水在白云的遮挡下不时变化着色彩。其中，没有白云阴影映衬下的海面，则闪动着宝石般的碧绿色。 我是土生土长的海边人，家乡的海水是优雅的蔚蓝色，有一种深沉和凝重感，多云时，又会平添了一抹高级的灰色调。 然而，在东海岸公园却欣赏到家乡的海水不曾有过的碧绿色，那是一种特有的亮丽与轻盈，让人神清气爽。 蓝天、白云、碧波、柔沙，这里的一切熟悉又新鲜。于是，对东海岸公园，一份与生俱来的亲切感，油然而生。,2020-02-16 15:16:32.030715
49905,2,39,_ceair****74837,5.0,2019-10-28,Not Available,太美了，东海岸公园，很美的沙滩，很美的绿化，非常幽静，可以看到候鸟的踪迹，夜间散步，吹着海风，非常非常的惬意，有自行车道，跑步道，烧烤区域，超级推荐,2020-02-16 15:16:32.035988
49906,2,39,东张西望望东西,4.0,2019-10-18,Not Available,很长海岸线的一个公园的，交通方便的，景色优美的，人没有我们想象中的多的，天气不是特别的理想的，但是整个海岸公园让人非常的舒服，特别休闲的一个地方,2020-02-16 15:16:32.040219
49907,2,39,juki235,5.0,2019-06-13,Not Available,新加坡东海岸公园离樟宜机场非常的近，这里的海边非常的安静舒适。可以远眺对面繁忙的新加坡海港。同时这里也停靠着许多游艇，尤其是在夕阳西下之时，在这里散散步，吹吹海风真的非常的舒服惬意。,2020-02-16 15:16:37.119817
49908,2,39,陶乐诗,5.0,2019-12-03,Not Available,这里平时非常安静，来公园骑行一下，或者跑步都是不错的选择。也很适合带小朋友来玩。,2020-02-16 15:16:37.124417
49909,2,39,M49****970,5.0,2019-07-28,Not Available,新加坡当地人非常喜欢的休闲之地，全长有20公里吧，游人比较集中。各种设施也比较齐全的算是在中段，跑步、散步、轮滑、骑脚踏车、烧烤、露营、吃海鲜、水上运动、租间小别墅跟朋友家人庆祝，都是可以在东海岸公园实现的休闲方式。,2020-02-16 15:16:37.128846
49910,2,39,M14****708,5.0,2020-01-09,Not Available,吃着海鲜 听着海浪 非常惬意的公园,2020-02-16 15:16:37.133053
49911,2,39,M30****3226,5.0,2019-02-13,Not Available,非常美丽的沿海健身休闲区，晚上来这边跑步骑车什么的都很美，还能看个日落，是新加坡当地人离开都市休闲度过周末的地方，离市区稍远，做了地铁还倒了公交，范围很大，在那边骑单车，很不错的郊外游。,2020-02-16 15:16:37.136884
49912,2,39,_WeCh****052107,4.0,2019-12-23,Not Available,这里也是著名的度假圣地了，这里有很大的一片海滩，在海滩上可以吹着海风，每当夜幕降临也可以欣赏欣赏当地的夜景也是很美的，毕竟有一片海，晚上很漂亮。,2020-02-16 15:16:37.140638
49913,2,39,320****987,5.0,2019-04-24,Not Available,这个公园很大，而且维护得很好！一边是一个小海滩，另一边是很多个烧烤区，供人们自己烧烤。我们从其中一家商店租了自行车，花了10美元，一共度过了2个小时，我们在两个小时后筋疲力尽，但这是参观公园的一个好方法。每个人都在骑自行车，溜冰或慢跑！一个非常有趣和可爱的公园。,2020-02-16 15:16:37.144560
49914,2,39,M30****1190,5.0,2019-04-24,Not Available,入住Katong时游览了这里。在这个繁华的城市边上有一处美丽的绿色地带，非常适合散步、锻炼（自行车和慢跑道路是分开的），可以进行餐饮、社交、烧烤等活动。我有非常好的理由确信当地家庭在周末会来到这里，使这里变得非常热闹。,2020-02-16 15:16:37.148250
