REVIEW_ID,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
65661,2,228,coldwar,4.0,2017-10-19,Not Available,新加坡科学中心欧姆尼剧院是一种独特的体验，因为它提供了非常宽的屏幕，为你的周边视觉提供图像，类似于IMAX。我们看了关于恐龙的电影，很有趣，也很有教育意义，很值得去体验一下这种独特的电影和视觉。,2020-02-16 17:57:23.590333
65662,2,228,旅游交友,5.0,2015-08-12,Not Available,交通方便，从裕廊东地铁站出来，在巴士总站乘335号车第三个站下车，步行大约100米就到了。看到科学中心。如果不坐巴士，从地铁步行大约10分钟就到了，不远，巴士是绕着别的街行走，比较远。从地铁下来，过交通灯，穿过NTUC超市与JCube购物中心的中间走到，一直到尽头，过交通灯，在马路对面就是科学中心，步行进去就到了。戏院是360度圆形的屏幕，记得要坐最后面，视力正平着看，如果坐前面，要抬头看。有立体感，刺激,2020-02-16 17:57:23.596410
65663,2,228,蓝色星球的行者,4.0,2017-10-09,Not Available,新加坡科学中心是个类似中国少年宫的存在，这个剧场就是给孩子们科普的所在。,2020-02-16 17:57:23.602619
65664,2,228,wangjue888,4.0,2017-06-24,Not Available,omni theatre场面还是比较宏大的，很有astronomical 的感觉，设施也算比较不错吧，建议可以提前预约这样就不用排队了,2020-02-16 17:57:23.608867
65665,2,228,tai****000,5.0,2016-10-17,Not Available,新加坡科学中心欧姆尼剧院是一个很气派的电影院，它有一个巨幕的电影剧场，同时这里也是一座天文台，有很先进的投影设施，这里也会放映一些跟天文有关的影片用于科普。,2020-02-16 17:57:23.615353
65666,2,228,wangmnn,5.0,2015-07-23,Not Available,这是我看过的第一大球幕——你会感到身临其境。这里的影片更多的是教育性质，时长40分钟，但是每一次你都得花钱。去网站上查看当前的节目，观看预告片——我们看了狐猿的节目，是一个有趣的节目，但是一个节目就够了。对于小孩子们来说，可能会无聊——如果有太空类型的节目就好了,2020-02-16 17:57:23.621493
65667,2,228,_ceai****5795,4.0,2018-01-15,Not Available,巨幕电影同天文台完美的结合与统一。,2020-02-16 17:57:23.626918
65668,2,228,乐乐嘻嘻哈哈,5.0,2016-07-04,Not Available,这里巨幕电影剧场，也是一座天文台。这里最大的惊喜在于给你创造了身临其境的感觉，超棒的。,2020-02-16 17:57:23.631721
65669,2,228,爱爱李,5.0,2016-01-19,Not Available,新加坡科学中心欧姆尼剧院是一个大型的西方剧院，这里的戏剧非常的丰富，很多剧目的展示都是比较有特点的，一些剧院的内部装修的好豪华哦，剧目都是比较地方特色哦。,2020-02-16 17:57:23.635656
65670,2,228,鹄立头,5.0,2016-10-30,Not Available,新加坡科学中心欧姆尼剧院外观很壮阔，进去以后还能感觉到这个建筑的美！,2020-02-16 17:57:23.639093
65671,2,228,cd****ei,5.0,2015-08-29,Not Available,新加坡科学中心欧姆尼剧院有全世界最先进科技的天文馆，关于太空科学的教育影片在环幕上看起来很震撼且身临其境，片长大约40分钟。,2020-02-16 17:57:28.165470
65672,2,228,George Zeng,5.0,2018-02-15,Not Available,其实就是3电影院，各种最新视觉科技的影院,2020-02-16 17:57:28.169724
65673,2,228,爱爱李,4.0,2016-01-20,Not Available,新加坡科学中心欧姆尼剧院是一个现代化的剧场，这里的设施非常先进，买票都是可以自动售票的，剧院内部有自己的超市，价格不贵。,2020-02-16 17:57:28.174189
65674,2,228,游在这方天地,5.0,2015-10-05,Not Available,剧院是一下座巨幕电影场，也是一座天文台，放映电影时很震撼。,2020-02-16 17:57:28.178753
65675,2,228,牛牛jack,5.0,2015-09-12,Not Available,设施都比较现代化，这里的天文系列影片比较震撼，音响效果也不错,2020-02-16 17:57:28.183499
65676,2,228,_CFT01****7726071,4.0,2016-03-23,Not Available,这里的戏剧非常的丰富，很多剧目的展示都是比较有特点的，一些剧院的内部装修的好豪华，推荐。,2020-02-16 17:57:28.187974
65677,2,228,110****090,5.0,2016-06-08,Not Available,新加坡科学中心欧姆尼剧院是一个规模不小剧院，值得一来。这里还有天文馆是很受大家欢迎的。,2020-02-16 17:57:28.192880
