REVIEW_ID,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
64374,2,166,素素77,5.0,2019-07-28,Not Available,新加坡是世界四大金融中心之一，是亚洲经济最发达、商业最繁荣的都市之一。所以，新加坡的CBD当之无愧也是世界上最繁华的中央商务区之一。它的风景更因为靠海、比邻水域而充满灵气。,2020-02-16 17:25:26.768972
64375,2,166,星海湾北,5.0,2019-08-19,Not Available,新加坡的中央商务区主要集中在来福士坊和滨海湾新区一带。很多著名的地标都在附近区域，如鱼尾狮、老芭莎、牛车水、金沙酒店等。,2020-02-16 17:25:26.778563
64376,2,166,素素77,5.0,2019-07-22,Not Available,中央商业区就是新加坡的CBD，以金沙为中心，高楼林立，很多世界500强亚太地区的总部都在这里。这是新加坡最重要、最核心的经济圈，也是新加坡最繁华的地方。,2020-02-16 17:25:26.785229
64377,2,166,素素77,5.0,2019-07-27,Not Available,新加坡的中央商业区位于滨海湾一带，整片区域繁华而美丽，尤其是在夜晚时分，当夜幕低垂，华灯初上，摩天大楼高耸入云，碧海繁星美不胜收。,2020-02-16 17:25:26.791641
64378,2,166,Ashley-yue,4.0,2019-11-06,Not Available,没有北京的CBD人多，挺小的一个范围。对于北、上、广、深的童鞋来说，估计只能说“嗯嗯”了。,2020-02-16 17:25:26.798003
64379,2,166,翱翔的大鲨鱼,5.0,2019-05-27,Not Available,也就是莱佛士金融区的一片广大区域。面对金沙酒店，前门就是新加坡滨海花园和鱼尾狮纪念公园，这里购物餐饮非常方便，坐地铁就可以进出。可以一览新加坡的高楼大厦。,2020-02-16 17:25:26.804281
64380,2,166,晚night,5.0,2018-03-02,Not Available,一览新加坡最繁华的地方。很适合拍夜景的地方，周围有很多著名景点，金沙、鱼尾狮。也是当地最主要的金融商业区，算是新加坡的cbd,2020-02-16 17:25:26.810689
64381,2,166,coldwar,4.0,2017-10-17,Not Available,新加坡的中央商务区有一个超现代的外观，是一个可以见证和体验这个伟大城市国家的高科技基础设施的地方，由捷运和城市巴士服务连接新加坡别的区域，是城市的经济、金融和高端住宅区的集中地点。,2020-02-16 17:25:26.817066
64382,2,166,vvvv,4.0,2015-11-16,Not Available,新加坡中央商业区类似于上海浦东的陆家嘴金融中心，四周高楼林立，寸土寸金，但是规模没有陆家嘴金融中心大，高楼也没有陆家嘴金融中心高，但是新加坡绿花布置很有特色，百年老树很多，所以空气相当好，蓝天白云，完全感受不到大城市中心的拥堵，汽车尾气，污染和闭塞感，很值得我们学习。,2020-02-16 17:25:26.822813
64383,2,166,M515shunyi1618,5.0,2019-06-24,Not Available,中央商业区是新加坡的重要的经济商圈，在这儿汇集了很多国际大银行的总部，高楼林立尤其晚上灯光亮起来的时候非常漂亮。,2020-02-16 17:25:26.827789
