REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
,2,148,chi****08,5.0,2015-12-12,Not Available,因为近期去过美国阿灵顿公墓，这里也是同类型的地方，所以想来看看。当时只有我们两个，很整齐很舒服的地方。那些都是外国人，估计没有亲友会来看，但是有专人打理，还种了花，给人很安详很平和的感觉。就在双溪谷湿地附近。,2020-02-16 17:16:05.532483
,2,148,馨馨宁宁,5.0,2019-03-17,Not Available,对于任何对英国殖民历史或第二次世界大战感兴趣的人来说，克兰芝烈士纪念碑是一个花时间的地方。分为英联邦战争墓地和平民两个主要区域，大部分是日本入侵的受害者。,2020-02-16 17:16:05.537638
,2,148,M49****970,5.0,2019-08-04,Not Available,克兰芝阵亡战士纪念碑是为了纪念在二战中为自由而献身的英国、澳大利亚、加拿大、斯里兰卡、印度、马来西亚、荷兰和纽西兰等多个国家的勇士们而建的。,2020-02-16 17:16:05.542904
,2,148,wangjue888,4.0,2017-06-23,Not Available,kranji war memorial，是为了纪念二战中为了singapore defense所牺牲的各国战士，很神圣的地方了,2020-02-16 17:16:05.548430
,2,148,殷姨,4.0,2017-05-04,Not Available,一座座洁白的碑，整整齐齐，周围苍松翠柏，很宁静和安详。这儿远离城市的喧嚣，景色优美。很容易就能沉思于众多联合军队所做出的伟大牺牲。,2020-02-16 17:16:05.553590
,2,148,之昂,4.0,2014-01-02,Not Available,克兰芝阵亡战士纪念碑是为了纪念新加坡在日本占领期间为自由而英勇献身的勇士们而建的，在这里安息着英国、澳大利亚、加拿大、斯里兰卡、印度、马来西亚、荷兰和纽西兰等多个国家的战士英魂。这里也是新加坡已故的第一任总统和第二任总统的墓地。,2020-02-16 17:16:05.558506
,2,148,tai****000,5.0,2016-10-16,Not Available,克兰芝烈士纪念碑是一个大型的公墓，主要纪念那些在第二次世界大战期间，为了保护新加坡而牺牲的战士们，他们主要来自英国、澳大利亚、加拿大、中国等国家，是一个纪念性的地方。,2020-02-16 17:16:05.562745
,2,148,_ceai****5795,4.0,2018-01-02,Not Available,二战阵亡将士纪念碑，很肃穆威严。,2020-02-16 17:16:05.566527
,2,148,蓝色的郁金香88,4.0,2014-02-23,Not Available,向这些为和平而付出自己最宝贵生命的战士致敬，如果世界人民都热爱和平、珍惜生命的话，世界就不会有核武器战争了。,2020-02-16 17:16:05.570053
,2,148,YanLeeC腌鱼,3.0,2013-12-10,Not Available,位置比较偏僻，就是一个烈士陵园，纪念那些为保卫新加坡而牺牲的战士。如果时间紧，就不用过来了。,2020-02-16 17:16:05.573448
