REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
,2,177,馨馨宁宁,4.0,2019-03-20,Not Available,哈查花蒂玛清真寺位于甘榜格南的中心位置，建于十九世纪中期， 哈查花蒂玛是一位著名的新加坡女士，曾经住在清真寺所在的位置，她的遗嘱就是在这里建造了一座清真寺。,2020-02-16 17:30:42.488840
,2,177,M44****533,5.0,2019-08-02,Not Available,哈查花蒂玛清真寺偏向英式的设计，看起来颇有历史感，整体规模很小，宣礼塔都矮矮的，路过的话可以看看。,2020-02-16 17:30:42.493796
,2,177,杨坤,4.0,2018-11-21,Not Available,清真寺也是伊斯兰教的象征，礼拜堂，这里有很多市民在做礼拜，清真寺还是很古老的，能看出有很多东西都是很古老的，很喜欢这里。,2020-02-16 17:30:42.498961
,2,177,夏洛,3.0,2015-09-22,Not Available,"继续寻找我的哈查花蒂玛清真寺（Hajjah Fatimah Mossque），出地铁站就去问一个摆小摊的老人，当我手中的地址递到他面前时，他连忙说“我不识字，不识字，别问我“。真是尴尬！！我不得不读出清真寺的详细地址“4001 Beach Road”,他抬起胳膊，用流利的华语给我讲Beach路在那边的那边，晕！还好我看到不远处的警察署，一个值勤模样的人在那儿搬东西，急急忙忙拿着地址过去问，他居然不知道这个清真寺呢！但告诉我怎么去Beach路，还特意叮嘱我一定是车流量大的主路，并指明标志建筑。绕了几条街，问了一位中年女士，又问了一位中年先生（那先生长得不象本地人，象华人，皮肤蛮好），顺利找到目的地，可惜只可远观，不可入访！（因为我穿的短裤）",2020-02-16 17:30:42.503912
,2,177,_ceai****5795,4.0,2018-01-08,Not Available,木制结构，传统复古的建筑类型。,2020-02-16 17:30:42.508604
,2,177,M17****984,4.0,2015-11-17,Not Available,听说这里是个比较特别的景区，就来这里转了转，建筑风格属于十八世纪西欧建筑风格，很美很悠闲的一个地方,2020-02-16 17:30:42.512837
,2,177,wei****ucy,4.0,2016-09-28,Not Available,伊斯兰和欧洲建筑的混合体，与其他回教堂不同。有特色。,2020-02-16 17:30:42.516768
,2,177,IBABY99,4.0,2016-07-27,Not Available,这个清真寺是非常棒的，但是不懂伊斯兰教，所以经常从这里坐车能够看到，就远远的看着。,2020-02-16 17:30:42.520462
,2,177,yifulan,5.0,2016-10-31,Not Available,非常显眼，逛街的时候基本不会错过 总是听到清真寺念经的声音，很好听，但是听不懂,2020-02-16 17:30:42.523987
,2,177,豌豆豆,3.0,2015-11-26,Not Available,坐MRT到EW11 Lavender下车，免费参观，但请注意着装。回族，大家懂得。听说塔是有点倾斜，我一点都没看出来。,2020-02-16 17:30:42.527324
,2,177,鹄立头,4.0,2016-10-30,Not Available,这里值得看一看 不懂伊斯兰教，经常从这里坐车回看到。非常有特色，宗教氛围浓,2020-02-16 17:30:46.590039
,2,177,爱爱李,4.0,2016-01-20,Not Available,哈查花蒂玛清真寺不是很好玩，穿着短裤去的，不让进还，要求把裤子档上，还要拖鞋，真是太麻烦了，去的时候近的注意下。,2020-02-16 17:30:46.594918
,2,177,虎哥jkc,4.0,2017-11-25,Not Available,这清真寺建筑造型独特，也有一定的年载了。,2020-02-16 17:30:46.599856
,2,177,破坏死光,4.0,2016-09-09,Not Available,建筑风格属典型的欧式建筑，每到了做礼拜的时候，听着诵经声，仿佛得到了神灵的眷顾,2020-02-16 17:30:46.604703
,2,177,小二B日月,4.0,2016-07-25,Not Available,哈查花蒂玛清真寺游客并不多，宁静而舒服，在其他的清真寺中没看到这这样子的 不错哦,2020-02-16 17:30:46.609542
,2,177,达达和妮妮,5.0,2017-05-24,Not Available,这次寺庙在新加坡，属于当地的圣庙。,2020-02-16 17:30:46.614259
