REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
,2,375,co****ean,5.0,2019-05-11,Not Available,新加坡教育部文化遗产中心展现的是新加坡对教育的投入和布局，很有参考性和历史价值，大国的崛起离不开教育，依托于教育，教育兴国！,2020-02-16 18:49:35.737945
,2,375,coldwar,4.0,2017-10-22,Not Available,文化遗产中心可以快速浏览十九世纪的部分，把大部分时间花在二十世纪早期。参观者可以通过触摸屏观看二十世纪早期的学校教科书，二十世纪下半叶在博物馆的顶层展出，解说词可以通过二维码浏览，可以通过手机访问。,2020-02-16 18:49:35.742653
,2,375,tai****000,5.0,2016-10-18,Not Available,教育部文化遗产中心是一个不大的地方，在一个学校的里面，这里免费对外开放，向人们展示了新加坡的教育事业的发展过程，在这里可以很深入的了解这个国家的历史文化内涵。,2020-02-16 18:49:35.747105
,2,375,爱爱李,4.0,2016-01-19,Not Available,教育部文化遗产中心是一个非常不错的地方，这里的教育方式非常的特别，很多教育文化都是外国人的思想，这里的学生很多收到西方教育的熏陶，主要语言及时英语。,2020-02-16 18:49:35.751418
,2,375,马尼萨莱斯司马玮,5.0,2019-04-27,Not Available,这里是遛娃的一个梦想地方免费游 特别的惬意,2020-02-16 18:49:35.755652
,2,375,_ceai****5795,4.0,2018-02-11,Not Available,教育确实对兴国是如此的重要啊！,2020-02-16 18:49:35.759800
,2,375,游在这方天地,4.0,2015-10-10,Not Available,在一座老学校的三层，主要介绍新加坡的教育事业发展历史，蛮有教育意义。,2020-02-16 18:49:35.763620
,2,375,牛牛jack,5.0,2015-09-17,Not Available,这里可以了解到新加坡的文化教育发展的历史，也有不少正确的图文资料,2020-02-16 18:49:35.767505
,2,375,M21****710,4.0,2018-06-21,Not Available,新加坡现在教育部的东西是越来越乱了。,2020-02-16 18:49:35.771280
,2,375,何伟坚,4.0,2018-03-17,Not Available,真想不到有这么多文化遗产哦，呵呵,2020-02-16 18:49:35.775083
