REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
,2,215,zixunshi99,4.0,2019-02-12,Not Available,不是那种很现代的商业区的模式，而是新加坡比较传统的一些建筑，一路也都是小规模的一些店铺，我觉得有些建筑，很像马来西亚的建筑,2020-02-16 17:50:17.131910
,2,215,馨馨宁宁,4.0,2019-03-23,Not Available,以前一直以为庙街只有香港才有，没想到新加坡也有一个。庙街位于宝塔街的南侧，有一个地铁出口，连接这两条街的小巷到处都是纪念品商店，吃饭的话可以吃到正宗的中国菜。,2020-02-16 17:50:17.136554
,2,215,coldwar,4.0,2017-10-20,Not Available,庙街是中国城的一个街道，城市当局允许它保持它的旧面貌。街道上主要有商店和餐馆，其中一些人在人行道上坐着。最忙的季节是在中国的新年了，去庙街的最佳途径是通过唐人街捷运站。,2020-02-16 17:50:17.141166
,2,215,sunnycccc,5.0,2019-02-10,Not Available,街道不宽 很有意思的地方哦哈哈,2020-02-16 17:50:17.146031
,2,215,社会阿杰,5.0,2019-06-13,Not Available,整条街都很有特色 尤其是房屋也很有特色 吃的也不错 可以来走一走,2020-02-16 17:50:17.150294
,2,215,星海湾北,5.0,2019-06-25,Not Available,靠近新加坡的老唐人街牛车水，很多中国地方特色餐厅，有各种祖国大陆的菜系，价格实惠。,2020-02-16 17:50:17.153935
,2,215,M32****866,5.0,2019-01-14,Not Available,还是挺繁华的，就是天气真的是很热烈日当空。,2020-02-16 17:50:17.157725
,2,215,SISISIY,4.0,2019-05-11,Not Available,这条街上基本上卖的都是从中国和印度来的货物，便宜，但质地还是不错的,2020-02-16 17:50:17.161535
,2,215,杨坤,4.0,2018-08-26,Not Available,新加坡的一条老街，很少的游客，,2020-02-16 17:50:17.165418
,2,215,khcc,4.0,2017-09-02,Not Available,"Temple Street 的中文名字叫登婆街，颇为幽默。街道是牛车水的一部分，建筑物也跟附近几条街的一个格调，反正逛完 Progoda Street, 可以一併到这里走走。",2020-02-16 17:50:17.168870
,2,215,M48****310,3.0,2018-09-30,Not Available,小街小巷里，有独有的魅力四射。,2020-02-16 17:50:20.944735
,2,215,SISISIY,5.0,2018-06-13,Not Available,这条街道上最早有马来、印度庙宇，现在晚上则到处都是酒吧，热闹非法,2020-02-16 17:50:20.949723
,2,215,sunnycccc,5.0,2018-07-13,Not Available,街道不宽阔 但是一点也不显得拥挤,2020-02-16 17:50:20.954233
,2,215,达达和妮妮,5.0,2018-10-26,Not Available,这条小街吃的好好的逛一逛，特别的休闲,2020-02-16 17:50:20.958957
,2,215,206****159,4.0,2018-04-30,Not Available,老街，华人很多。环境很接地气。,2020-02-16 17:50:20.963315
