REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_ID,REVIEW_DATE,REVIEW_RATING,REVIEW_TITLE,REVIEW_BODY,DATE_OF_EXPERIENCE,TRIP_TYPE,REVIEW_CRAWLED_TIME
,1,75,https://www.tripadvisor.com.sg/Profile/Around_the_World030,688007707,09-07-2019,4,Awesome temple,"After few years we went there again and it’s amazing. Full of life, spirit, colors and smell of India. The is only once to say: Incredible India! Definitely a must in Singapore.",07-2019,Family,2020-01-31 17:00:06.447653
,1,75,https://www.tripadvisor.com.sg/Profile/503sergiym,673281142,11-05-2019,5,Ein the Little India,This Hindu Temple than the biggest temple in Chinatown. The temple gate is smaller too but not less magnificent. The temple is situated in Little India.,03-2019,Family,2020-01-31 17:00:06.803731
,1,75,https://www.tripadvisor.com.sg/Profile/PeterOdgaard,668770547,24-04-2019,5,Beautiful Hindu temple,The main Hindu temple in Singapore. It is living place with a lot of locals as well as tourists. Friendly staff.,04-2019,Family,2020-01-31 17:00:07.163469
,1,75,https://www.tripadvisor.com.sg/Profile/townsend4,654521013,24-02-2019,5,Beautiful colourful tempke,"Tucked away amongst the high rises and modern buildings is this fabulous little temple.
Beautiful and colourful, the craftsmanship in it is amazing
Remember to dress modestly (shoulders covered, no crop tops) there are long skirts and shawls you can borrow to cover up.
Remove footwear before entering",02-2019,Family,2020-01-31 17:00:07.550741
,1,75,https://www.tripadvisor.com.sg/Profile/div106,641926485,28-12-2018,5,conveniently located,"The temple is very huge and conveniently located on the main road. Recently refurbished, it is very well-maintained. Must visit for those who wish to get a glimpse of the Indian culture and religious practises in Singapore.",10-2018,Family,2020-01-31 17:00:07.946922
,1,75,https://www.tripadvisor.com.sg/Profile/w951fb4,637932269,07-12-2018,3,Nice Temple,It is right next door to the Hilton Garden Inn we were staying at. It is a nice temple with multiple South Indian deities. Seems to be popular with locals.,12-2018,Family,2020-01-31 17:00:08.352788
,1,75,https://www.tripadvisor.com.sg/Profile/256ollie,635191748,23-11-2018,5,A Great Cultural Temple,A fantastic cultural experience with very interesting designs. Tourists around but also Hindu’s who are happy to talk. Reccomended.,11-2018,Family,2020-01-31 17:00:08.727911
,1,75,https://www.tripadvisor.com.sg/Profile/Angel_Traveler444,630044978,01-11-2018,4,Hindu Temple with Tourists all around,When you visit this temple you may wonder if this is a temple or a tourist spot. Very interesting you see lot of Indians busy praying while lot of tourist snapping pictures. If you happen to go in the evening its even more festive and crowded.,10-2018,Family,2020-01-31 17:00:09.087204
,1,75,https://www.tripadvisor.com.sg/Profile/Mazmannan,625958147,18-10-2018,4,Awesome,"The Sri Veeramakaliamman Temple on Serangoon Road in Little India is an awesome temple.

The temple was quite busy with worshippers at the time of my visit. i was amazed by the ornate sculptures on display. There was a strong smell of burning incense.

This is a place of worship, and you need to take your shoes off when you enter the temple.

It is reputed to be one of the oldest temples in Singapore. It is beautifully decorated with statues of Hindu Gods. I guess most had a coating of gold coloured paint.

The priests were saying prayers and then sprinkling the worshippers with holy water.

This temple is worth a visit.",04-2018,Family,2020-01-31 17:00:09.463978
,1,75,https://www.tripadvisor.com.sg/Profile/Kika040,570057228,01-04-2018,4,Little India - Kovil,Remember to bring shoes to slip on and off (you need to remove your shoes before entering) and women need to wear clothing to cover their legs. They can provide skirts for you to wear but it may be easier to plan in advance in case you feel embarrassed at being asked to cover.,04-2018,Family,2020-01-31 17:00:09.830321
