REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_ID,REVIEW_DATE,REVIEW_RATING,REVIEW_TITLE,REVIEW_BODY,DATE_OF_EXPERIENCE,TRIP_TYPE,REVIEW_CRAWLED_TIME
,1,86,https://www.tripadvisor.com.sg/Profile/Aya B,739961221,19-01-2020,4,Great place to get on a cable car,"Cable car return tickets is not cheap.

It is adult$35 for return. Under 12 y.o is $25

So make a most of it.

I would highly recommend to buy online, and if u are planning to go to some attractions in Sentosa island, there r always very reasonable plan for adding cable car fee.

Mount Faber peak has a great view and it was only around $10 from /to Liang court / Clark keys by GRAB.

It was a bit confusing to go to universal studio from Mt Faber peak.

I thought we could directly go there but actually had to change the cable car and also had to ride an express train( MONO Rail).",01-2020,Family,2020-01-31 17:44:32.840290
,1,86,https://www.tripadvisor.com.sg/Profile/QueposJensi,670764174,02-05-2019,4,Nothing special,"Nothing special there, we took the cable car from there to Sentosa island, nice views from the cable car. No other reason to go there I guess...",04-2019,Family,2020-01-31 17:44:33.215811
,1,86,https://www.tripadvisor.com.sg/Profile/Joy_Sinha,652790168,16-02-2019,4,Faber Peak,"Faber Peak is a popular tourist spot in Singapore and offers scenic views of the city and surrounding bay areas. It is accessible using Singapore Cable car from Harbourfront station. Located on top of mount Faber, there are view points, photo points, a trendy bar, restaurants, souvenir shops in this location. The Faber peak opens at 9 A.M in the morning. The journey using cable car provides beautiful views from the top. Faber Peak is a great place to spend an evening. On the peak, head to the happiness bell which dates back to 1909 , signifying happiness, peace and harmony.
It is advisable to book a one day Singapore cable car pass with unlimited hop on hop off option and the reach the Faber Peak first , then proceed towards Sentosa Island.",01-2019,Family,2020-01-31 17:44:33.610322
,1,86,https://www.tripadvisor.com.sg/Profile/HarlinaSodhi,636947340,02-12-2018,4,Trek,Went for short treks and generally to spend hours with the kids out in the open. Has good coffee shop at the top of the hill. Great hidden spots to take photos. Loved the greenery all around. Allows you to wander off into several trails around...,05-2018,Family,2020-01-31 17:44:34.018295
,1,86,https://www.tripadvisor.com.sg/Profile/rohanpillai1,538249326,04-11-2017,4,Amazing View,Great place. This is one of the starting/end point of the Singapore Cable Car. Do ride that. Amazing views to offer.,10-2017,Family,2020-01-31 17:44:34.353728
,1,86,https://www.tripadvisor.com.sg/Profile/Mukta2016,515469294,20-08-2017,4,Nice View from Top,"Faber Peak is the place from where you get the cable car ride to Sentosa. The view from the Faber Peak is quiet good. There is no public transport to get here, hence one has to take a cab to reach here.",06-2017,Family,2020-01-31 17:44:34.733587
,1,86,https://www.tripadvisor.com.sg/Profile/Rover_Epicure,489909374,02-06-2017,5,Beautiful Cable Car Ride,"Taking a ride on the cable car was an amazing experience. We traveled from Mount Faber to Sentosa through Harbourfront station.

The naturally ventilated cable cars were something great & unexpected in a place like Singapore where everything is airconditioned.

The journey took us through some commercial locations, from over the Harbour from where we got to see the Super Star Gemini by Genti of Resorts World which we were to sail in the next few days.

A great experience.",04-2017,Family,2020-01-31 17:44:35.123024
,1,86,https://www.tripadvisor.com.sg/Profile/NitinnWalia,479741284,28-04-2017,4,Nice place; best during rainy day,"We visited it while calling back from Sentosa. While going we took the cable car from Harbour Front and on the way went till Fabre Peak.

It's a small place with some interesting things. You get out of cable car and exit from middle of a shop (that's the case at many places).

Mainly it's about Bells of Happiness, Restaurent and Merlion (not Merlion Park one). We visited during a rainy day and the weather was awesome. We sat in the open area and enjoyed our meal. It was really nice. (Be careful about slippery floor).

Nothing much otherwise, but one nice stop to enjoy; especially when you use Cable Car.",04-2017,Family,2020-01-31 17:44:35.537412
,1,86,https://www.tripadvisor.com.sg/Profile/abdulrahman542,460491933,17-02-2017,4,Romantic Spot,"It's nice place to visit if you have time in Singapore the green tree everywhere with nice weather and the sea view from the TOP at one spot
You will enjoy walking around having nice photo also you can ride the cable car with 29S$ one way
My advice once you are at the Faber Peak enjoy
1-walking around then ride the cable car
2-take one way to Sentosa unless you bring your car or don't come back it will be very difficult to find taxi in case you have kids or older one",02-2017,Family,2020-01-31 17:44:35.935599
,1,86,https://www.tripadvisor.com.sg/Profile/tch_seyinu2015,455807153,30-01-2017,1,Tickets Sales is a bulls...,If you ask for universal studios and you pay for that but she give us wrong tickets! It is not possible! So we lost half day of time! Never more buy tickets by CableCar!!!!,01-2017,Family,2020-01-31 17:44:36.297636
