REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_ID,REVIEW_DATE,REVIEW_RATING,REVIEW_TITLE,REVIEW_BODY,DATE_OF_EXPERIENCE,TRIP_TYPE,REVIEW_CRAWLED_TIME
,1,77,https://www.tripadvisor.com.sg/Profile/leecD7494SE,723223429,02-11-2019,5,The only Natural Museum in Singapore!,"For someone who has never been to any Natural Museum in the world, it is a dream come true. Shows a huge and diverse range of displays. Well curated and a treasure of information for novice. I didn't know Raffles is a contributor of Singapore Nature history. They do need to control some of the kids there as they are contributing unwanted noise to ruin the atmosphere.",11-2019,Family,2020-01-31 17:06:46.484609
,1,77,https://www.tripadvisor.com.sg/Profile/LOTRing,716685449,09-10-2019,5,Not 1 not 2 but 3!,"Came here to see the Dinosaur fossil and I am not disappointed. I wasn't expecting 3 huge Diplodocus. It may be more impressive if the display area is bigger...but then again, I could almost touch the fossils here! Great treasure!
My 5 year old who is so fond of everything Dinosaurs was afraid of the skeletons though.
If you go through the displays slowly, could easily spend 2.5 hours here. So come visit if you are interested in nature.
PS: Don't forget that there is a garden with displays on top floor.",10-2019,Family,2020-01-31 17:06:46.915344
,1,77,https://www.tripadvisor.com.sg/Profile/vakarami,714681698,02-10-2019,3,Good but not impressive,It was a good experience but except dinasours you can find other things in all regular natural museums.,09-2019,Family,2020-01-31 17:06:47.258285
,1,77,https://www.tripadvisor.com.sg/Profile/Tracy L,697414552,10-08-2019,5,Magnificent collection of natural specimens,"Great visit you will not regret. Be prepared to spend 2-3 hours. Lots of animals specimens. The three gigantic dinosaurs, sea creatures, land animals etc.",08-2019,Family,2020-01-31 17:06:47.655840
,1,77,https://www.tripadvisor.com.sg/Profile/Zita28,677527517,30-05-2019,5,Good collection of specimens,Impressive to have 3 dinosaurs fossil in Singapore. Great collection of specimens. Very educational. Great for families,05-2019,Family,2020-01-31 17:06:48.047388
,1,77,https://www.tripadvisor.com.sg/Profile/wtstw1,673568953,13-05-2019,5,Enriching trip for kids,"To get there take mrt to Dover and take a taxi. I paid sgd$5 for the taxi ride but for the return trip you can just walk to the bus stop located outside and take to clementi mrt. We spend about 2 hours there. Bring a jacket along. The place is not crowded although it not a huge place but for kids who are curious it consider sizable. For adult ticket, it advisable to book through Klook as it cheaper.",05-2019,Family,2020-01-31 17:06:48.451878
,1,77,https://www.tripadvisor.com.sg/Profile/Paradise795648,670579914,01-05-2019,4,Educational and Entertaining,"The museum is super new and clean. Very comfortably spacious. For those who are not great fans of jarred reptiles and mammals, or insects, stay away. It is all about well preserved specimens and the fascinating diversity of organic matters mainly seen in south-east Asia. It was highly entertaining and educational for adults and I loved all the exhibitions. Could be a bit on the boring side for children unless they really are into biology or love to find out about living organisms. Entry fee was a bit expensive (S$16 for Singapore residents, children S$9) and it felt slightly over-priced. But was a good visit and I would recommend it as a great destination for a morning or afternoon outing.",05-2019,Family,2020-01-31 17:06:48.847347
,1,77,https://www.tripadvisor.com.sg/Profile/maryyeo,663884571,05-04-2019,4,Small but worth going for a nature buff,"The museum is only about two football fields large with two floors, but being new, well-funded and set within the best university in Singapore, you can expect pretty high standards of curation e.g. they literally have more than 30 specimens of each category of animals such as arthropods, crustaceans (who knew there were so many types of crabs in Singapore alone?), molluscs, amphibians, butterflies, beetles, birds, etc. They were all in very good condition and displayed very clearly, if you're a nature nerd you'll love it.

Sure, the young kids weren't so fascinated with the teeny weeny details as would an all-out adult nerd. That's where the other exhibits such as the dinosaur skeletons, life-sized crocodiles, bears etc come into place to keep them entertained. It would be great if you could catch some of the activities such as terrarium building, that would involve the kids more and groom them to be nature observers and lovers too! It helps that they do have some cool souvenirs (think real miniature dinosaur replicas) on sale at their souvenir shop.",01-2019,Family,2020-01-31 17:06:49.195929
,1,77,https://www.tripadvisor.com.sg/Profile/ytlouise,658533750,15-03-2019,4,Revamped presentation of Singapore's natural history,"When Singapore was previously a colony, Sir Stamford Raffles initiated the natural history museum. Subsequently this site of learning has been refurbished with fresh funds from Lee Foundation and various charities. We now have dinosaur fossils imported from Wyoming, USA
#ytlouise #Learn #Nurture #nature #earth #NewPossibilities",04-2018,Family,2020-01-31 17:06:49.595290
,1,77,https://www.tripadvisor.com.sg/Profile/BenedictC25,651904375,13-02-2019,5,Lee Kong Chian Natural History Museum,Worth the visit. Main attraction will be the three diplodocus fossil. Parking in convenient. There are guided tours at certain time of the day. Citizens and residents get a discount.,01-2019,Family,2020-01-31 17:06:49.934776
,1,77,https://www.tripadvisor.com.sg/Profile/armani_han,639871237,16-12-2018,4,Small museum but pretty decent display and educational,"The entire museum can be visited within 2 hours. The number of exhibits isn’t really extensive Nor impressive. However, the quality of the exhibits and educational value made up for the (lack of ) quantity. Worth a visit if you are keen in natural museum but I am unlikely to repeat the visit unless there are more interesting exhibits.",12-2018,Family,2020-01-31 17:06:55.911220
,1,77,https://www.tripadvisor.com.sg/Profile/_zenghuijun,638099374,08-12-2018,5,Educational and good Christmas fun for kids,"We were at the natural history museum on 7 Dec (Friday) and it was just nice that there are free kids activities going on. My kids made some craft and sand terrarium and ornaments. The organizers were helpful and friendly.
Inside the museum, everything was nice and new. There are information on both plants and animals. My kids are more interested in animals, but I was fascinated with both. In addition to stuffed animals and skeletons, there are also some live animals like stick insects, fishes and scorpions.
I would have liked to stay longer to read through everything, but my kids aged 6 and 8 could only last about 1.5 hours.",12-2018,Family,2020-01-31 17:06:56.309325
