REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_ID,REVIEW_DATE,REVIEW_RATING,REVIEW_TITLE,REVIEW_BODY,DATE_OF_EXPERIENCE,TRIP_TYPE,REVIEW_CRAWLED_TIME
,1,2,https://www.tripadvisor.com.sg/Profile/336rizwanh,740129353,20-01-2020,5,Botanical gardens,Must visit. Great place to take kids.. variety of plants. Very helpful people. Luscious view. Great place for picnic.,01-2020,Family,2020-01-26 09:44:48.300652
,1,2,https://www.tripadvisor.com.sg/Profile/kjpdavid,739985403,19-01-2020,5,A must do for orchid enthusiasts,"On a hot steamy morning, taking a leisurely walk through these gardens cooled the brow and stilled the spirits - featuring beautifully designed floral beds, metaculously manicured lawns, ancient tree specimens signposting Singapore's history... all leading to the stunning orchid garden.
The orchid garden is the only part of the garden that you'll need to pay to get into and is well worth S$5- entry.
The range of orchids on display is the widest available in Asia and was memorable.
You'll need half a day to enjoy all the gardens have to offer.
Like all of Singapore's attractions that we visited, the gardens were superbly well maintained with all amenities that a visitor would want.
Recommended.",01-2020,Family,2020-01-26 09:44:48.503423
,1,2,https://www.tripadvisor.com.sg/Profile/112deniss,739749740,18-01-2020,4,Nature lovers paradise,Must see when in Singapore. It can be challenging in humid conditions but definitely worth the effort.,01-2020,Family,2020-01-26 09:44:48.688372
,1,2,https://www.tripadvisor.com.sg/Profile/minnesotans4,739460100,16-01-2020,5,Very best tropical garden,"A person could easily spend a day walking through the 160 year old tropical gardens, the only tropical garden recognized as a UNESCO site. It was simply amazing that except for the Orchid garden, the Botanical Garden was free!
We have been to many gardens throughout the world and all pale in comparison to Singapore’s Botanical Garden.",12-2019,Family,2020-01-26 09:44:48.887416
,1,2,https://www.tripadvisor.com.sg/Profile/Aubrey D,738176057,10-01-2020,5,Great for a short time or long time,"I came here with my friend and her daughter who was in a stroller. We had a great time walking around for a couple of hours (we didn’t see everything in that time, we just had a time constraint). There were plenty of shady areas where you could rest from the heat, and the flowers in the orchid garden were stunning. It feels like a portal to another world in the middle of those busy roads! I would definitely go back if I visited Singapore again.",01-2020,Family,2020-01-26 09:44:49.068750
,1,2,https://www.tripadvisor.com.sg/Profile/Modernista50,738017133,09-01-2020,5,Beautiful Botanic Gardens worth a visit,"We didn't have a lot of time but managed to fit in the Orchid Garden (exceptional!) Plus a stroll through the park and cold drinks at one of the open air cafes. We even saw otters! A lovely lush botanic garden which was quiet and peaceful, and well worth visiting. Take a taxi or Grab to make it super easy, less than $10 each way.",01-2020,Family,2020-01-26 09:44:49.238010
,1,2,https://www.tripadvisor.com.sg/Profile/Lannie240767,737218442,06-01-2020,5,Holiday Fun,We had a wonderful day at the gardens particularly in the orchid area. An added bonus was that the children could show their student identification and view the area for on $1 each. A must see attraction when you next come to Singapore.,01-2020,Family,2020-01-26 09:44:49.431403
,1,2,https://www.tripadvisor.com.sg/Profile/wanderingpal,736638700,04-01-2020,5,Serenity in a bustling town,Well manicured open spaces and plenty of room for the kids to run around ! Very child friendly as well . Orchid garden is our favourite along with feeding the turtles :),11-2019,Family,2020-01-26 09:44:49.608559
,1,2,https://www.tripadvisor.com.sg/Profile/angadsss,736296815,02-01-2020,5,Botanic Gardens,"Singapore is a place known for its nature and greenery around the whole city. If you are on a holiday and if you are a complete nature lover the perfect place to visit is the botanical gardens. Beautifully decorated areas inside the gardens with waterfalls, colourful orchids, green rainforest etc. It is a must visit place in Singapore!!!!!",12-2019,Family,2020-01-26 09:44:49.787824
,1,2,https://www.tripadvisor.com.sg/Profile/brothermattos,736150945,02-01-2020,4,One word...Orchid Garden,"Most beautiful orchids I have seen; thanks to the climate. Great walking and jobbing paths. Also, great for picnics if you can manage the humidity.",01-2020,Family,2020-01-26 09:44:49.990586
,1,2,https://www.tripadvisor.com.sg/Profile/ZohraD1984,735747517,31-12-2019,5,Beautiful afternoon visit,"Beautiful place to come and have a picnic, walk around, and let the little ones stretch their legs. If you head here after lunch or you want to grab dinner after, head over to Dempsey Hill, 5mins Uber away. Lots a of great restaurants around there.",12-2019,Family,2020-01-26 09:44:56.534481
,1,2,https://www.tripadvisor.com.sg/Profile/JMcDonnell,735590393,30-12-2019,5,Spot the lizzards,"Such a lovely walk around the gardens. We were so lucky, we spotted 7 different lizzards during our walk. Just passing by. A black swan was also a beauty and of course the best part is the Orchid garden.

Singapore botanical gardens were the first thing we did in Singapore and we weren’t wrong.",12-2019,Family,2020-01-26 09:44:56.735592
,1,2,https://www.tripadvisor.com.sg/Profile/RidenShine,734875693,27-12-2019,4,Beautiful walk,"We spent a few hours wondering around the gardens and loved spotting the wildlife, very nice relaxing time",12-2019,Family,2020-01-26 09:44:56.913298
,1,2,https://www.tripadvisor.com.sg/Profile/821lauriew,734501192,25-12-2019,5,Even the Teenager Enjoyed It,"A wonderful, relaxing diversion even in the rain. Gorgeous flowers, especially in the National Orchid Exhibit. You don’t have to be a gardener to love it, just soak up the beauty. We all loved it and it is a perfect first day recovery if you had a long flight.",12-2019,Family,2020-01-26 09:44:57.102357
,1,2,https://www.tripadvisor.com.sg/Profile/NancyAwyong,733142308,17-12-2019,4,Educational,"A great place to bring young children to learn more about preserving our heritage and natural environment ... my grandchildren were totally awed by the vast greenery (after all, what they see most of time are concrete buildings); fascinated by the variety of orchid species, the beautiful swans swimming in the lake & just enjoying picnic-ing on the ground ❤️",11-2019,Family,2020-01-26 09:44:57.276735
,1,2,https://www.tripadvisor.com.sg/Profile/danielaticu,732510402,14-12-2019,5,Fantastic garden,Super nice and free if charge for most areas. It provides a great experience and a good refugee from the city noise. The Opera place is absolutely lovely and the place looking like Central Park was amazing.,12-2019,Family,2020-01-26 09:44:57.486211
,1,2,https://www.tripadvisor.com.sg/Profile/Naddygurdy,731930617,11-12-2019,5,"Huge park, great for families.",Little ones would be thrilled as they could roam freely on the greens. The air is fresh and an ideal place for a picnic.,11-2019,Family,2020-01-26 09:44:57.646870
,1,2,https://www.tripadvisor.com.sg/Profile/Chandresh J,726519647,15-11-2019,5,Tourist,"It is one of the most beautiful garden,with serene forest trails, lots lots of trees,plants ,exotic flowers,extremely quiet place,my kind of place,Highly recommended to visit",11-2019,Family,2020-01-26 09:44:57.844850
,1,2,https://www.tripadvisor.com.sg/Profile/pigley70,723946462,05-11-2019,5,Free with great kid's climbing area,Next to MRT so easy access with child friendly restaurant. Can see otters in the lake and large lizards wandering around the park.,10-2019,Family,2020-01-26 09:44:58.023749
,1,2,https://www.tripadvisor.com.sg/Profile/LJLN,723185287,02-11-2019,5,Great relaxing day out,A must if visiting Singapore. Free entry. A 5 dollar charge for Orchid Garden which we visited and was out of this world,10-2019,Family,2020-01-26 09:44:58.196773
,1,2,https://www.tripadvisor.com.sg/Profile/Sophien101,722831996,31-10-2019,5,Lovely place,The gardens were lovely and well worth a visit. I would highly recommend going in the late afternoon or evening due to the heat. We didn’t pay to see the orchid garden as there was more than enough to view and it was a great way to spend an hour. There were some turtles in the lake which was a lovely bonus to see,10-2019,Family,2020-01-26 09:45:04.689046
,1,2,https://www.tripadvisor.com.sg/Profile/JoyA1378,722554019,30-10-2019,5,Morning walk to the newly open Ramblers Ridge,"A walk in the UNESCO world heritage is always a joy and refreshing in the morning. You may catch glimpses of small animals like squirrels, chicks and iguana in the park while enjoying the greeneries and fresh air. The new extension is not exactly ready . Will try to visit it again in the 2 -3 months time.",10-2019,Family,2020-01-26 09:45:04.853255
