,4,3,//www.qyer.com/u/1601481,5,2020-01-07,"设计感十足,并且真正的树林也很大,好好逛一下的话逛一整个半天没问题,晚上还有灯光秀",2020-01-31 16:45:25.160541
,4,3,//www.qyer.com/u/4530182,4,2019-12-30,晚上去走走，吹吹风很舒服，那个灯树我个人实在不懂欣赏，但是在岸边走走，看看对岸的摩天轮，也很好的,2020-01-31 16:45:25.164673
,4,3,//www.qyer.com/u/2925158,3,2019-12-13,有一个植物园冷室，里面有一些寒带植物，对于热带生活的人来说应该比较少见吧。晚上的滨海湾花园人很多，灯光秀非常一般和无趣，只是那几颗大树会不断变换颜色。这个景点去打个卡就OK了,2020-01-31 16:45:25.168405
,4,3,//www.qyer.com/u/1167563,3,2019-11-14,花穹和云雾林本身很好，设计感、科技感、自然感都在线，但是真的太冷！太冷！了，要想仔细观察学习，请一定随身带件棉服或薄羽绒服！应该在20度以下！北方人参考一下冬天家里暖气不太好情况下的穿着，冻得我们一家人平均每馆20分钟就出来了！门口也没看到着装提示，孩子从30多度的户外进去真的很容易感冒。,2020-01-31 16:45:25.172499
,4,3,//www.qyer.com/u/1523743,4,2019-10-30,热 也没啥看的 东西不多 远远看看就好 近处看 还没中国尊好看,2020-01-31 16:45:25.177914
,4,3,//www.qyer.com/u/12089844,4,2019-10-11,金馆门口有3棵，银馆门口有3棵，正常灯光秀每天有2场，第一场7:45，第二场8:45，每场15分钟，当地很多人都直接躺在地上抬头仰望，的确美不胜收，只是一天暴晒后的地面有点烫。如果想去看的朋友不妨提早一刻钟，占个中心位置，坐下慢慢欣赏。周边交通不是很便捷，基本靠打车，但是打车也有点堵，而且刚散场时我们交车约8-9新币，过了10分钟我们再打就翻倍了，估计是打车的人多了。,2020-01-31 16:45:25.181620
,4,3,//www.qyer.com/u/6535665,3,2019-10-10,还可以，灯光秀不够惊艳。,2020-01-31 16:45:25.189657
,4,3,//www.qyer.com/u/1541587,5,2019-09-04,是全球最大的室内植物展示厅，就在碧海金沙旁边，晚上会亮灯，很梦幻。,2020-01-31 16:45:25.197316
,4,3,//www.qyer.com/u/9719353,5,2019-08-29,五星好评，特别适合谈恋爱的浪漫场所。尤其是晚上演出时，太唯美浪漫了。,2020-01-31 16:45:25.201161
,4,3,//www.qyer.com/u/9357613,5,2019-07-25,吼吼~~~聪明可爱的野生海豚们~~~能出海这么近距离的看到它们觅食，体验到它们不停逗我们这群接连不断的惊喜欢呼的游客，配上船员萌萌的解说，真是好棒的体验！！！~~~感觉我们一船人就像热切的粉丝在追寻爱豆~~~看到它们向我们游来，或者优美的跃出海面就雀跃不已！！！~~~,2020-01-31 16:45:25.204751
,4,3,//www.qyer.com/u/1640785,5,2019-07-19,这个绝对是去新加坡印象最深的景点之一，很佩服新加坡人的创造性，硬生生地人造出一个景点还这么别致。,2020-01-31 16:45:29.821304
,4,3,//www.qyer.com/u/6641291,5,2019-06-06,超极树、植物冷室、云雾林......，各种珍稀植物，建筑也很有特点 ，真的感觉只有你想不到！很值得去看。要提醒的是，一定不要忘记带件外衣，在植物冷室，云雾林真的很冷。。。。。,2020-01-31 16:45:29.828576
,4,3,//www.qyer.com/u/2185018,5,2019-05-11,这个纯属政府行为，不过设计十分巧妙。挺有创意的花园。可以带娃去走走。,2020-01-31 16:45:29.836883
,4,3,//www.qyer.com/u/5948283,5,2019-03-24,很有特点的滨海湾花园和树，很赞,2020-01-31 16:45:29.844006
,4,3,//www.qyer.com/u/11177703,5,2019-03-09,夜景灯光秀值得一看，两个温室非常震撼，可以花一整天的时间游览,2020-01-31 16:45:29.850446
,4,3,//www.qyer.com/u/1785428,4,2019-03-09,垂直绿化工程，很科幻,2020-01-31 16:45:29.855953
,4,3,//www.qyer.com/u/10147838,5,2019-02-27,非常不错，可以去溜达溜达。,2020-01-31 16:45:29.861109
