REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
,4,72,//www.qyer.com/u/8522537,5,2017-06-13,华人的庙宇，在新加坡很多这样的中国文化的佛庙，这间观音堂佛祖庙在新加坡非常的出名，听到很多朋友说非常的灵验，于是就跑去拜拜了，观音堂佛祖庙挺大的，看起来非常的神圣，庄严，求签，上香什么的都是免费的哦。,2020-02-03 13:32:03.513015
,4,72,//www.qyer.com/u/8501754,4,2017-09-14,其实刚开始来到这个景点的时候，还是挺惊讶的，没想到，在新加坡也有中国的佛教寺庙，观音堂佛祖庙修建在新加坡比较偏远的地区，不是很容易发现，来这里烧香拜佛的也基本上都是中国人，寺庙不大，典型的中国古寺庙建筑。,2020-02-03 13:32:03.526528
,4,72,//www.qyer.com/u/4544129,4,2014-10-19,对于新加坡华人来说意义重大，很多人相信来此参拜观音，就可以得到好运并且受到观音的保佑。,2020-02-03 13:32:03.539730
,4,72,//www.qyer.com/u/851901,4,2018-07-17,清朝光绪十年(1885年)农历五月由陈两成商号捐献土地建庙；并在1893年岁桐月(农历三月)重修。,2020-02-03 13:32:03.547314
,4,72,//www.qyer.com/u/155760,3,2017-10-24,"四马路观音堂（观音堂佛祖庙），位於新加坡小坡四马路。最初立庙于1884年，1895年曾有过一次重修，至今巳超过128年历史。现在所见到的观音堂是在1980至1984年重修扩建的 主殿内供奉的十八手观音圣像相当有名,这尊观音圣像每10年就要再镀金一次",2020-02-03 13:32:03.554202
,4,72,//www.qyer.com/u/9753369,5,2017-09-18,新加坡香火最旺的观音庙！因为是佛教重地，所以没有拍照！这里求签很灵的！,2020-02-03 13:32:03.559031
,4,72,//www.qyer.com/u/204558,4,2016-12-27,新加坡比较有名的观音堂，不管你是否有宗教信仰，都可以来参观，看看虔诚的信徒们用心膜拜。,2020-02-03 13:32:03.563310
,4,72,//www.qyer.com/u/503614,5,2016-11-03,香火很旺盛，看来华人多的地方就有观音大士的道场，我是中秋去的，更是人山人海,2020-02-03 13:32:03.567143
,4,72,//www.qyer.com/u/4100559,5,2016-08-02,以前在新加坡读书的时候就会去拜拜，求个安心。现在在新加坡企业工作，有事回新加坡出差，老板也会带着下属一起来这里，总之当地人没有说这里不灵的。,2020-02-03 13:32:03.570738
,4,72,//www.qyer.com/u/5619755,4,2016-06-20,"听说很灵验,很多人多会去拜拜~ 附近很多算命的",2020-02-03 13:32:03.574184
,4,72,//www.qyer.com/u/6681670,5,2015-12-01,新加坡80%的华人覆盖率也导致了我们中华文化在新加坡的延绵，观音堂香火也很旺盛,2020-02-03 13:32:07.509509
,4,72,//www.qyer.com/u/986558,3,2015-10-31,观音堂佛祖庙在很热闹的街心一角，可以求签。人很多，可以拜一拜，听说很灵验的哦。,2020-02-03 13:32:07.513119
,4,72,//www.qyer.com/u/2460495,5,2015-10-29,在我住的ibis酒店前面，算是武吉士附近的景点，周围算命的很多，要是愿意玩玩的可以算一卦,2020-02-03 13:32:07.516748
,4,72,//www.qyer.com/u/2483184,3,2015-08-25,来过这里拜拜，很多当地人华人都会来这里拜拜，烧香，很虔诚，特别是新年的时候。,2020-02-03 13:32:07.520127
,4,72,//www.qyer.com/u/6341276,5,2015-08-04,四马路一个很值得一去的景点,2020-02-03 13:32:07.523583
,4,72,//www.qyer.com/u/2010900,3,2015-06-23,四马路观音堂是当地人十分喜欢在佛教日去参拜的一个景点。通常生活中有什么不顺的，大家也都会说，去四马路拜一拜。,2020-02-03 13:32:07.526997
,4,72,//www.qyer.com/u/5613231,3,2015-03-01,站在门口看了看，因为是春节，人不多，就没有进去。果然是宗教大融合的国家。,2020-02-03 13:32:07.530595
,4,72,//www.qyer.com/u/4510321,4,2014-12-30,"观音堂佛祖庙位于新加坡四马路,因而也被人们称之为“四马路观音堂”,是一个传统的中式寺庙,对于新加坡华人来说意义重大,很多人相信来此参拜观音,就可以得到好运",2020-02-03 13:32:07.534214
,4,72,//www.qyer.com/u/5332886,4,2014-12-21,"Located at the back (or front) of iBis Hotel where I stayed. Very, very popular with the locals. The temple is of significance to the Singaporean Chinese, and is believed to bring worshippers good luck after praying to the Kwan Im (or Avalokiteśvara) the bodhisattva associated with compassion. It existed since 1884 at its present location with a reconstruction in 1895.",2020-02-03 13:32:07.537655
,4,72,//www.qyer.com/u/5205407,5,2014-12-16,很有中国气息，基本上就是中国的感觉了，旁边有不少店面和餐厅，很市中心的地方。,2020-02-03 13:32:07.541125
,4,72,//www.qyer.com/u/4599414,5,2014-11-13,由于住在后面的宜必思，从这里经过，庙宇不大，但一大早就非常热闹，很多上香祈福的香客，街上还有很多卖鲜花贡品的。正门处写着不让拍照，就没敢拍，从宜必思房间就能看到庙的屋顶。,2020-02-03 13:32:10.351383
,4,72,//www.qyer.com/u/5188787,5,2014-11-12,"位于武吉士,来到这里不妨去庙里上柱香祈求一家大小平平安安, 如果碰到了些事, 来这里祈求讨个心安, 据说很灵验哦。",2020-02-03 13:32:10.357754
,4,72,//www.qyer.com/u/5065524,5,2014-10-14,这是位于新加坡中心部的祭祀观音菩萨的寺庙。此寺在高楼之间，前面的路上有好多卖东西的小摊子，很热闹的街心一角。,2020-02-03 13:32:10.366469
