REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
,4,97,//www.qyer.com/u/1523743,3,2019-10-30,真没什么看的 新加坡好多地方 就是个名字 去了发现什么都没有,2020-02-03 13:37:59.575443
,4,97,//www.qyer.com/u/1503749,3,2016-07-19,肯特港公园本身亮点不多，不过可以作为徒步穿越整个南部山脊的起点，在新加坡国立大学附近，从地铁站步行可到。来这里的游人不多，大部分都是徒步爱好者，可以带些零食饮料，一路上都有些椅子和小亭子，可以休息野餐，不过要小心蚂蚁,2020-02-03 13:37:59.582164
,4,97,//www.qyer.com/u/7560840,5,2016-05-20,从肯特港公园可以徒步穿越整个南部山脊，还在公园里看到了猴子，松鼠，乌龟，大蜗牛，自然环境一级棒！,2020-02-03 13:37:59.587230
,4,97,//www.qyer.com/u/4544129,4,2014-10-19,它是一座次森林山丘，也是候鸟的集居地。园内有一条长达800公尺的山径，是游人探索自然生态的好地方。,2020-02-03 13:37:59.594024
,4,97,//www.qyer.com/u/4403637,5,2016-11-02,肯特岗公园是我们徒步路线的始发点，这个公园是免费的。四月份雨季加闷热，早晨的公园里面人不多，蚊子挺多，需要做好防蚊措施。雨后空气超清新，植物非常繁茂。公园不大，大概半个小时就能穿过去。这里离新加坡国立大学也很近。,2020-02-03 13:37:59.600207
,4,97,//www.qyer.com/u/1322958,4,2016-06-19,南部山脊步道中的一个花园，其中有很长一段铁架桥，架起在一片绿地之上,2020-02-03 13:37:59.604722
,4,97,//www.qyer.com/u/2010900,3,2015-11-23,新加坡其实也是有很多自然景观，远不止三天可以逛完的那些著名景点。来了新加坡才知道徒步这件事，才发觉原来小小的新加坡蕴藏了很多徒步路线，东南西北，每条线路都可以走10km以上，3小时左右的徒步运动量也不失为一个健康的锻炼方式。 肯特岗公园坐落于国立大学附近，可以并为南部山脊的一条徒步路线中。清净优美，自然美好的环境会让人忘记很多烦恼，全身心的投入其中，锻炼放松，可以很惬意的度过周末。,2020-02-03 13:37:59.611495
,4,97,//www.qyer.com/u/986558,3,2015-10-28,Kent Ridge Park翻译成中文叫肯特岗公园，离新加坡国立大学很近，门票8新币，随处在闹市，却不觉喧闹烦嚣，十分清幽宁静。,2020-02-03 13:37:59.616686
,4,97,//www.qyer.com/u/3781083,4,2015-10-11,I like hiking here if forgeting the green snake I finally met,2020-02-03 13:37:59.620898
,4,97,//www.qyer.com/u/4510321,3,2014-12-30,肯特岗公园 位于新加坡 的西南部。位处“南波那维斯达路”，邻近“新加坡科学园”。,2020-02-03 13:37:59.626130
,4,97,//www.qyer.com/u/5332886,4,2014-12-21,"新加坡典型的小公园都是这样子。大片的热带植物，灌木，草地，步道。肯特岗公园在西海岸，可以看到海边,还有附近的别墅区。另外这里还有战时的一些遗迹什么的。",2020-02-03 13:38:03.600445
,4,97,//www.qyer.com/u/503614,5,2014-10-26,算是迷路找到的公园的吧，来这里的大多也是本地人，还有一对马来夫妻在这里拍婚纱照，让我印象最深刻的，恐怕就是半辆面包车，是的，只有后半部分，里面种植植物。,2020-02-03 13:38:03.609944
,4,97,//www.qyer.com/u/4599414,2,2014-10-26,说实话没啥好看的，只是因为在国大旁边，勉强给个两星吧，有个Sakura日本buffet,2020-02-03 13:38:03.617318
,4,97,//www.qyer.com/u/1202028,5,2014-10-08,西部徒步的好地方，一般徒步路线都从这里出发，或者以这里为终点，一直延伸到花柏山，一路走过绝对让你感叹新加坡作为一个城市绿化好的程度。,2020-02-03 13:38:03.624771
,4,97,//www.qyer.com/u/726223,4,2014-09-03,偶尔发现了这个小公园，登上去感觉不错，就是坡度有点大，走的很累。里面有个很小的2战纪念馆，门票2新（如果没有记错），营业时间比较短。,2020-02-03 13:38:03.630781
,4,97,//www.qyer.com/u/1268844,5,2014-07-18,很舒服的一个公园。它是南部山脊的一部分。当走到此处时，突然感觉神清气爽。里面没什么人，可以找个位子坐坐，自动售货机里买个饮料解渴。,2020-02-03 13:38:03.635461
,4,97,//www.qyer.com/u/448738,2,2014-06-05,景色一般， 不必专门来访。 如果正好路过可以看看。 是南部山脊徒步路线的一部分。,2020-02-03 13:38:03.641381
,4,97,//www.qyer.com/u/2587444,3,2014-05-29,离新加坡国立大学很近，这里曾是第二次世界大战日本军队和驻扎新加坡英国军队在新加坡的最后一场战役,2020-02-03 13:38:03.646400
,4,97,//www.qyer.com/u/358120,4,2014-01-14,和花柏山那几个连在一起的，有时间可以去，本地人去散步健身什么的。,2020-02-03 13:38:03.650684
,4,97,//www.qyer.com/u/68101,4,2013-04-28,南部山脊路径贯穿岛屿南部，东西全程9公里，连贯花柏山公园、直落布兰雅山公园、园艺园林和肯特岗公园。南部山脊丛林小径虽近市区，却不觉喧闹烦嚣，十分清幽宁静。新加坡这点我很欣赏，保留了很多自然的山林，不愧为花园岛国的名称。如果天气不热，相信我一定会走完全程。虽然知道这条风景线基本是本地人游玩，我真没有想到这一路没有买水的，再不回去我不是中暑就是渴死！提醒大家，最好是傍晚不太热的时候来玩，还有，务必带够水！,2020-02-03 13:38:03.654626
