REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
,4,276,//www.qyer.com/u/1523743,1,2019-10-30,根本没什么人去 就是些个人的奇葩二笔设计 真没什么好看的 垃圾地方,2020-02-03 14:09:40.744080
,4,276,//www.qyer.com/u/1225706,4,2019-07-13,对年轻人来讲真的是非常weird的存在，但母上意外地很喜欢。地狱博物馆么也蛮好玩的，貌似考试泄题和不孝都是顶级罪名，比说谎放高利贷啥更严重。总之逛完的结论就是要好好做人，哈哈。,2020-02-03 14:09:40.758378
,4,276,//www.qyer.com/u/1503749,3,2016-07-19,三大虎豹别墅之一，另外两个在香港和福建。整个园区分成几个区域，生动展示了很多中国传统神话故事中的人和事，免费入园参观，园区不大，但细细看下来也要半天时间，带孩子的可以边看边讲故事，算是不错的素材，最出名的十八层地狱还是有些怕人的,2020-02-03 14:09:40.771984
,4,276,//www.qyer.com/u/8522537,4,2017-06-13,个人觉得挺无聊的一个景点，不过看在免费的情况下，就去看了一下，虎豹别墅其实就是虎标万金油兄弟的家，在香港好像也有，这里规模不是很大，里面的雕塑都是中国风的，像是中国古代佛教，道教文化里面的形象，还有十八层地狱。,2020-02-03 14:09:40.779441
,4,276,//www.qyer.com/u/986558,3,2015-10-26,虎豹别墅旅行团也很少去的地方，地方不大，但人不多，没事的话逛逛还是不错的。虎豹别墅又称“虎标万金油花园”，是免费进去的，里面有各种雕塑。,2020-02-03 14:09:40.785533
,4,276,//www.qyer.com/u/4472071,2,2017-01-05,虎标万金油兄弟的家，怪不得门口的老虎看的那么眼熟。最近在翻新，还是建议朋友们别去了，专门坐地铁去的，结果只逛了30分钟就出来了。,2020-02-03 14:09:40.790491
,4,276,//www.qyer.com/u/2001813,4,2016-05-25,有很多十八层地狱的雕塑，除此以外没有别的亮点了,2020-02-03 14:09:40.794892
,4,276,//www.qyer.com/u/7453109,3,2016-02-10,18层地狱 挺寒的。,2020-02-03 14:09:40.798849
,4,276,//www.qyer.com/u/481880,3,2015-12-02,一般啦，不过附近吃的确实还不错。对面有一个商场，新开一个火锅自助ktv店，很划算,2020-02-03 14:09:40.802941
,4,276,//www.qyer.com/u/3366247,4,2015-08-15,是免费了，但是环境不错,2020-02-03 14:09:40.806482
,4,276,//www.qyer.com/u/4599414,4,2015-08-12,免费的旅游去区，入门免费，地方不是很大，里面有十八层地狱，佛教和中华礼节，可以过去参观。地铁坐到虎豹别墅地铁站就到了,2020-02-03 14:09:44.167790
,4,276,//www.qyer.com/u/5738208,1,2015-07-10,没意思！！！！！还！,2020-02-03 14:09:44.181365
,4,276,//www.qyer.com/u/5010931,4,2015-06-04,街霸游戏里李小龙的背景就是这里,2020-02-03 14:09:44.195125
,4,276,//www.qyer.com/u/1385466,4,2015-05-20,虎豹别墅里都是中国的传统文化展示，以前这里也被叫做虎标万金油神话园，好像是那个企业家捐建的。这里边挺有趣的，也挺吓人，有很多中国传统神话故事中的鬼怪雕塑，做的挺夸张的，带着小孩子来玩还行。公园里面还有一家博物馆，展出了华人移民的故事和历史。现在到这里成人是4新元，儿童是2.5新元。,2020-02-03 14:09:44.203120
,4,276,//www.qyer.com/u/5512280,2,2015-02-06,爸爸喜欢这里，我就不行了，对塑像不感兴趣。里面全部都是中国神话故事里的故事人物情节规划，大家都好喜欢去看看十八层地狱刑法，有些毛骨悚然。老外去那边就像发现新大陆一样诶个拍照，对于中国游客来说是个可去可不去的景点。,2020-02-03 14:09:44.209203
,4,276,//www.qyer.com/u/4510321,3,2014-12-28,虎豹别墅又称“虎标万金油花园”，建于1937年，坐落于新加坡西海岸巴丝班让路临海的山岗上。园内有各种类型的雕塑，包括动物、历史人物、传说人物等,2020-02-03 14:09:44.214614
,4,276,//www.qyer.com/u/5272102,3,2014-12-08,虎豹别墅又称万金油花园(Tiger Balm Garden)，建于1937年，特色是把中国历史故事、神话故事和建筑、雕塑艺术熔于一炉，有着浓厚的中国色彩和情调。虎豹别墅中的“开天辟地剧场”放映盘古开天辟地的立体电影，景象异常壮观；,2020-02-03 14:09:44.219105
,4,276,//www.qyer.com/u/3147764,2,2014-10-23,好無語的建築 只能說思想好開放 塑像造型奇葩 住在這裡不害怕嗎,2020-02-03 14:09:44.223029
,4,276,//www.qyer.com/u/1202028,4,2014-10-11,其实是个很有意思的地方，到了这里绝对会有穿越的感觉，也可以慢慢欣赏那些传统的故事，只是有些雕塑看时间长了会有一种异样的感觉，因人而异啊！下地狱18层绝对不可错过。不知道万圣节时候去看会有什么感受。。。,2020-02-03 14:09:44.226675
,4,276,//www.qyer.com/u/3315515,5,2014-09-14,很有意思的地方，里面把所有与中国文化有关的神鬼全做成了塑像，其实立意也蛮奇葩的，朋友的孩子看了觉得害怕。儿童慎入哈哈。,2020-02-03 14:09:44.230497
,4,276,//www.qyer.com/u/2587444,3,2014-07-23,虎豹别墅是由著名的华侨巨商胡文虎、胡文豹兄弟精心建造的私人别墅。这里是新加坡的一个很奇幻的地方，里面能看到各种雕塑，栩栩如生地刻画出中国民间传说及故事。,2020-02-03 14:09:47.249041
,4,276,//www.qyer.com/u/3070330,3,2013-12-21,一般游客很少了解 旅行团也很少去的地方 没事去转转 悠闲散步的好去处,2020-02-03 14:09:47.262906
