REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
,4,23,//www.qyer.com/u/6982064,5,2019-11-22,新加坡总统府是每年限定几天作为开放日的，当年前往新加坡留学期间遇到过一次公众开放日，有幸遇到了当时的新加坡总统夫妇，非常的亲民。总统府的环境很好，大大的绿地花园，总统府里面展示了各国赠送的礼物还有些勋章之类的东西，有机会的话去看一看还是不错的。,2020-02-03 13:07:52.339704
,4,23,//www.qyer.com/u/1523743,1,2019-10-30,真没什么外面看看就好 singapore就这些没含量的 不喜欢,2020-02-03 13:07:52.353522
,4,23,//www.qyer.com/u/8811219,5,2019-04-18,很大 每年只有几天开放日 去的不巧 只在外围转了一下 可以看到里面的花园 很漂亮 门口有警卫 不让靠近,2020-02-03 13:07:52.362437
,4,23,//www.qyer.com/u/8510682,5,2017-03-23,新加坡总统府是一栋洁白色的漂亮大房子，非常的宏伟，壮观，总统府就在乌节路前面一点点，一路直走就能到，游客是不准进入总统府的，而且门口还有卫兵把守，显得很庄严，总统府前面有一处很大的绿色草坪，非常的干净。,2020-02-03 13:07:52.371445
,4,23,//www.qyer.com/u/1872532,4,2016-09-11,从乌节路一路走回Bugis的时候经过了这个总统府，总统府对面的新加坡国旗非常显眼，街道十分干净，总统府门口的大树也非常威武，枝干弯曲的非常艺术感，发现新加坡的大树都上了年纪，桩上的老树皮看起来很有年轮感。,2020-02-03 13:07:52.379533
,4,23,//www.qyer.com/u/8578802,5,2017-04-19,新加坡总统府是一座漂亮的欧式建筑，白色的墙壁尤其的显眼，新加坡总统府的开放日非常的少，每年才有几天对外开放，所以游客一般很难进到总统府里面参观，基本上也就是在外面看看建筑，拍拍照，总统府前面是一块干干净净的草地。,2020-02-03 13:07:52.388503
,4,23,//www.qyer.com/u/8507736,5,2017-04-20,去的时候是周末，总统府不对外开放，所以只好在外面拍了几张照片，这里的景色还是挺美的，新加坡总统府是一座典型的古代欧州建筑，新加坡总统府规模宏伟，看起来特别的壮观，新加坡总统府的外墙是全白色的，非常的显眼。,2020-02-03 13:07:52.396677
,4,23,//www.qyer.com/u/8513972,5,2017-04-26,新加坡总统府是一栋白色的欧式建筑，外观看起来特别的高贵，典雅，新加坡总统府距离新加坡的乌节路挺近，坐地铁非常的方便，总统府一年才几次对外开放，所以一般是很难进去的，不过可以在外面拍拍照，在总统府的前面有一块很大的草地。,2020-02-03 13:07:52.405293
,4,23,//www.qyer.com/u/8392443,5,2017-04-26,新加坡总统府是白色的英式建筑，非常的壮观，威严，新加坡总统府每年才几天对外的开放日，所以一般很难进去总统府里面，虽然不能进入到总统府的里面，新加坡总统府的外面也是十分有看头的，在总统府的前面有一块很大草地，风景很美。,2020-02-03 13:07:52.412883
,4,23,//www.qyer.com/u/8501754,5,2017-04-25,新加坡总统府是新加坡总府的住所，所以安保是十分的严密的，在总统府的前面和周边可以看到很多站岗，巡逻的士兵，新加坡总统府每年只有几天的开放日，所以游客一般的话很难进到总统府里面的，新加坡总统府是一栋白色的欧式建筑。,2020-02-03 13:07:52.421345
,4,23,//www.qyer.com/u/9684135,4,2017-08-18,穿过乌节路走不远就是重兵把守的新加坡总统府了。当然到达新加坡就被告知只能“外观”新加坡总统府的。总统府每年会开放几次给民众参观，也包括我们这些外国人，在总统府官网上发布和预约。只能站在门口通过手机查看图片了。,2020-02-03 13:07:54.538014
,4,23,//www.qyer.com/u/8522537,5,2017-06-12,新加坡总统府是一座白色的欧式建筑，是不对外开放的，游客只能在总统府前面游玩，不能进入道总统府里面，在总统府前面有一块非常大的绿色草地，还有一座很大的喷泉，景色也是非常优美的，看到非常多的游客在这里拍照。,2020-02-03 13:07:54.543125
,4,23,//www.qyer.com/u/1730287,3,2017-05-30,新加坡总统府一般平常的时间是不开放的，只有每年国庆的时候会开放参观。这座壮观、华丽的建筑集合了多种设计风格，位于新加坡乌节路上。一看就有殖民地色彩的建筑，作为总统府无所谓合适不合适了，在新加坡这个地方本来就小。,2020-02-03 13:07:54.549529
,4,23,//www.qyer.com/u/9382547,4,2017-05-30,据说新加坡总统府每年只看放几次，基本集中在了重要节日。不像韩国的青瓦台可以每天预约进入。虽然不能随时进入，但这里毕竟是新加坡国家的象征，总统府前面的草坪总能聚集很多人家在那里休闲，感受到这个国家的平等互助。,2020-02-03 13:07:54.556182
,4,23,//www.qyer.com/u/8528781,5,2017-05-11,新加坡总统府有直达的地铁，坐到多美歌站下车，出了地铁站便可以看见一栋非常宏伟，气派的白色欧洲建筑，这便就是新加坡的总统府了，新加坡总统府是新加坡总统办公和居住的地方，游客不能入内参观，只可以在门口拍拍照。,2020-02-03 13:07:54.560715
,4,23,//www.qyer.com/u/532382,4,2017-05-10,每年的农历新年、劳动节、国庆节、马来开斋节、印度圣火节为总统府开放日，你可以选择在开放日排队进入总统府参观，门票1元。里面的会客室什么的当然比不上国内政府机关，但花园很大，开放日会有很多活动，运气好的话，还能见到总统,2020-02-03 13:07:54.565733
,4,23,//www.qyer.com/u/8392821,5,2017-05-06,没有进入到新加坡总统府里面游览，有点遗憾，因为新加坡总统府每年才几个开放日，很难碰到，不过新加坡总统府外面的景色也是相当的不错，新加坡总统府前面有一座很大的喷水池，喷泉很大，挺美的，跟白色的总统府相得益彰。,2020-02-03 13:07:54.571699
,4,23,//www.qyer.com/u/8522676,5,2017-05-04,新加坡总统府是新加坡总统住的地方，每年只有几次的开放时间，游客很难进入到总统府里面参观，新加坡总统府是一栋全身白色的英式建筑，非常的壮丽，漂亮，在新加坡总统府的前面有一块非常干净的草地，风景非常的优美。,2020-02-03 13:07:54.576187
,4,23,//www.qyer.com/u/8518353,4,2017-05-02,新加坡总统府，一栋白色的欧洲建筑，非常的漂亮，古老，在总统府的前面还有一块很大的草地广场，上面干干净净的，草色青绿，在广场中心，还有一处大大的喷泉，游客是不能进入总统府游览的，只可以在外面拍拍照片，看看风景。,2020-02-03 13:07:54.580097
,4,23,//www.qyer.com/u/8524593,5,2017-04-12,新加坡总统府，可以乘坐地铁在多美歌站下就可以到达，总统府，不能入内，但可以在外面拍照，总统府的外观全是白色的，在总统府前面，有一块很大很大的，绿草地。在正门的正中央还有一个喷水池，这里游客很多都是拍照留念的。,2020-02-03 13:07:54.586732
,4,23,//www.qyer.com/u/3225480,5,2014-07-22,非常漂亮的英式建筑，碰上开放日可以进去参观。好大的一块草坪，有时会有表演，看运气了,2020-02-03 13:07:57.045638
,4,23,//www.qyer.com/u/3165814,4,2017-09-18,总统府每年有几个公共假期是对外开放的，大家计划行程时可以去总统府官网查看下日期。进去看看还是挺有意思的，毕竟人家确实在这儿办公！大花园，很敞亮里面，让我想起了台湾的总统府了，不过台湾是大部分日期都是开放的，还有免费讲解。,2020-02-03 13:07:57.058339
,4,23,//www.qyer.com/u/8591260,5,2017-09-12,新加坡总统府真的是非常漂亮，气派的一座大厦啊，白色的墙面，真的是特别的显眼，醒目，新加坡总统府是新加坡总统的办公大楼，是不对游客开放进入的，游客可以在门口拍照留言，总统府前面有一座大大的喷泉，很漂亮。,2020-02-03 13:07:57.067321
,4,23,//www.qyer.com/u/4544129,4,2014-10-18,定期向大众开放的自然观赏区（每年4-5次）。建立在原本是肉豆蔻种植园地的总统府，昔日是英国皇室代表的官邸。,2020-02-03 13:07:57.076593
,4,23,//www.qyer.com/u/4646156,4,2014-08-12,新加坡总统府是总统的官邸，每年仅5次开放给公众参观。 建立在原本是肉豆蔻种植园地的总统府。,2020-02-03 13:07:57.085492
,4,23,//www.qyer.com/u/707336,3,2014-08-12,建筑体量不是很大，也不够宏伟，不过来参观的 人很多，还对外开放给公众进去参观的,2020-02-03 13:07:57.094510
,4,23,//www.qyer.com/u/3194606,5,2014-03-31,总统府戒备森严，建筑风格相当有意思，警卫定时换岗！环境很好~~,2020-02-03 13:07:57.103219
,4,23,//www.qyer.com/u/6913774,5,2016-07-15,每年都有几次开放日，分别是过年 和国庆 还有7月初，来旅游的朋友们可以看好时间，去去也不错，也是一景点,2020-02-03 13:07:57.111225
,4,23,//www.qyer.com/u/5180725,5,2016-07-06,运气好 遇到了总统 哈哈哈哈,2020-02-03 13:07:57.119629
,4,23,//www.qyer.com/u/986558,4,2015-10-24,新加坡总统府属于殖民时期的标志性建筑，外观宏伟，植被葱郁、草坪宽阔，俨然一个植物园，非常精致。里面展览了各国赠送的银器，珠宝，有超大的象牙等等。但是不是每一天都开放。,2020-02-03 13:07:57.127311
,4,23,//www.qyer.com/u/465907,3,2015-03-28,个人认为总统府没有太大的看头，不过总统府前的大草地是取景的好地方~,2020-02-03 13:07:59.936467
,4,23,//www.qyer.com/u/503614,5,2014-11-01,不是开放日是进不去的，只能看看外观，看上去貌似安保力度不大，不知道有没有隐藏的射击点，大家看看应该没啥关系，拍照就不清楚了，反正我胆子小，没拍,2020-02-03 13:07:59.956188
,4,23,//www.qyer.com/u/5087952,3,2018-12-20,往海边走的时候路过，远远看了一眼，看起来挺新的，面前一片大草坪,2020-02-03 13:07:59.980536
,4,23,//www.qyer.com/u/7805432,5,2018-11-06,新加坡总统府平时不开放，每年开放五次，开放时间分别是中国农历春节、五一劳动节、哈芝节、新加坡国庆日和屠妖节。根据印度教、中国农历计算方法，每年的具体开放日期会有所不同，可以从官网查到：https://www.istana.gov.sg/the-istana/open-house/visitors-information-0。新加坡公民和永久居民凭身份证免费进入大门，外国人门票2新元，入场有安检，可能需要排一会儿队，但是跟国内黄金周比起来不算什么了。想要进到总统府建筑开放区域参观需要另外购票，新加坡公民和永久居民2新元，外国人4新元，里面主要陈列了各国政府赠送新加坡政府的礼品，有瓷器、银器、锡器、木雕等等，可惜里面不能拍照，没有图片了，建筑室内不能吃东西喝水。总统府里面有很大片的草坪，适合一家人带上野餐垫坐着聚会野餐。屠妖节去的时候还有印度乐团表演。也有军乐团表演。渴了饿了总统府里面也有临时摊位买饮料和食物，居然还看到老曾记的餐车，他家咖喱角很好吃，1.5新元一个。,2020-02-03 13:07:59.996069
