REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
,4,78,//www.qyer.com/u/4544129,4,2014-10-19,整体风格融合了中国寺庙与传统建筑的技巧，正殿供奉观世音菩萨、达摩大师、药师佛陀以及后听的释迦牟尼佛像，香火鼎盛。,2020-02-03 13:33:44.020198
,4,78,//www.qyer.com/u/5172200,5,2014-11-06,在新加坡念书的同学推荐的地方，旅行的最后一天进去烧了香，也求了一支签。因为是早上去的缘故，发现当地很多居民会买完菜进去烧一支香，烧香和求签都是不收费的，感觉进去烧香拜菩萨的人都非常地虔诚，工作人员也很热心，会一直提醒我们求到签之后自己查阅书籍，不要和陌生人说话，小心被骗,2020-02-03 13:33:44.035763
,4,78,//www.qyer.com/u/3437878,5,2014-07-31,路过烧个香，心诚则灵，里面也可以进去求个签哦~~~~~~~~,2020-02-03 13:33:44.047516
,4,78,//www.qyer.com/u/9060310,4,2018-04-10,整体风格很好，而且里面也有很多人在求签,2020-02-03 13:33:44.054697
,4,78,//www.qyer.com/u/3855721,4,2017-02-09,春节期间过来真是人山人海，跟我国的很多庙宇不同，这里的香是免费的，在殿外的香炉里集中焚烧。你可以自己买了门外的莲花进去供奉。另外，这里貌似有个不成文的规矩就是不要空手而归，所以居士们负责在殿前给大家发放水果糖果，甜甜蜜蜜满载而归的寓意。真的感人。,2020-02-03 13:33:44.060152
,4,78,//www.qyer.com/u/1567576,5,2016-02-20,香火非常旺，是本地人带我去的，还抽了签，据说非常灵验。去的时候，可以直接从武吉士下车过去。,2020-02-03 13:33:44.064864
,4,78,//www.qyer.com/u/6681670,5,2015-12-01,规模宏大，并不是传统的木构古建筑，很有新加坡的特色，值得一去，华人文化影响深刻,2020-02-03 13:33:44.069039
,4,78,//www.qyer.com/u/986558,4,2015-10-29,如切路观音堂的香火是很旺的，平时到这里烧香祈福的善男信女本来不少。整个建筑规模很大，另外如切路，得名于土生华人富豪周如切先生，是土生华人文化的代表区域，有很多美丽的建筑，也有很多富有特色的美食。,2020-02-03 13:33:44.072801
,4,78,//www.qyer.com/u/4599414,4,2015-09-16,新加坡是华人的天下，所以华人信奉的观音也就很流行了，观音堂不要门票，香火很旺盛，很多人在大厅内虔诚的求签，然后拿到旁边求解。据说很灵验的，信众可以去体验一下。,2020-02-03 13:33:44.076384
,4,78,//www.qyer.com/u/2483184,4,2015-08-25,每天来这里拜拜的人很多，特别是遇到重大节日的时候，里面基本上都是人。,2020-02-03 13:33:44.079882
,4,78,//www.qyer.com/u/4690255,4,2015-05-12,本地同学极力推荐的求签圣地，就在bugis里，而且烧香求签不用花钱，比起中国来是不是也高大上了,2020-02-03 13:33:47.542944
,4,78,//www.qyer.com/u/4510321,3,2014-12-30,"道白沙浮村尽头,转进滑铁卢街,观音堂佛祖庙就在街边。 公元1884年落成,整体风格融合了中国寺庙与传统建筑的技巧,正殿供奉观世音菩萨、达摩大师、药师佛陀",2020-02-03 13:33:47.558344
