REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
,4,142,//www.qyer.com/u/8688786,4,2018-08-12,达豪施纪念碑在一片草坪中间，1850年建成，是为了纪念印度殖民地总督达豪施公爵第二次来新加坡访问，象征着曾经新加坡的贸易开放和自由。照片这个角度刚好还能看到新加坡今天的高楼大厦。历史和如今的完美结合，也能引发我们的思考。,2020-02-03 13:45:57.656141
,4,142,//www.qyer.com/u/7453109,2,2016-02-10,路过这里很多次。 感觉在很繁华的地段 会看到这个。很有感触,2020-02-03 13:45:57.659414
,4,142,//www.qyer.com/u/7207051,3,2015-12-26,还行！比和平纪念碑小,2020-02-03 13:45:57.662834
,4,142,//www.qyer.com/u/3482904,5,2015-12-23,一个纪念碑在广场上！经过即可看到！,2020-02-03 13:45:57.666616
,4,142,//www.qyer.com/u/986558,3,2015-10-27,Dalhousie Obelisk的整个塔身呈白色，是方尖塔的形式，附近有绿地和公园，环境十分优美秀丽，很协调。,2020-02-03 13:45:57.670256
,4,142,//www.qyer.com/u/1385466,5,2015-05-20,达豪施纪念碑建在了滨海艺术中心附近，准确说是滨海艺术中心建在了达豪施纪念碑旁边。整个塔身呈白色，是方尖塔的形式，附近有绿地和公园，环境十分优美秀丽，在这就能感受到新加坡作为花园城市的魅力。我们当时是误打误撞到这里的，纯属城市徒步偶遇的。,2020-02-03 13:45:57.674100
,4,142,//www.qyer.com/u/4510321,4,2014-12-28,"白色的达豪施纪念碑成为了新加坡的一个显著的地标,也成为人们游览新加坡的一大必游景点,很多游客都喜欢和这个针形的纪念碑合影留念。",2020-02-03 13:45:57.677740
,4,142,//www.qyer.com/u/5272102,3,2014-12-19,达豪施纪念碑最初是被竖立在达豪施码头（Dalhousie Pier）。1886年，由于纪念碑所在地要开垦荒地并修建康纳特大楼（building of Connaught Drive），所以为了将纪念碑保留下来，便将纪念碑进行水平挪动，搬到了新加坡河的另一岸。1891年时，纪念碑再次进行了移动，这次同样是因为纪念碑所在地要进行建筑建设。,2020-02-03 13:45:57.681391
,4,142,//www.qyer.com/u/2587444,3,2014-07-08,达豪施纪念碑 (Dalhousie Obelisk) 是为纪念达豪施侯爵第二次访问新加坡而建造的。现已成为重要建筑地标，其高度和针形的建筑结构隐隐透露出英式的建筑气息，,2020-02-03 13:45:57.684902
,4,142,//www.qyer.com/u/1221662,4,2014-06-05,日占时期的纪念币，为纪念二战时阵亡的士兵，在市中心。不过周围比较空旷。,2020-02-03 13:45:57.688316
