REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_ID,REVIEW_DATE,REVIEW_RATING,REVIEW_TITLE,REVIEW_BODY,DATE_OF_EXPERIENCE,TRIP_TYPE,REVIEW_CRAWLED_TIME
,1,242,https://www.tripadvisor.com.sg/Profile/yourtravelbuddysg,664462832,07-04-2019,4,Generally not a busy mall,"This mall is located near to my residence. It used to be called Ginza plaza but since had changed their name.

The Nike outlet is located within the mall. Not really a big mall but Cold Storage is the anchor tenant here. Can get a bit busy during the weekends, especially the lunch and dinner hours. Starbucks, Long John silver and subway are some of the eateries that you can find here.",04-2019,Family,2020-01-25 21:08:08.482281
,1,242,https://www.tripadvisor.com.sg/Profile/Vacation786594,640022329,17-12-2018,5,A very big shopping centre,That a lot of thing to buy and chose is so big till you can hide and see. The thing there is cheap. There also got some small shop and restaurants too,12-2018,Family,2020-01-25 21:08:08.631871
,1,242,https://www.tripadvisor.com.sg/Profile/yourtravelbuddysg,572890015,12-04-2018,4,Quiet mall but a good thing,"This mall has been here for many years and previously it was called Ginza plaza. Across the road, there's a hawker centre that sells pretty good local food. The anchor tenant of the mall is cold storage. There is also a Nike outlet here which you can find Nike apparel and shoes at discounted prices.

A number of eateries scattered around the mall which features Japanese food, Indian food, etc. There is also Mmmm! which sells good quality meats. To come from clementi mrt station, which is the nearest train station, just take service 282 or 175 from the clementi interchange and alight right opposite the hawker centre.",04-2018,Family,2020-01-25 21:08:08.802981
,1,242,https://www.tripadvisor.com.sg/Profile/Travexplr,502051951,15-07-2017,5,A place to peaceful shopping!,"West Coast plaza is still one of the shopping malls remains uncrowded offering wide range of shopping from Cold Storage, Guardian, Popular book store apart from a variety of food options. Another good thing is the Nike and New Balance factory outlets offering wide range of selection at a cheaper price. Sometimes I wonder why would people go to other Nike outlets when they get most of the selection at the factory outlet at cheaper prices here!",06-2017,Family,2020-01-25 21:08:09.009885
,1,242,https://www.tripadvisor.com.sg/Profile/InsightSuite,470022712,25-03-2017,4,Previosly called Ginza Plaza,"West Coast Plaza – It used to be called as Ginza Plaza earlier but because of such a fancy name many though that it may be an expensive place but in reality it’s a small 3 storey suburban mall with attached residential units in the western part of Singapore by Far East Organization.
Location – This is the closest mall to the National University of Singapore campus (NUS) as well as West Coast Park on the West Coast highway.
How to reach – It can be reached by bus from 4 nearby MRT stations, Clementi (route 282), Jurong East (route 51), Boon Lay (route 30) or How Par Villa (bus nos. 30, 51 & 143).
Nearby – There is a Chinese temple (Wu Tai Shan) on the opposite side of the mall & a church adjacent to it. The hotels nearby are Santa Grand, Fragrance – Waterfront, Fragrance – Ocean View & Pasir Panjang Inn. There is a hawker center & wet market on the other side of the road.
Size – It has around 100 shops. Anchor tenants are Nike factory outlet, Cold storage supermarket, Popular book shop & Sakuraya fish mart.
Attractions – Other nearby attractions are Tiger Balm Gardens, Bukit Chandu & Kent Ridge Park & Clementi woods.",02-2017,Family,2020-01-25 21:08:09.205229
,1,242,https://www.tripadvisor.com.sg/Profile/Crappy2016,659424682,19-03-2019,5,Servicing West Coast and beyond...,"Shopping centre complements the community centre, market and hawker centre opposite and services the HDB and condominiums nearby. If you are thrifty, go to the HDB carpark on Sundays or PH for free parking for West Coast Plaza. It is just a short distance work if you are not carrying heavy things. If you are meticulous, you can get cheap things here or the surrounding area shops. Shops come and go but overall you still get a complete experience here",02-2019,Couples,2020-01-25 21:08:26.329141
,1,242,https://www.tripadvisor.com.sg/Profile/David K,464184864,03-03-2017,5,Great Nike factory outlet,The Nike Factory Outlet store offers a good range of clothing and is typically 30% off. Staff are very helpful. I could even find socks for my son (size 15). Great Japanese food at the shopping centre and similarly excellent local food across the road as well as a wet market and fruit and veg. Can shop at cold storage in the shopping centre or at Sheg Siong across the road (less expensive).,03-2017,Couples,2020-01-25 21:08:26.488342
,1,242,https://www.tripadvisor.com.sg/Profile/micah_jkl_90041643,707143895,06-09-2019,5,West Coast Plaza,"West Coast Plaza is an often overlooked mall on a quieter side of western Singapore. Not the most crowded nor most popular mall, but it does provide a host of dining choices - Japanese, Korean, Indian, mainland Chinese, hotspots, fast food, bubble tea. What’s noteworthy is that it host one of the bigger Cold Storage supermarket in the western area",09-2019,Solo,2020-01-25 21:08:44.415733
,1,242,https://www.tripadvisor.com.sg/Profile/xpatxplorerandfoodie,646368340,16-01-2019,3,Nike outlet store is the anchor,The Nike outlet store would probably be your big reason to go there. An interesting Japanese daily home goods and stationary store. No big brands but you can spend a couple of hours here if you are in the neighbourhood.,01-2019,Solo,2020-01-25 21:08:44.597082
,1,242,https://www.tripadvisor.com.sg/Profile/huangg_1997,640126259,17-12-2018,4,Quiet but has everything you need,"Located in a residential area, West coast plaza is easily accessible by bus, might not have the biggest brands, but a decent array of restaurants. A supermarket is also extremely convenient. The mall also has a Nike factory store that offers several cut price deals",12-2018,Solo,2020-01-25 21:08:44.770756
