REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_ID,REVIEW_DATE,REVIEW_RATING,REVIEW_TITLE,REVIEW_BODY,DATE_OF_EXPERIENCE,TRIP_TYPE,REVIEW_CRAWLED_TIME
,1,85,https://www.tripadvisor.com.sg/Profile/F6430BOsarahb,699666829,16-08-2019,3,Decent mid-range mall,"Easy walking distance to China town, great place to buy moon cakes and decent souvenirs if you’re not partial to “markets.” Found some great deals on beauty products here",08-2019,Family,2020-01-31 17:41:50.875421
,1,85,https://www.tripadvisor.com.sg/Profile/John711Sanders,678443135,03-06-2019,3,No website in June 2019,"In the year 2019 there is absolutely no excuse not to have a website or online directory. Just having a placeholder UNDER CONSTRUCTION notice is worthless. Is the owner too cheap, too lazy, or just too stupid not to have a website that lists the businesses?",06-2019,Family,2020-01-31 17:41:51.233137
,1,85,https://www.tripadvisor.com.sg/Profile/timmybenedict,675580985,22-05-2019,4,A mall to check out in Chinatown Singapore,"There are nice restaurants, food court, clothing stores in this mall. There's even Adidas Outlet here where you can buy shoes at huge discounted price. My kids also love Tiger Sugar Milk Tea store here.",05-2019,Family,2020-01-31 17:41:51.599177
,1,85,https://www.tripadvisor.com.sg/Profile/alvinmfaw,630681774,04-11-2018,4,Good location for food,It's a hidden gem in China town. It houses many food and restaurants outlet. It is also good for shopping and having a cup of coffee at the cafe,11-2018,Family,2020-01-31 17:41:51.993833
,1,85,https://www.tripadvisor.com.sg/Profile/encik_sama,617564957,18-09-2018,4,Poor maintenance on facilities such as nursing room .,"Nearest MRT station is chinatown station (NE4/DT19) and about 3-5 mins distance walk from MRT station

This shopping mall built in 1990s and that time got a serious construction tragedy occurs during construct the shopping mall. I still vividly remember there were casualties and reported on local news paper too.

Few years ago this shopping mall go through renovation again and business start to pick up . New shop enter the mall such as coffee bean , daiso , Thye Moh Chan 泰茂栈 ( famous Teochew traditional baking) , NTUC , Singapore MINT , dessert shop etc . There is a library located at level 4.

If you want to eat fast food and it is available such as MacDonald ( located around the taxi stand) and KFC ( located behind lottery shop) .

There are a lot of elderly seat around there and enjoy their afternoon.
This place very crowd especially during Chinese new year and Chinese festival .

Nursing room / diaper room.
It is very horrible and only one room available. Located at level 3.
There are no sign indicated that the room is occupy.
The water tap is faulty and basin sink is flooded. Do note there are no paper allocated hence parent need prepare for it. There is a small chair for breast feeding and room space is spacious (can stand two adult).

Conclusion:
Every 6mths we do visit the place and shop around the area. I do hope that mall management need to improve and maintain their facilities",09-2018,Family,2020-01-31 17:41:52.400775
,1,85,https://www.tripadvisor.com.sg/Profile/Tot2Travel,538486434,05-11-2017,4,"If you are in Chinatown, pop by Chinatown Point","Tourists will likely visit Chinatown during their vacation here.

Pop by this shopping mall if you are in Chinatown, with a wide range of dining options ranging from the famous Din Tai Feng (in my view not the best branch here though), Song Fa Ba Kut Teh (pork ribs), Genki Sushi (Japanese)... to supermarkets that is of local, Korean and Japanese origin. The popular $2 store, Daiso, travel agencies, a public Chinese library, bakeries...etc to name a handful, but the list is endless.

Generally crowded on weekends, especially on Sunday.

C.P. is directly accessible by MRT at Chinatown station (NEL line) exit E.",11-2017,Family,2020-01-31 17:41:52.793815
,1,85,https://www.tripadvisor.com.sg/Profile/Erico2709,471786636,01-04-2017,4,Good variety for a mid size mall,This mall is located at the corner of Chinatown. Lots of things to eat and shop. A key trait of this mall is that lots travel agencies are located on the upper floors.,04-2017,Family,2020-01-31 17:41:53.174341
,1,85,https://www.tripadvisor.com.sg/Profile/HotelCritic17,375629819,23-05-2016,4,A Mall that have almost everything,"I was here on Vesak Day and spent awhile in this shopping mall. It have many food and beverage outlets like Song Fa Bak Kut Teh, Din Tai Feng and McDonalds, Retail Stores like Uniqlo and a big Supermarket. It is also the home to many travel agents. Good to spend a couple of hours in.",05-2016,Family,2020-01-31 17:41:53.526822
,1,85,https://www.tripadvisor.com.sg/Profile/Expert33333,350387859,24-02-2016,1,Lunch & shopping,Has not impressed me even after the renovation! More shops but the interior design was not catered for customers. The toilets are from one end to the other. Poor ventilation and dirty toilets. Not enough toilets for such a big mall at such the queue is always very long.,02-2016,Family,2020-01-31 17:41:53.890200
,1,85,https://www.tripadvisor.com.sg/Profile/David D,739110948,14-01-2020,3,Very popular for it's food outlets,"This shopping centre is located in Chinatown and is directly linked to the MRT Station at the basement level. It is also just a short walk from Clarke Quay.

We visited this Mall a couple times during our recent stay in Singapore, our hotel Park Regis, was a 2 minute walk away.

The building itself consists of 27 floors with 6 floors dedicated to retail and parking, the remaining floors are offices.

It is a spacious easy to navigate Mall filled with shops and stores selling, fashion & accessories, jewelry, watches, optical, health, beauty & wellness and so very much more.

There is a Fair Price Supermarket, a library on the top floor and a number of Travel Agents.

The mezzanine floors enable visitors and shoppers an open view down to the ground floor

Not surprisingly it is popular for eating with its wide variety of restaurants and food outlets, including Chiense, Japanese, Singaporean, Cantonese, Malaysian, international and so very much more",10-2019,Couples,2020-01-31 17:42:17.371251
