REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_ID,REVIEW_DATE,REVIEW_RATING,REVIEW_TITLE,REVIEW_BODY,DATE_OF_EXPERIENCE,TRIP_TYPE,REVIEW_CRAWLED_TIME
,1,74,https://www.tripadvisor.com.sg/Profile/Travelnutsandbolts,690030883,16-07-2019,4,Best taken as a guided tour,"We visited as part of a WW2 battlefield tour by Tours with Locals tour guide and the guide was able to point out things and people of interest, ie why where there 5 graves placed close together, and the significance of the shape of the war memorial.",07-2019,Family,2020-01-31 16:52:48.642896
,1,74,https://www.tripadvisor.com.sg/Profile/740Elly48,661345505,26-03-2019,4,Worth visiting,"A well kept area, used today to invest army reservists (possibly others, but not sure if that). A serene space with a great deal of information. A distance from the city.",03-2019,Family,2020-01-31 16:52:49.011628
,1,74,https://www.tripadvisor.com.sg/Profile/Cheryl_Cosi,644440574,08-01-2019,5,A reflective and sobering memorial,I thought that the Singapore people have erected a beautiful memorial garden and cemetery to honor the lives lost in the war. Well done.,12-2018,Family,2020-01-31 16:52:49.370002
,1,74,https://www.tripadvisor.com.sg/Profile/Jhud69,630932377,05-11-2018,5,"A Serene Place to Pay Respects, Contemplate and Hope for Peaceful Future Worldwide.","The Kranji War Memorial is a hillside cemetery that is quite beautiful in its serenity once you find it, private transport or taxi /GRAB is the way to go. It is definitely worth the visit if you are into war time nostalgia.
Regardless, honouring the dead who fought for their country is a wonderful thing to do, when you look at the young ages of the soldiers, you have a sense of great loss for the communities they came from.
The memorial honours the men and women from Britain, Australia, Canada, Sri Lanka, India, Malaya, the Netherlands and New Zealand who died in the line of duty during World War II.
There are more than 4,400 white gravestones lined up in rows on the cemetery’s gentle slope. Significantly the Chinese Memorial in plot 44 marks a mass grave for 69 Chinese servicemen who fought for Singapore.
There is nothing Glamorous about this site, only human compassion and gratitude.",10-2018,Family,2020-01-31 16:52:49.722691
,1,74,https://www.tripadvisor.com.sg/Profile/Ian M,621602341,03-10-2018,5,ANZAC Sunrise service,Annual visit to Kranji to remember the war and pay respects. The memorial is very well kept and recommend a visit to.,04-2018,Family,2020-01-31 16:52:50.101234
,1,74,https://www.tripadvisor.com.sg/Profile/daf57,619666379,26-09-2018,5,LEST WE FORGET,"Kranji War Memorial is a massive military cemetery near Woodlands station, north Singapore. It is the dignified, beautifully manicured resting place for thousands of British, Australian, Indian and other Allied soldiers caught up in the defence of Singapore and consequent POWs when Japan invaded during World War II. A ""must see"" if you have an interest in military history.",08-2018,Family,2020-01-31 16:52:50.510795
,1,74,https://www.tripadvisor.com.sg/Profile/Sonnypest,611379452,28-08-2018,5,"ANZAC day, a blessing",The war memorial offers a wonderful opportunity to commemorate ANZAC day whilst overseas. Attended for the first time this year and was impressed by how many people made the effort for the dawn service and the integrity offered by the Australian and NZ commissions. Great to see the local AIS school being involved to pass on the importance to the next generations.,04-2018,Family,2020-01-31 16:52:50.911052
,1,74,https://www.tripadvisor.com.sg/Profile/JenniG05,602813076,05-08-2018,5,Very Overwhelming,"We caught the MRT from where we were staying and got off at Kranji station. There are lilte to no sign posts to direct you on where to go once you get out of the train station, but we asked the local police who pointed us in the right direction. You really don't know you are there until you are right at the driveway.. It is a little walk (about half an hour) from the MRT station so make sure you take plenty of water. From the minute you see the place you know exactly what it is. Absolutely overwhelming. The grounds are immaculate. The signs and plaques are so easy to read. There is a memorial book that you can sign.. even some of those messages were sad.
The only reason we went was my dad was there in WW2 and thought it would be nice to get some photos to take back and show him.Such a huge story there. There are rows and rows of graves (some named some still unknown). and walls or names etched in the marble of those who died,
Certainly not on everyone list of things to do whilst on holidays but glad we took the kids and the time to visit.",07-2018,Family,2020-01-31 16:52:51.300031
,1,74,https://www.tripadvisor.com.sg/Profile/swbpersonal,596471520,16-07-2018,5,Remembering those who died in the war,"We took a 40 minute Metro journey from Fiwntiwn to Kraig station, but other than one very small sign at the station, the War Cemetary at Kranji is almost hidden away.
We followed our noses and in hot/humid conditions walked about 1km and found Kranji War Cemetary,
With a motorway thundering past it's not the entirely peaceful place we had hoped.
Yet, there is something tranquil and awe-inspiring about the grassy slopes of Kranji. The Cemetary like must I've is beutifult maintained. The ages of the young soldiers, flyers and seamen who lost their lives in the Second World War are a stark reminder of the futility of war and its toll. The part of the Cemetary dedicated to Ghurkas and their children is particularly poignant.",07-2018,Family,2020-01-31 16:52:51.680862
,1,74,https://www.tripadvisor.com.sg/Profile/Erico2709,569869272,31-03-2018,4,Serene environment,I feel the best time to come is before the sunrise or during sunset. This will avoid the hot weather of Singapore to make the walk more pleasant and soak in the serenity of the place.,03-2018,Family,2020-01-31 16:52:52.050895
,1,74,https://www.tripadvisor.com.sg/Profile/Wen2go,566956377,17-03-2018,4,Very moving,So sad walking through here seeing the age of so many young soldiers. Even sadder seeing many without a name. There is a wall that shows all names at the top.,02-2018,Family,2020-01-31 16:52:58.058608
,1,74,https://www.tripadvisor.com.sg/Profile/11dariuszs,551257243,03-01-2018,4,Some history.,"While walking around Singapore (our favourite way of visiting cities) we just ""walked into"" the place. Stopping for a while we read about the place in our Polish guide.",07-2017,Family,2020-01-31 16:52:58.413040
,1,74,https://www.tripadvisor.com.sg/Profile/Elmolita,548212218,20-12-2017,4,Unique Place in the north of Singapore,"This place is actually not easy to get to and if you must, take a bus from the Kranji Mrt station. If I am not wrong it is TIBS 961. There is not entrance fee etc required just a memorial area with structures. It is peaceful and tranquil, but the area around it is always under construction so gets a be messy.",12-2017,Family,2020-01-31 16:52:58.769960
,1,74,https://www.tripadvisor.com.sg/Profile/ChocolateLovin,536294973,27-10-2017,5,Lest we forget,"A moving and sobre area of Singapore that pays tribute to those who gave their lives for our tomorrow's.

Thank you to everyone that keeps the area so well kept.

The only disappointing thing was a number of maids were having a picnic, laughing, joking and taking selfies around the memorial and the grave stones. I had to tell them off and tell them to be more respectful of the surroundings.",10-2017,Family,2020-01-31 16:52:59.110015
,1,74,https://www.tripadvisor.com.sg/Profile/H5764BGmichaell,529290611,03-10-2017,3,Quiet and Peaceful,It is a lesser known and frequented place. A good place to step away from the city noises and just enjoy the quietness.,11-2016,Family,2020-01-31 16:52:59.503403
,1,74,https://www.tripadvisor.com.sg/Profile/dstnrunner,507266881,31-07-2017,4,"Peaceful, quiet reflection amidst an important piece of history","The Kranji War Memorial is the final resting place for thousands who gave their lives defending Malaya/Singapore. Most were young men from India, Britain, Australia and New Zealand.

Some have gravestones but many do not. Their names are inscribed here to honor them and remind us that we are the beneficiaries of the peace and prosperity that is Singapore today.

Come visit and take the time to read the names and identify with those who had so little time to enjoy what we have today.",07-2017,Family,2020-01-31 16:52:59.889667
,1,74,https://www.tripadvisor.com.sg/Profile/MrsM-C1975,500199667,10-07-2017,5,Beautiful Memorial.,"This was on our to do list as we wanted to see the memorial where my husband's great uncle's name is engraved on the wall. A beautiful memorial in memory of so many brave people. The grounds, like all Commonwealth War Cemeteries, is wonderfully maintained.

There is an MRT nearby and we opted for a taxi (we paid around 20 SGDs which included the driver waiting for us and taking us back to the station).",06-2017,Family,2020-01-31 16:53:00.313946
,1,74,https://www.tripadvisor.com.sg/Profile/julianawriter,488809729,29-05-2017,5,A cemetery where peace usurps war,"Although Singapore has a tropical climate, it seems like the breezes at Kranji keep this hallowed ground blessed by cooling breezes. It is located just high enough to catch the cooling ocean breezes as visitors can see Indonesia from it's vistas. What's most impressive about Kranji is how much history is observable by walking it's headstones and monuments. This is a ceretery dedicated to World War I and World War II plus respects the graves of Chinese victms of World War II and Mala Muslims. It's where all who defended the freedom during the Battle for Singapore are now resting in peace and with full dignity. .",06-2016,Family,2020-01-31 16:53:00.691613
,1,74,https://www.tripadvisor.com.sg/Profile/Tim E,487041656,23-05-2017,5,Beautiful,This amazing place of solemn respect to those who are at rest here is quite beautiful. So carefully looked after. Very emotional to the visitor. Please go.,05-2017,Family,2020-01-31 16:53:01.062185
,1,74,https://www.tripadvisor.com.sg/Profile/Pat S,486422259,22-05-2017,5,Very respectful,"I have visited many overseas War Cemetaries and they are all immaculate and very respectful places . This is no different . Obviously a place of sadness when you look at the ages but such a mixture of nationalities & regiments . Hundreds of headstones , plus the unknown , if only the world could learn from the past .",04-2017,Family,2020-01-31 16:53:01.447020
,1,74,https://www.tripadvisor.com.sg/Profile/Traveling_Lady_2004,480889301,02-05-2017,5,Small well planned cemetry,Memorial is nicely designed out/. paying tribute to the soldiers who died during the war. There is a tour that includes this visit to learn more.,04-2017,Family,2020-01-31 16:53:07.346721
