REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
,2,366,Todemmy,5.0,2019-05-11,Not Available,欧亚人(Eurasian)是指拥有欧洲和亚洲人血统的种族，分布于新加坡、马来西亚马六甲和槟城、印度果阿、中国澳门等地。欧亚文化遗产中心(Eurasian Heritage Centre)通过展览、定期开展的舞蹈班和美食汇等多样的方式，生动地向居民展示欧亚人的传统习俗、美食和歌曲。,2020-02-16 18:47:20.111857
,2,366,coldwar,4.0,2017-10-20,Not Available,欧亚文化遗产中心一个位于欧亚社区的博物馆，欧亚混血儿可能有葡萄牙、荷兰或英国血统。有报纸的剪报和大量的照片显示了欧亚混血儿如何在新加坡停留的历史和背景，他们在该地区的出现以及他们在第二次世界大战中的具体经历。,2020-02-16 18:47:20.116639
,2,366,M44****533,5.0,2019-08-03,Not Available,这座遗产中心位于加东地区，用众多方式展示了欧亚文化的独特魅力，同时这里还会定期举办一些社区活动，比如舞蹈班、美食会等等，丰富了社区居民的生活。,2020-02-16 18:47:20.121234
,2,366,tai****000,5.0,2016-10-18,Not Available,欧亚文化遗产中心属于新加坡的加东地区，你在这里可以看到很多的文物展品、图书文献等等，它们可以让你了解到欧洲与亚洲文化的深厚内涵，藏品的种类和数量的丰富可以让人大开眼界。,2020-02-16 18:47:20.125704
,2,366,_ceai****5795,3.0,2018-01-24,Not Available,东西方文化和习俗在此融汇贯通。,2020-02-16 18:47:20.130015
,2,366,牛牛jack,5.0,2015-09-17,Not Available,这里可以看到不少欧亚的语言，文字和民俗文化的发展历程，有不少图文资料,2020-02-16 18:47:20.133890
,2,366,爱爱李,5.0,2016-01-19,Not Available,欧亚文化遗产中心的面积甚是巨大哦，这里的文化遗产非常的庞大和丰富，很多文化物品都是当地的一个知名的代表，遗产的面积和数量都是非常可去可数的哦。,2020-02-16 18:47:20.137627
,2,366,泉泉227676,4.0,2015-09-30,Not Available,这里是免费的，用另类的手法去介绍欧亚文化的魅力，如美食舞蹈等，确实是不错，比用看的方法好多了,2020-02-16 18:47:20.141399
,2,366,游在这方天地,4.0,2015-10-10,Not Available,这里展示着欧洲和亚洲的文化，包括生活音乐历史等方面，内容很丰富。,2020-02-16 18:47:20.144930
,2,366,人在旅途总有牵挂,4.0,2018-04-19,Not Available,这里还是比较有教育意义的，周边环境不错，人也很有素质。,2020-02-16 18:47:20.148464
,2,366,_cft01****7125382,4.0,2016-03-23,Not Available,如果你对新加坡的历史感性却，你一定要来这里看看。乘坐出租车和公交都能到达这里，很方便。,2020-02-16 18:47:23.714477
