REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
,2,173,琳达Linda琳达,4.0,2017-03-30,Not Available,位于新加坡的光明山普觉寺是一处佛教圣地。 整个寺庙挺大，可以逛上大半天。 庙内提供免费素食，味道还挺可口的。 也会组织各种佛教讲座及公益活动。 还可以捐赠衣物。,2020-02-16 17:28:46.344332
,2,173,馨馨宁宁,4.0,2019-03-21,Not Available,光明山普觉禅寺是孔孟山火葬场内最古老的寺庙之一，这座寺庙有三个白玉佛像，代表过去，现在和将来，门票是免费的，欢迎捐款。 虽然是华人寺庙，但是还是有南洋的建筑风格，旁边还有泰国的寺庙，观音像前面的草地上还有很多的小罗汉雕像。,2020-02-16 17:28:46.350600
,2,173,面王爷,0.0,2019-01-28,Not Available,"佛家气氛浓烈磅礴大气——光明山普觉禅寺 我们家每年冬天都会去新加坡避寒。 因为我母亲信佛，我不由自主的对这种佛家圣地多了一分敬仰与向往，所以这次来到新加坡二话不说就选择去了这边最为人称道，最鼎鼎有名的光明山普觉禅寺，这是这边最大的佛家寺院，不论是在当地佛教徒心中还是在世界佛教徒心中他都是一个不可替代的圣地，新加坡佛学院也在这里，因为新加坡地方不是很大，它不能把地方修建的很大以示尊敬，而是把台阶一层一层修高。我们能看到在光明山上形成了一个独特的风景，一层殿，磅礴大气，整座宫殿有点像清朝时期的房檐结构，红色的房顶，四角更高的翘起，很是大气，能看到房檐下面是金銮设计很是漂亮，设计的更为巧妙地是每一个殿都有回廊相连，遮风挡雨隐天蔽日，很是不错。这边的佛教氛围浓烈，空气中不是有朗朗的念诵佛经的声音，很是不错。寺庙里面的师傅也都十分友善，可以和他们聊聊天喝喝茶。如果你喜欢这座佛家圣地，来参观一下吧！ 地址：88 Bright Hill Road,Singapore 574117,Singapore 开放时间：7点-17点",2020-02-16 17:28:46.357409
,2,173,鱼眼看天下,5.0,2015-10-24,Not Available,寺庙里每一座建筑都有自己的风格特色，不论是游客还是礼佛者都是一个值得去的地方，寺庙在不同节日还会举办不同的节目，如端午节的素粽，新年的法会，卫塞节的传灯及三步一拜。,2020-02-16 17:28:46.363661
,2,173,M25****4707,5.0,2019-05-23,Not Available,"光明山普觉禅寺是新加坡面积最大的佛教寺院，在当地佛教徒的心目中扮演着独特的角色。多年以来，它一直积极的推广佛教教育，并把佛法与公众的距离拉近。光明山普觉禅寺于1920年由转道法师所创办, 为了迎合这瞬息万变的世界， 在其弘法的努力已茁壮的成长。",2020-02-16 17:28:46.369933
,2,173,AngelinWang,5.0,2017-03-08,Not Available,这是新加坡的最大的佛教寺庙。它比市中心的寺庙没那么知名，因为它远离旅游逛的区域。它是在20世纪初修建的，为了传播佛教和为僧侣提供住宿。寺庙里面有佛塔，祷告大厅，火葬场和骨灰盒，钟楼和鼓塔，以及菩萨户外雕像。修道院里一个特点是菩提树。这棵树的苗是从神圣的斯里兰卡菩提树带来。那里还有一个大的古铜色菩萨雕象，位于没有形式的寺庙的霍尔。这是亚洲的最大的菩萨雕象之一。,2020-02-16 17:28:46.376336
,2,173,榴莲八次郎,5.0,2015-09-12,Not Available,于1921年由转道法师所创立的光明山普觉禅寺是修行，弘法及提供僧侣住宿的道场。其缘起为当时转道法师慈悲许多前来参访的出家众没有栖身之所而发心建设的。 建立于光明山上橡胶园中而得名的光明山普觉禅寺(KMSPKS)，因此成为新加坡的第一所中国传统丛林寺院。 光明山普觉禅寺在其弘法效应上发展迅速以配合这变化多端的世界。为了普觉众有情， 我们愿以悲智为引导，成为一个培育积极推广，学习及实践人间佛教文化的模范国际佛教中心。,2020-02-16 17:28:46.382411
,2,173,_WB2****6319,5.0,2018-02-17,Not Available,静休打禅参佛之处。还有很多活动，如禅修学习，书法班等。,2020-02-16 17:28:46.387596
,2,173,欢乐英雄,4.0,2016-01-22,Not Available,这座佛教寺庙是新加坡最大的朝拜圣地，也是东南亚最大的寺庙。光明山普觉寺不乏中国传统建筑的辉煌、庄严的佛殿和威仪的佛像。巨大的放生龟池、宁静的花园和此起彼伏的诵经声，更增添了光明山普觉寺安详的气氛。,2020-02-16 17:28:46.391843
,2,173,cd****ei,4.0,2015-08-29,Not Available,光明山普觉禅寺是新加坡最大的寺庙，建筑物色彩缤纷，十分雄伟壮观。整个寺院布局精妙。干净整洁没有特别的烟熏火燎。,2020-02-16 17:28:46.395722
