REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
,2,55,Tom Hung,5.0,2019-10-02,Not Available,靠近小印度及蘇丹清真寺的一個中型的購物中心，商場特色主要在於是一處帶有傳統南洋風味的歷史建築群，經改造後並於街道上空增設了透明採光頂，變身成一處時尚風的商場，主要面向年輕人提供購物，娛樂，餐飲等多方面的經營服務。,2020-02-16 15:41:26.978492
,2,55,东张西望望东西,5.0,2019-10-20,Not Available,我们都知道新加坡吃饭是不便宜的，但是到武吉士村这边，就非常的平民了，这边吃的便宜，卖的东西也多，就像是咱们的菜市场一样，不过非常的干净卫生的,2020-02-16 15:41:26.984832
,2,55,M36****3222,4.0,2020-01-03,Not Available,武吉士村是新加坡的主要商业街，这里高楼林立，商铺很多，商品琳琅满目，很适合前来购物。,2020-02-16 15:41:26.991163
,2,55,可乐儿,5.0,2019-11-15,Not Available,新加坡武吉士是人流最多的地方，有各种当地的特产，要去的朋友一定要去哦，旁边还有观音庙,2020-02-16 15:41:26.997569
,2,55,yoyolove777888,5.0,2017-06-05,Not Available,一个村落里面的集市。 不知道为什么会变成一个景点，不知道我怎么就去了那里。 集市很热闹，很有异域风情，很多你认为的东西并不是你认为的那样，很多民俗风情的东西。 还有很多吃的喝的，不要错过了。,2020-02-16 15:41:27.003794
,2,55,旅星人,4.0,2017-02-13,Not Available,这次酒店就住在武吉士，这片全是新加坡的一块比较大的商业区，bugis商场里东西很多，商场楼上有很多美食小吃店铺，价廉物美，很多当地人会在这吃，bugis这边公交地铁也很便利。,2020-02-16 15:41:27.009910
,2,55,余頭小姐_Rachel,0.0,2019-01-24,Not Available,武吉士距离小印度不远，直接步行前往也就约十分钟路程，可以将两个点一起安排游玩。武吉士是平民购物的天堂，各色的小商品店琳琅满目，各种物品应有尽有。而道路两边别具一格的露天餐厅、酒吧也是一家连着一家，价格都很实惠，是新加坡当地年轻人很喜欢去的购物地之一。 武吉士街不长，只有一百米左右，但在路的两旁挤满了各式摊位，有小吃店、水果店、服装店、磁带CD店、礼品店、钟表店等等，估计得有一百多家吧，麻雀虽小，五脏俱全啊！ 各色的美食让我们垂涎欲滴，实惠的价格更是让我们欲罢不能，于是我们选择在此用晚餐。 原本我和爸爸妈妈都以为新加坡是一个高消费的国家，没想到在武吉士，我们用人均三十人民币的价格，吃到了地道的新加坡美食。,2020-02-16 15:41:27.015971
,2,55,馨馨宁宁,4.0,2019-03-07,Not Available,如果正在寻找纪念品，那么武吉士街可以来逛一逛，在那里可以找到价格实惠且购物的好地方，永远不会空手而归，不要忘记讨价还价，与乌节路刚好相反，晚上的时候夜市也值得一逛。,2020-02-16 15:41:27.021129
,2,55,sss0109,5.0,2017-12-25,Not Available,武吉士街后面有个食阁非常推荐，价廉物美而且能近距离接触当地老百姓生活，感觉很接地气，而且一次性能吃很多不一样的美食,2020-02-16 15:41:27.025383
,2,55,M29****1153,4.0,2019-09-08,Not Available,虽然路边都是小店和吃的地方，但是环境真的是叫好,2020-02-16 15:41:27.029150
,2,55,辰星宇90,4.0,2015-07-22,Not Available,这里虽然不是什么景点，但是是新加坡人会常来的地方，因为里面物价比较便宜，是像菜市场那样的地方，但是也能淘到好东西，比如说来新加坡必吃的榴莲，还有新加坡各种水果，在这里就一应俱全，想买纪念品的话这里也是不错的选择哦。里面人非常多，很像市场的感觉。但是交通也很方便的。,2020-02-16 15:41:30.540773
,2,55,M515shunyi1618,5.0,2019-06-06,Not Available,武吉士村以前是各国海员休息的地方，现在在各种酒吧小吃的聚集地。,2020-02-16 15:41:30.545539
,2,55,错了,5.0,2018-05-28,Not Available,武吉士村名字好像日本的呢，不知道是不是跟日本有什么关联呢，是比较接地气的商店街，有很多本地人，还有很多便宜的美食，让人流连忘返。,2020-02-16 15:41:30.550714
,2,55,minnie157,4.0,2016-07-12,Not Available,这是一个保留新加坡多民族风味的地方，地处武吉士地铁旁，非常容易找到，整个村子是有天篷的类似城隍庙的商品市场，有很多手工艺品，我们还尝到了著名的猫山王，价格不菲，选了中档的也要18新币一公斤，味道没想象中惊艳，但值得一试。,2020-02-16 15:41:30.555096
,2,55,王小美滋滋,5.0,2016-08-31,Not Available,一路走过小印度，从武吉士街到甘梆格南，武吉士街算是新加坡年轻人喜爱的聚集地吧，很多时尚潮装和各式花样的小东东，充分显示了多民族融合的特性。,2020-02-16 15:41:30.559388
