REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
,2,107,山水人生,5,2016-12-20,16:38,随后走进马来传统文化馆参观，其前身曾经是皇宫，经过这里在外面观看建筑外观，随后匆匆离去的游客占绝大多数。我们充分发挥自由行的优势，在这里幽静空旷的院落树荫下，落座休息阅读了相关的景点介绍。随后购买每人4元新币的门票进入文化馆内参观，这里没有中文介绍，因此只能是看图片和实物大致了解当地马来西亚人的文化生活。整个文化馆布置的很新颖，历史不长内容不多游客更少。正好遇到一群中国游客，借机听到一点介绍，在众多的老照片中导游讲解了其中的一张。站立的男主人就是新加坡首位苏丹，在千元的新币上就是他的头像。而旁边坐立的则是他的华人妻子，两人岁数相差很大。这位美女现在还以90多岁的高龄生活在新加坡，这个文化馆内很多的衣物等文物都是她捐献的。,2020-02-16 16:39:56.127602
,2,107,M30****5169,5,2019-09-27,23:28,新加坡 融合了多个民族，马来人也是这里的主要群体之一。 新加坡 与马来的关系无论从地理位置还是历史关系都更为亲密。值得前来！,2020-02-16 16:39:56.131368
,2,107,M48****413,5,2019-11-30,22:58,新加坡马来传统文化馆，就是一座独栋的别墅。这里收藏着许多马来西亚历史的文物，以及新加坡独立的过程。有着许多实物和文献资料，以及马来传统服饰和风俗礼仪的介绍。还是很值得来参观一下。,2020-02-16 16:39:56.134805
,2,107,挪威森林北辰星,5,2020-01-03,02:46,到新加坡一定要了解一下当地土著民族的生活状态，马来人是这里的原住民，华人是第一大民族，然后我就去了马来人的居住区看看，走到了马来文化馆去了解一下，这里很有特色！推荐去看看！,2020-02-16 16:39:56.138082
,2,107,M30****6151,5,2019-09-27,23:41,来这里一定要去看看的地方，里面有很多详细的东西介绍马来人的生活习惯，习俗，服饰，以及历史。可以了解他们的生活，对看其他景点有帮助。,2020-02-16 16:39:56.141144
,2,107,M30****8811,5,2019-09-27,22:55,经过一番整修，如今以马来传统文化馆的新角色重现昔日辉煌。如果对新加坡马来社群的历史感兴趣的话，不妨重返这个苏丹王朝的历史现场，实地感受一番。,2020-02-16 16:39:56.144538
,2,107,挪威森林北辰星,4,2019-12-17,00:00,在新加坡旅行一定要去比较有特色小马来街区，这里的马来文化馆比较有特色，介绍新加坡马来人（原住民）的生活方式还有历史，很赞的！,2020-02-16 16:39:56.147640
,2,107,挪威森林北辰星,4,2019-10-22,13:12,在坡县旅行，去的甘榜格南，然后在去苏丹清真寺的路上正好在这个马来传统文化馆里逛，那天正好有活动，都是卖吃的的，饱了口福，家家都排队，几乎吃了马来特色的许多好吃的，都没心思在逛了，挺有意思的文化馆，了解马来文化！,2020-02-16 16:39:56.150765
,2,107,juki235,5,2019-06-05,21:22,新加坡在独立以前属于马来西亚，因此这里深受马来文化的影响，而马来传统文化馆，就是一处专门介绍马来西亚风土人情，以及新加坡独立历史的一座博物馆，是了解新加坡这个特殊国家最好的地方，值得前去参观一下。,2020-02-16 16:39:56.153969
,2,107,M30****9258,5,2019-09-27,23:11,好像有一部分变成了马来传统文化博物馆，用以展示新加坡马来人的文化和遗产，不过进去参观是要收费的，SGD4元/人。可惜我们来的太早这个博物馆还没开门而且了解了一下没有中文讲解。,2020-02-16 16:39:56.156977
