REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
,4,2,//www.qyer.com/u/12089844,5,2019-10-11,建议一早就去，9点半和10点差好多人，我们是10.8日去的，华人不多，基本都是外国人。如果买快速通道票可以9:30分入园，入园后基本只有印度人会混快速通道队伍，其他人都比较守规矩，如果入园直接把几个热门玩掉，其他的项目一般就排队10-15分钟，不用特地买快速通道票，变形金刚、红线/灰线飞车、木乃伊、2个水上漂流，史瑞克4D电影、芝麻街演出、美国大片拍摄等都还不错，可惜错过了小黄人，上午10-下午6点基本游乐项目都刷到了，园内室外游乐项目都有接水处，所以大家可以不用带水，带个瓶子就好。里面餐食的性价比要比上海迪斯尼高很多，基本100元左右已经有大牛大鸡了还有饮料，不过看别人说出园吃更划算，我们是因为懒，天又热就没有在圣淘沙岛上吃。园区内也有很多商店，有些卡通人物的帽子书包等国内没有，安利的小伙伴可以直接买买买买哦！,2020-01-31 16:12:35.399553
,4,2,//www.qyer.com/u/9738108,5,2019-05-27,无法超越，太好玩了，变形金刚玩了2次。新加坡环球影城是Universal Studios旗下一家在亚洲的游乐场，里面分为好莱坞，纽约，古埃及，科幻世界，遥远王国等区。来了环球影城一定要体验的是这里世界上最高的双轨过山车，零重力旋转，蛇型旋转，螺旋旋转，垂直回转等保准让你目眩神迷，同时还能感受与对面来车几近碰撞的刺激！当然，不容错过的还有最新打造的变形金刚3D决斗！环球影城内有多家餐厅和纪念品商店，让你在体验刺激之余可以品尝美味，体验购物乐趣。,2020-01-31 16:12:35.414166
,4,2,//www.qyer.com/u/2185018,5,2019-05-11,因为酒店赠送门票，所以既省了银子又省了时间。在洛杉矶从迪斯尼旁边的酒店开车2小时，挺堵车的，才到环球影城门口，发现排大队买门票！只好不进去了。因为可以预见进去也是排大队。累死。,2020-01-31 16:12:35.426444
,4,2,//www.qyer.com/u/315315,5,2020-01-19,非旺季，也有很多人啊！非旺季，才要买快捷票，因为买的人少，蔡快捷吖！一定要买快捷票，否则拖家带口，排队太磨人啦！,2020-01-31 16:12:35.433860
,4,2,//www.qyer.com/u/2467854,5,2019-11-26,,2020-01-31 16:12:35.439452
,4,2,//www.qyer.com/u/1523743,1,2019-10-30,不要被其他评论误导了，人家说不买快捷票的意思是“每个设施可以玩一遍”，那需要计划周密，安排合理，耐心等待，才能做到。带老人的，带孩子的，不想耗精力费时间的，建议通通去买快捷票吧，可以“轻轻松松玩个遍”。,2020-01-31 16:12:35.444423
,4,2,//www.qyer.com/u/4719294,3,2019-10-17,,2020-01-31 16:12:35.448857
,4,2,//www.qyer.com/u/2759091,5,2019-09-25,我们带老人带娃组合，在春节旺季到来前的一周，体验了一把。十点入园，六点半出园，所有景点玩了一遍，部分二刷的，都很迅速。园区人多，中国人不到一半，更多的是当地人，印度人。买快捷票的人少，真的爽啊！一家老小全部快捷，不用东等西等，随意进出。老人都说快捷票卖得好。,2020-01-31 16:12:35.452631
,4,2,//www.qyer.com/u/3615108,5,2019-09-20,园区面积不大，但是可玩儿性很强。所以一定要早去，不同时段的演出都很精彩。合影也要早去排队，因为每一场时间都很短，到晚了没机会。4D电影一定不要错过，代入感很强。变形精钢一定要去排，从排队开始就已经进入了游戏场景中，虽然人多但并不会觉得无聊。游戏画面和体验也都超级精彩。一直后悔去的太晚了，感觉一天根本不够玩。,2020-01-31 16:12:35.457067
,4,2,//www.qyer.com/u/2932391,5,2019-09-19,有钱买快速票 关门时间好早 新加坡没什么文化 小地方 没意思  没有文化积淀,2020-01-31 16:12:35.460749
,4,2,//www.qyer.com/u/1213052,5,2019-09-17,手上有三张票因为行程赶不上没用到，可以联系我转卖..,2020-01-31 16:12:41.117888
,4,2,//www.qyer.com/u/1541587,5,2019-09-04,比较小，一天足够逛完，而且可以把几乎所有的游乐设施玩个遍。里面有亚洲最快最长的双轨过山车，需要寄包才能玩，寄包柜是免费的，可存45分钟，可见队伍并不长。,2020-01-31 16:12:41.127770
,4,2,//www.qyer.com/u/9719353,5,2019-08-29,圣淘沙最好玩的地方。必须玩一天，最好早到。,2020-01-31 16:12:41.135200
,4,2,//www.qyer.com/u/11686794,4,2019-07-17,很多项目小朋友不敢玩，白买了快捷票（110新币）。天气不好，室外项目都关闭了，小郁闷。顺时针逆时针都可以，变形金刚太晕眩了。去之前看攻略，大多是建议都是逆时针，我们走的顺时针，到变形金刚时都不用排队了：）。到我最爱小黄人商店，可是都不是很可爱，就买了冰箱贴，外送提包小妹背影。,2020-01-31 16:12:41.141959
,4,2,//www.qyer.com/u/10458813,4,2019-06-22,新加坡环球影城建于2010年，当时的游客体量没有现在这么大，整个玩下来感受是很棒的，但如果一定要说缺点那可能就是太小了，玩得不够过瘾，如果有可能，希望可以扩建。,2020-01-31 16:12:41.147479
,4,2,//www.qyer.com/u/6641291,5,2019-06-20,新加坡环球影城（Universal Studios Singapore）是耗资43亿2000万美元兴建的圣淘沙名胜世界的重点项目之一，于2010年3月18日正式开放，它是东南亚首个和唯一的环球影城主题公园，影城内总共设有24个游乐设施和景点，其中18个是专为新加坡设计或改造。这24个游乐设施和景点，各自精彩，其中包括深具创意和世界最高的双轨过山车，很多人都是冲着这个过山车来的，还二刷三刷，嘿嘿，不好意思，我一刷都不刷，胆小。除此之外，主题公园内还有恐龙、狐猴、可爱怪物以及埃及木乃伊等，为整个探险添加无数的惊险和刺激。,2020-01-31 16:12:41.152113
,4,2,//www.qyer.com/u/6702326,5,2019-06-09,建议安排行程1天；如果节假日一定要够快速通道票，性价比感觉超高；,2020-01-31 16:12:41.156677
,4,2,//www.qyer.com/u/5645647,5,2019-05-24,小而紧凑，正好适合一天的行程。关于环球影城的攻略请见我的biu,2020-01-31 16:12:41.160568
,4,2,//www.qyer.com/u/10587261,5,2019-05-04,淡季去的。木乃伊复仇不用排队，氛围渲染得很好，在黑暗中突然下坠吓得我疯狂大叫，玩下来腿有点软但不会引起生理上的眩晕或其他不适；变形金刚排队四十分钟，老少皆宜，胆小者也会很享受；水世界的实景特技演出十分精彩，值得一看；史莱克电影视觉效果佳；矿车特别无聊，没带小孩的就别玩了；穿靴子的猫在排队时故障了，等待恢复的时候工作人员每人送了我们一个金蛋一样的巧克力，很用心了,2020-01-31 16:12:41.165114
,4,2,//www.qyer.com/u/1785428,5,2019-03-10,我觉得最好玩的游乐园,2020-01-31 16:12:41.169121
,4,2,//www.qyer.com/u/11175535,5,2019-03-09,超级好玩！有刺激的也有适合小朋友的！,2020-01-31 16:12:46.479008
,4,2,//www.qyer.com/u/2647713,4,2019-02-13,在网上提前买好票打印出来 过山车真的超级棒 快速券真的很有用啊 在大阪环球排了一整天的队都没玩几个项目 新加坡买了快速券几小时就刷了个遍！！去环球玩就是青春啊,2020-01-31 16:12:46.493160
,4,2,//www.qyer.com/u/1567576,5,2016-02-17,强烈推荐啊！一定要要开园的时候就进去，把热门的变形金刚、木乃伊等项目给玩了！红蓝过山车，两条线我都坐了，太好玩了！,2020-01-31 16:12:46.506259
,4,2,//www.qyer.com/u/6285549,5,2016-02-14,门票推荐买不需要换票的，直接刷条码就能进的那种。某宝现在价格已经压的很低，比在新加坡本地旅行社还要便宜，一定要提前买好！,2020-01-31 16:12:46.513983
,4,2,//www.qyer.com/u/3845596,5,2016-06-21,照着下面这个玩没错的，逆时针方向：,2020-01-31 16:12:46.521058
,4,2,//www.qyer.com/u/1730287,5,2017-08-14,1.【Hollywood（大门）：两侧餐饮购物，拍照购物之地，适合玩完项目下午傍晚最后逛】,2020-01-31 16:12:46.525820
,4,2,//www.qyer.com/u/7901608,5,2016-09-07,没有游乐项目，有1个show：好莱坞剧院（有表演，提前30分钟排队）；小黄人拍照；购物店,2020-01-31 16:12:46.530022
,4,2,//www.qyer.com/u/1732586,5,2015-08-18,2.【纽约客NewYork】,2020-01-31 16:12:46.533861
,4,2,//www.qyer.com/u/550329,5,2015-11-29,游乐项目：斯皮尔伯格特效片场☆；芝麻街之意大利面太空战；维多利亚圣诞庆典；纽约公众图书馆+灯光秀；,2020-01-31 16:12:46.540627
,4,2,//www.qyer.com/u/6872037,4,2018-04-05,3.【科幻城市Sci-Fi City】,2020-01-31 16:12:46.546353
