REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
,2,71,M48****413,5.0,2019-12-24,Not Available,麦里芝自然小径位于麦里芝人工蓄水池的附近，这里位于新加坡的郊区，是一处空气清新，环境幽静的好地方。来这里散散步，释放一下紧张的心情还是很值得以来的。,2020-02-13 01:40:02.438041
,2,71,素素77,5.0,2019-10-01,Not Available,麦里芝水库的徒步经是新加坡规划最完备、风景最优美的徒步经之一，它根据地形不同共有多条徒步经可供游客选择，体力好的游客可以走最远的长达十几公里的远线，这条线的风景也是最好的；体力弱的游客可以选择短线木栈道，只有三公里左右，环境清幽，难度不大。,2020-02-13 01:40:02.460965
,2,71,juki235,5.0,2019-06-27,Not Available,这里拥有一个很优美的公园，供人们休闲外还有一个功能，就是在这里实现人们的健步运动。环绕着蓄水池和树林间，铺建了供人们健步走或跑的小路，在大自然的清新湿润的空气里，在浓密的树荫下体验健步的乐趣，里面还有一座很长的徒步桥，景色非常的好。,2020-02-13 01:40:02.479644
,2,71,素素77,5.0,2019-07-09,Not Available,每一次到新加坡，都会走一次麦里芝水库自然小径。一定要去走树顶吊桥，可以看到美丽的热带雨林景观，视野开阔，风景很棒。这里的生态极好，猴子、松鼠和各种小动物很多。,2020-02-13 01:40:02.493684
,2,71,素素77,5.0,2019-08-17,Not Available,我喜欢到麦里芝自然小径徒步，尤其是在阴雨天的时候，枝叶上挂着雨滴，映照着一池碧水，雨稍大的时候会看到天水茫茫，云雾缭绕，就像一个童话世界。雨后的空气特别新鲜，凉爽舒适。,2020-02-13 01:40:02.505429
,2,71,M49****970,5.0,2019-08-01,Not Available,"这里是一个野生风景区，整片地区是那样的完美,一点垃圾都没有,在开阔的绿茵下可以随意地走走跑跑,小径全长10千米。还有两个健身区。",2020-02-13 01:40:02.513094
,2,71,馨馨宁宁,4.0,2019-03-09,Not Available,在水库周围散步可以延伸超过八英里，大多数人可能会走路去树顶步行，全程十一公里，但也可以选择了较短的紫色小径，大约六公里，可以作为一个环路完成，前半部分穿过茂密的森林，沿着走过水库边缘的木板路回来。,2020-02-13 01:40:02.519302
,2,71,素素77,4.0,2017-02-22,Not Available,麦里芝自然小径是徒步的圣地，虽然距离并不长，绕最大一圈也不过10-20公里，但是，个人感觉它的魅力甚至不输香港的麦里浩径。这里猴子、松鼠、蜥蜴都很多，是迷人的户外场所。,2020-02-13 01:40:02.527898
,2,71,小虫寵,4.0,2018-08-08,Not Available,麦里芝自然小径适合成人和儿童，从3号蓝色公路蓝色徒步约3小时，前往树顶步行，全程大概是十二公里，树顶步行开放时间星期二至星期五的上午9点至下午5点，周六和周日的上午8:30至下午5点，周一休息。,2020-02-13 01:40:02.533735
,2,71,M25****1177,5.0,2019-09-23,Not Available,自然的小路 很小 人也不太多的,2020-02-13 01:40:02.538865
